sample,new_3675995_3676059_c
LBexp_1,14.6405
LBexp_2,12.5115
LBexp_3,13.386
LBtran_1,9.887
LBtran_2,10.6725
LBtran_3,11.1547
LBstat_1,11.7967
LBstat_2,11.3986
LBstat_3,10.8736
LBGexp_1,14.0916
LBGexp_2,14.1342
LBGexp_3,14.3558
LBGtran_2,11.5532
LBGtran_3,12.8727
LBGstat_1,15.1352
LBGstat_2,14.4525
LBGstat_3,13.0451
S0_1,12.6331
S0_2,12.7216
S0_3,12.5471
S1_1,12.4182
S1_2,12.3228
S1_3,12.8872
S2_1,11.6168
S2_2,11.3921
S2_3,11.1106
S3_1,11.2792
S3_2,11.5247
S4_1,11.7299
S4_2,11.0885
S4_3,10.7613
S5_1,10.7264
S5_2,10.6943
S5_3,11.2575
S6_1,9.6758
S6_2,8.1308
S6_3,9.9175
S6/t_1,9.9949
S6/t_2,7.8805
S6_4,10.3138
S6_5,10.6283
S6_6,10.8803
S7_4,10.7356
S7_5,10.5894
S7_6,11.021
S8_4,10.1993
S8_5,10.0863
G135_1,14.2044
G135_3,11.9461
G150_1,13.9784
G150_2,14.4767
G150_3,13.9911
G180_1,13.9395
G180_2,14.0041
G180_3,13.2833
C30_1,12.84
C30_2,12.7441
C90_1,11.345999999999998
C90_2,11.5149
BI_1,12.3361
BI_2,12.7048
BC_2,12.7211
BC/t_1,12.0619
BC/t_2,12.4922
BC_1,12.0433
Sw_1,11.6737
Sw_2,12.4302
BT_1,10.4939
BT_2,9.8707
B36_1,11.4166
B36_2,11.0437
B60_1,11.4885
B60_2,12.1531
M9exp_1,13.0274
M9exp_2,12.8827
M9exp_3,12.3369
M9tran_1,12.0052
M9tran_2,11.6729
M9tran_3,12.3133
M9stat_1,10.0249
M9stat_2,9.9539
M9stat_3,9.5325
M+G_1,11.8522
M+G_2,12.7671
M+G_3,11.9521
Glu_1,12.9307
Glu_2,12.7297
Glu_3,12.6501
Fru_1,13.3034
Fru_2,12.9126
Fru_3,11.8483
Mal_1,11.525
Mal_2,11.8391
Mal_3,11.7704
G+S_2,12.1245
G+S_3,11.9731
Pyr_1,11.2872
Pyr_2,11.9291
Pyr_3,11.3941
Gly_1,10.7836
Gly_2,12.0686
Gly_3,10.1038
Glucon_1,11.3817
Glucon_2,11.5394
Glucon_3,10.3773
aero_1,14.3449
aero_2,12.1498
aero_3,13.104
nit_1,12.5162
nit_2,12.5564
nit_3,12.4647
ferm_1,12.5486
ferm_2,12.3299
ferm_3,13.2594
T-5.40H_1,12.8306
T-4.40H_1,12.8385
T-3.40H_1,12.8413
T-2.40H_1,12.3897
T-1.40H_1,12.6588
T-1.10H_1,12.8966
T-0.40H_1,12.8089
T0.0H_1,12.2886
T0.30H_1,11.7231
T1.0H_1,11.5094
T1.30H_1,11.4449
T2.0H_1,10.57
T2.30H_1,11.5226
T3.0H_1,11.0545
T3.30H_1,11.3108
T4.0H_1,11.2559
T5.0H_1,10.8327
HPh_1,13.4074
HPh_2,12.6795
HPh_3,12.8435
LPh_1,13.3559
LPh_2,13.7239
LPh_3,13.2698
LPhT_1,14.1189
LPhT_2,14.1092
LPhT_3,12.685
SMMPr_1,12.5557
SMMPr_2,12.0734
SMMPr_3,12.7895
HiTm_1,11.4752
HiTm_2,12.7182
HiTm_3,12.3118
LoTm_1,11.9817
LoTm_2,11.7095
LoTm_3,11.6015
HiOs_1,12.5861
HiOs_2,12.2983
HiOs_3,12.4705
BMM_1,13.3056
BMM_2,13.1659
BMM_3,13.4599
Heat_1,13.7798
Heat_2,13.7872
Heat_3,13.2445
Cold_1,13.8985
Cold_2,13.2183
Cold_3,12.8481
Etha_1,9.5401
Etha_2,9.4003
Etha_3,9.6537
SMM_1,12.5896
SMM_2,12.5928
SMM_3,12.7699
Salt_1,13.2796
Salt_2,13.2009
Salt_3,13.3455
Mt0_1,14.1346
Mt0_3,14.0732
M0t45_1,11.8207
M0t45_2,12.9506
M0t45_3,12.6297
M0t90_1,9.773
M0t90_2,11.8528
M0t90_3,10.1825
M40t45_1,11.7572
M40t45_2,10.63
M40t45_3,13.0911
M40t90_1,9.9724
M40t90_2,11.521
M40t90_3,10.7454
dia0_1,13.65
dia0_2,13.9212
dia0_3,13.7941
dia5_1,11.7235
dia5_2,13.7798
dia5_3,14.058
dia15_1,15.5779
dia15_2,15.2667
dia15_3,13.4782
Diami_1,13.0095
Diami_2,13.7789
Diami_3,13.7875
Paraq_1,13.9965
Paraq_2,14.8099
Paraq_3,12.4261
H2O2_1,14.326
H2O2_2,15.1904
H2O2_3,14.9196
Oxctl_1,13.5501
Oxctl_2,13.7303
Oxctl_3,14.7168
GM-0.1_1,11.9947
GM-0.2_1,11.7535
GM+5_1,11.8427
GM+15_1,12.5124
GM+25_1,12.613
GM+45_1,12.8676
GM+60_1,12.3875
GM+90_1,12.9938
GM+120_1,11.3255
GM+150_1,12.1315
GM-0.1_2,12.3329
GM-0.2_2,13.0385
GM+5_2,12.4348
GM+10_2,12.3724
GM+15_2,12.2961
GM+25_2,12.8036
GM+45_2,11.0922
GM+60_2,11.177
GM+90_2,12.4371
GM+150_2,11.66
GM-0.1_3,12.6188
GM-0.2_3,12.4935
GM+5_3,12.1658
GM+10_3,11.0847
GM+15_3,12.3782
GM+25_3,11.4162
GM+45_3,10.9102
GM+60_3,11.2166
GM+90_3,12.0915
GM+120_3,12.1434
GM+150_3,12.0825
MG-0.1_1,12.5332
MG+5_1,12.4138
MG+10_1,12.6722
MG+15_1,12.4123
MG+25_1,12.7736
MG+45_1,12.3803
MG+120_1,10.6708
MG+150_1,12.3868
MG-0.1_2,11.1957
MG-0.2_2,12.2294
MG+5_2,11.8654
MG+10_2,13.0255
MG+15_2,13.6186
MG+25_2,12.5245
MG+45_2,11.835
MG+60_2,12.0604
MG+90_2,11.953
MG+120_2,11.9547
MG-0.1_3,13.4482
MG-0.2_3,12.222
MG+5_3,12.1445
MG+10_3,11.2046
MG+15_3,13.223
MG+25_3,13.2221
MG+45_3,12.5827
MG+60_3,11.9337
MG+90_3,12.7189
MG+120_3,11.94
MG+150_3,12.1846
