,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,3.33333360913457e-11,0.08007371412245069,3.0,0.0,0.012260686000000002,2.0,0.07323625190000001,4.0,-0.0854969378,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.20832567273333336,0.11175934552068933,3.0,1.0,-0.21105433170000001,3.0,-0.09522698360000001,5.0,-0.3186957029,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.211188983925,0.31634844524134387,4.0,6.0,1.290903441,20.0,1.3986944428,40.0,1.411504978,63.0,0.7436530739,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.195271666625,0.27790389147907685,4.0,7.0,0.3247415206,33.0,0.3417527287,81.0,-0.2214493026,82.0,0.3360417198,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.00467666355,0.4532868272205429,4.0,8.0,0.4725029868,51.0,1.4387043,65.0,1.3183264298,76.0,0.7891729376000001,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.0887625505333334,0.4340267579671016,3.0,9.0,0.9400107172000001,22.0,0.7486702589,49.0,1.5776066755,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.7779068457,0.09944325690386659,2.0,10.0,0.7075898444000001,26.0,0.8482238470000001,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.8973956976,0.2119903289716941,3.0,11.0,0.795577273,54.0,0.7555235418,83.0,1.141086278,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,1.1851579794,0.39653277693303457,4.0,12.0,0.9645538349,48.0,1.7486220572,64.0,1.1666664106,78.0,0.8607896149,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.8851109834499999,0.25537310727826174,4.0,13.0,1.015607159,38.0,1.1672635079,67.0,0.5955174973,72.0,0.7620557696,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.9223612064000001,0.17767070710807975,3.0,14.0,0.7872477258,41.0,1.1236158924,85.0,0.8562200010000001,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.890204992,0.1860404647897712,4.0,15.0,1.1050083738,52.0,0.9542709412,71.0,0.6650260175,80.0,0.8365146355,,,,,,,,,,,,,,,,,,,,
