,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-1.0145666666333333,0.16245308040580003,3.0,0.0,-1.2014333333,1.0,-0.9353333333,2.0,-0.9069333333,,,,,,,,,,
1,LB__LBtran,-0.3268999999666667,0.23573778512010618,3.0,3.0,-0.40793333330000003,4.0,-0.0613333333,5.0,-0.5114333333000001,,,,,,,,,,
2,LB__LBstat,-0.9277333333,0.5171754151156066,3.0,6.0,-0.37813333330000004,7.0,-1.0002333333,8.0,-1.4048333333,,,,,,,,,,
3,LB__LBGexp,-1.5972333333000002,0.1966653757019776,3.0,9.0,-1.6659333333,10.0,-1.3754333333,11.0,-1.7503333333,,,,,,,,,,
4,LB__LBGtran,0.5132666667,0.05147737367038065,2.0,12.0,0.5496666667,13.0,0.4768666667,,,,,,,,,,,,
5,LB__LBGstat,-1.0663666666333333,0.6324662388881587,3.0,14.0,-1.2750333333000001,15.0,-1.5681333333,16.0,-0.3559333333,,,,,,,,,,
6,Life Cycle__S0,-1.1525333333,0.08879600216225954,3.0,17.0,-1.2396333333,18.0,-1.1558333333,19.0,-1.0621333333,,,,,,,,,,
7,Life Cycle__S1,-0.07406666663333335,0.32578729768567305,3.0,20.0,0.0498666667,21.0,-0.44363333330000004,22.0,0.1715666667,,,,,,,,,,
8,Life Cycle__S2,-0.8243999999666666,0.09196098810546421,3.0,23.0,-0.7344333333,24.0,-0.8205333333,25.0,-0.9182333333,,,,,,,,,,
9,Life Cycle__S3,-1.4656833333,0.10047987360660833,2.0,26.0,-1.5367333333,27.0,-1.3946333333,,,,,,,,,,,,
10,Life Cycle__S4,-2.5139999999666665,0.5424100785690963,3.0,28.0,-1.8893333333000002,29.0,-2.8657333333,30.0,-2.7869333333,,,,,,,,,,
11,Life Cycle__S5,-3.1798999999666666,0.20991270407798895,3.0,31.0,-3.3548333333,32.0,-3.2377333333,33.0,-2.9471333333,,,,,,,,,,
12,Life Cycle__S6,-5.1917583333,0.6260345991123129,8.0,34.0,-5.0471333333,35.0,-6.1982333333,36.0,-4.4367333333,37.0,-4.9892333333,38.0,-6.1048333333,39.0,-5.0064333333,40.0,-4.7519333333,41.0,-4.9995333333000005
13,Life Cycle__S7,-4.297633333299999,0.07934235943050834,3.0,42.0,-4.2400333333,43.0,-4.3881333333,44.0,-4.2647333333,,,,,,,,,,
14,Life Cycle__S8,-4.6496833333000005,0.05041671349860078,2.0,45.0,-4.6140333333,46.0,-4.6853333333,,,,,,,,,,,,
15,Life Cycle__G135,-2.9131833333,1.4212139195068418,2.0,47.0,-1.9082333333000001,48.0,-3.9181333333,,,,,,,,,,,,
16,Life Cycle__G150,-1.8815333333000002,0.2197493344699821,3.0,49.0,-1.9652333333,50.0,-2.0471333333,51.0,-1.6322333332999999,,,,,,,,,,
17,Life Cycle__G180,-2.5840999999666665,0.5174937326512595,3.0,52.0,-2.4408333333,53.0,-2.1533333333,54.0,-3.1581333333,,,,,,,,,,
18,Stress Time Course__C30,-0.6548333333,0.08980256121069154,2.0,55.0,-0.7183333333,56.0,-0.5913333333,,,,,,,,,,,,
19,Stress Time Course__C90,-0.16898333329999998,0.13102688655386727,2.0,57.0,-0.2616333333,58.0,-0.0763333333,,,,,,,,,,,,
20,Biofilm__BI,-1.7202333333,0.2285369116794921,2.0,59.0,-1.8818333333,60.0,-1.5586333333,,,,,,,,,,,,
21,Biofilm__BC,-4.7335083333,0.25713419810156213,4.0,61.0,-4.6924333333,62.0,-5.0285333333,63.0,-4.4098333333,64.0,-4.8032333333,,,,,,,,
22,Biofilm__Sw,-3.8565333333,0.5755849198858497,2.0,65.0,-4.2635333333,66.0,-3.4495333333,,,,,,,,,,,,
23,Life Cycle__BT,-6.1332833333,0.16652364696943198,2.0,67.0,-6.0155333333,68.0,-6.2510333333,,,,,,,,,,,,
24,Life Cycle__B36,-5.5089333333,0.060104076400856514,2.0,69.0,-5.4664333333,70.0,-5.5514333333,,,,,,,,,,,,
25,Life Cycle__B60,-5.3096333333,0.2334866591477977,2.0,71.0,-5.4747333333,72.0,-5.1445333333,,,,,,,,,,,,
26,M9__M9exp,3.3333326839487164e-11,0.26466379301546583,3.0,73.0,0.2913666667,74.0,-0.0658333333,75.0,-0.2255333333,,,,,,,,,,
27,M9__M9tran,-0.27936666663333337,0.18890466731484784,3.0,76.0,-0.4690333333,77.0,-0.2778333333,78.0,-0.0912333333,,,,,,,,,,
28,M9__M9stat,-4.889066666633334,0.3076948217525497,3.0,79.0,-4.5590333333,80.0,-4.9401333333,81.0,-5.1680333333,,,,,,,,,,
29,Supplement__M+G,0.11033333336666666,0.2664965540740318,3.0,82.0,-0.1819333333,83.0,0.3398666667,84.0,0.1730666667,,,,,,,,,,
30,Supplement__Glu,0.8083000000333334,0.1807068436261708,3.0,85.0,0.9915666667,86.0,0.8030666667,87.0,0.6302666667,,,,,,,,,,
31,Supplement__Fru,0.6605333333666666,0.26747280858684186,3.0,88.0,0.5421666667,89.0,0.9667666667,90.0,0.4726666667,,,,,,,,,,
32,Supplement__Mal,0.09836666669999998,0.5192203096952198,3.0,91.0,-0.4599333333,92.0,0.1882666667,93.0,0.5667666667,,,,,,,,,,
33,Supplement__G+S,-0.42403333330000004,0.4119604107192826,2.0,94.0,-0.7153333333,95.0,-0.1327333333,,,,,,,,,,,,
34,Supplement__Pyr,-0.5020333333,0.3241204097245343,3.0,96.0,-0.8520333333000001,97.0,-0.21223333330000002,98.0,-0.4418333333,,,,,,,,,,
35,Supplement__Gly,-1.2859333333,0.7678201416998645,3.0,99.0,-1.4578333333,100.0,-0.44673333330000004,101.0,-1.9532333333,,,,,,,,,,
36,Supplement__Glucon,-0.07923333330000004,0.7178490370544492,3.0,102.0,0.1049666667,103.0,0.5285666667,104.0,-0.8712333333000001,,,,,,,,,,
37,Stressors__aero,-0.04126666663333334,0.5501125551497015,3.0,105.0,0.0947666667,106.0,-0.6466333333000001,107.0,0.42806666670000004,,,,,,,,,,
38,Stressors__nit,-0.023533333300000004,0.25238876757890794,3.0,108.0,-0.17923333330000002,109.0,0.2676666667,110.0,-0.1590333333,,,,,,,,,,
39,Stressors__ferm,-0.47589999996666665,0.2785945141838463,3.0,111.0,-0.4443333333,112.0,-0.7689333333,113.0,-0.2144333333,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,0.7809666667,,1.0,114.0,0.7809666667,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,0.2335666667,,1.0,115.0,0.2335666667,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-0.26483333330000003,,1.0,116.0,-0.26483333330000003,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.25973333330000004,,1.0,117.0,-0.25973333330000004,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-0.3376333333,,1.0,118.0,-0.3376333333,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-0.29803333330000004,,1.0,119.0,-0.29803333330000004,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-0.5375333333,,1.0,120.0,-0.5375333333,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-0.2589333333,,1.0,121.0,-0.2589333333,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-2.3092333333,,1.0,122.0,-2.3092333333,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-2.1217333333,,1.0,123.0,-2.1217333333,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-2.7870333333,,1.0,124.0,-2.7870333333,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-3.5357333333,,1.0,125.0,-3.5357333333,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-2.9202333333,,1.0,126.0,-2.9202333333,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-3.6021333333000003,,1.0,127.0,-3.6021333333000003,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-3.4896333333,,1.0,128.0,-3.4896333333,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-3.7329333333,,1.0,129.0,-3.7329333333,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-4.5833333333,,1.0,130.0,-4.5833333333,,,,,,,,,,,,,,
57,Stressors__HPh,-0.17136666663333333,0.424919819887627,3.0,131.0,0.2687666667,132.0,-0.2036333333,133.0,-0.5792333333,,,,,,,,,,
58,Stressors__LPh,0.0036666666999999875,0.33210907846669896,3.0,134.0,-0.050333333300000005,135.0,0.3594666667,136.0,-0.2981333333,,,,,,,,,,
59,Stressors__LPhT,-1.4022666666333334,0.1798724084826057,3.0,137.0,-1.2119333333,138.0,-1.4254333333,139.0,-1.5694333333000001,,,,,,,,,,
60,Stressors__SMMPr,-0.7196333333,0.18259208635644644,3.0,140.0,-0.7550333333,141.0,-0.8819333333,142.0,-0.5219333333,,,,,,,,,,
61,Stressors__HiTm,-0.4391999999666667,0.47732337396500224,3.0,143.0,-0.9894333333,144.0,-0.19183333330000002,145.0,-0.1363333333,,,,,,,,,,
62,Stressors__LoTm,-3.7149666666333334,0.17002853682053876,3.0,146.0,-3.6644333333,147.0,-3.9045333333,148.0,-3.5759333333,,,,,,,,,,
63,Stressors__HiOs,-0.8432666666333334,0.22200982710982264,3.0,149.0,-0.6597333333000001,150.0,-1.0900333333,151.0,-0.7800333333,,,,,,,,,,
64,Stressors__BMM,0.3081000000333334,0.09860894144717978,3.0,152.0,0.3950666667,153.0,0.20096666670000002,154.0,0.3282666667,,,,,,,,,,
65,Stressors__Heat,0.3022666667,0.2693431083209667,3.0,155.0,0.6088666667,156.0,0.10376666670000001,157.0,0.19416666670000002,,,,,,,,,,
66,Stressors__Cold,0.14530000003333335,0.3758101160604027,3.0,158.0,0.5714666667,159.0,0.0030666667000000002,160.0,-0.1386333333,,,,,,,,,,
67,Stressors__Etha,-3.0880333333000003,0.14425383877041173,3.0,161.0,-3.2521333332999998,162.0,-3.0307333333,163.0,-2.9812333333,,,,,,,,,,
68,Stress Time Course__SMM,0.31053333336666666,0.13139963216589814,3.0,164.0,0.1690666667,165.0,0.3337666667,166.0,0.4287666667,,,,,,,,,,
69,Stress Time Course__Salt,-0.9920666666333333,0.17002859563418535,3.0,167.0,-0.7977333333000001,168.0,-1.0650333333,169.0,-1.1134333333,,,,,,,,,,
70,Stress Time Course__Mt0,-1.2665333333,0.14750247455551374,2.0,170.0,-1.1622333333000001,171.0,-1.3708333333,,,,,,,,,,,,
71,Stress Time Course__M0t45,0.16646666670000002,0.2605419160135275,3.0,172.0,0.37366666670000004,173.0,-0.1260333333,174.0,0.25176666670000003,,,,,,,,,,
72,Stress Time Course__M0t90,-0.4167999999666667,0.45632217054766616,3.0,175.0,-0.7254333333,176.0,0.1073666667,177.0,-0.6323333333000001,,,,,,,,,,
73,Stress Time Course__M40t45,0.2359666667,0.32844928071164964,3.0,178.0,-0.0804333333,179.0,0.5752666667,180.0,0.21306666670000002,,,,,,,,,,
74,Stress Time Course__M40t90,-0.6920666666333334,0.31653673299213364,3.0,181.0,-0.9678333333,182.0,-0.34643333330000003,183.0,-0.7619333333,,,,,,,,,,
75,Stress Time Course__dia0,-0.6180333333,0.4508201304289772,3.0,184.0,-1.1185333333,185.0,-0.4917333333,186.0,-0.2438333333,,,,,,,,,,
76,Stress Time Course__dia5,-0.6215999999666667,0.011582026305156347,3.0,187.0,-0.6349333333,188.0,-0.6158333333,189.0,-0.6140333333,,,,,,,,,,
77,Stress Time Course__dia15,-0.5041666666333334,0.20212872960896316,3.0,190.0,-0.6041333333000001,191.0,-0.2715333333,192.0,-0.6368333333,,,,,,,,,,
78,Stressors__Diami,-0.19976666663333334,0.45512708481624486,3.0,193.0,-0.5977333333,194.0,0.2964666667,195.0,-0.29803333330000004,,,,,,,,,,
79,Stressors__Paraq,-1.6744999999666668,0.6288191340388215,3.0,196.0,-1.5571333333,197.0,-1.1126333333,198.0,-2.3537333333,,,,,,,,,,
80,Stressors__H2O2,-1.4686333333,0.24008150699293776,3.0,199.0,-1.3607333333,200.0,-1.3014333332999999,201.0,-1.7437333333,,,,,,,,,,
81,Stressors__Oxctl,-1.4189666666333334,0.3608889903188145,3.0,202.0,-1.4417333333,203.0,-1.7679333333,204.0,-1.0472333333,,,,,,,,,,
82,Carbon Transition__GM-0.1,0.8291333333666667,0.48472162457779133,3.0,205.0,0.30866666670000004,215.0,0.9110666667,225.0,1.2676666667,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.7787666667,0.530142612888268,3.0,206.0,0.16946666670000002,216.0,1.1345666667,226.0,1.0322666667,,,,,,,,,,
84,Carbon Transition__GM+5,0.7472333333666666,0.42397855291669334,3.0,207.0,0.2897666667,217.0,0.8249666667000001,227.0,1.1269666667,,,,,,,,,,
85,Carbon Transition__GM+15,0.7224333333666667,0.18876147205755028,3.0,208.0,0.5887666667,219.0,0.6401666667,229.0,0.9383666667,,,,,,,,,,
86,Carbon Transition__GM+25,1.0344000000333333,0.18503611359227504,3.0,209.0,1.1539666667,220.0,1.1279666667,230.0,0.8212666667,,,,,,,,,,
87,Carbon Transition__GM+45,0.5804000000333334,0.29878464373748087,3.0,210.0,0.9199666667,221.0,0.3577666667,231.0,0.46346666670000003,,,,,,,,,,
