,-0.061630448334581235,-0.030815224167290618,0.0,0.03081522416729062,0.061630448334581235,0.09244567250187186,0.12326089666916248,0.15407612083645308,0.1848913450037437,0.21570656917103434,0.24652179333832494,0.2773370175056155,0.30815224167290617,0.33896746584019677,0.36978269000748737,0.400597914174778,0.4314131383420686,0.4622283625093592,0.4930435866766499,0.5238588108439405
thresh,-0.07703806041822654,0.07703806041822654,2,,,,,,,,,,,,,,,,,
unreg,1,187,3479,181,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
csgD,0,3,14,1,2,2,1,0,0,0,1,0,0,1,0,0,2,0,0,0
unreg_genes,[],[],[],[],[],['asnA'],[],['ymdA'],[],[],[],[],[],[],[],[],[],[],[],[]
csgD_genes,[],['fliA' 'flgM' 'fliJ'],"['fliE' 'fliK' 'fliY' 'fliH' 'yccJ' 'yhbS' 'fliZ' 'fliI' 'fliF' 'wraB'
 'flgN' 'yhbT' 'fliG' 'pepD']",['yccT'],['yaiB' 'csgG'],['csgF' 'csgE'],['yaiC'],[],[],[],['csgC'],[],[],['csgD'],[],[],['csgB' 'csgA'],[],[],[]
