,-0.09242194898061414,-0.07561795825686611,-0.058813967533118086,-0.04200997680937006,-0.025205986085622037,-0.008401995361874012,0.008401995361874012,0.025205986085622037,0.04200997680937006,0.058813967533118086,0.07561795825686611,0.09242194898061414,0.10922593970436216,0.12602993042811017,0.14283392115185822,0.15963791187560622,0.17644190259935427,0.19324589332310232,0.21004988404685032,0.22685387477059832
thresh,-0.050411972171244074,0.050411972171244074,3,,,,,,,,,,,,,,,,,
unreg,1,0,7,10,165,2890,2263,154,24,16,11,7,8,2,1,2,0,1,0,0
CzcR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Fur,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unreg_genes,['oprH'],[],['trpB' 'PA5383' 'PA2312a' 'PA1343' 'trpA' 'phoP' 'phoQ'],[],[],[],[],[],[],"['PA2604' 'aspA' 'msuE' 'mexZ' 'phzB1' 'PA2345' 'PA1028' 'PA0188' 'PA2018'
 'PA0102' 'PA1026' 'PA2019' 'htpX' 'tpbA' 'PA2656' 'PA5217']","['dgkA' 'PA1027' 'PA5528' 'PA0187' 'PA4714' 'PA0103' 'PA3712' 'opdT'
 'PA4517' 'PA2655' 'PA4379']",['PA2657' 'PA2659' 'PA0327' 'inaA' 'PA1331' 'PA2358' 'PA2658'],['PA3411' 'PA4818' 'PA1797' 'PA4820' 'PA2524' 'PA3690' 'PA2807' 'PA4819'],['PA1972' 'czcR'],['PA2506'],['PA0320' 'PA3412'],[],['ptrA'],[],[]
CzcR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['czcC' 'czcA'],['czcB'],[],[],[],[],[]
Fur_genes,[],['cyoD'],['cyoB' 'cyoC' 'cyoA'],['cyoE'],[],['foxA'],['foxI'],[],[],[],[],[],[],[],[],[],[],[],[],[]
