,58
control__wt_glc__1,-0.2305638824
control__wt_glc__2,0.2305638824
fur__wt_dpd__1,1.8384767297
fur__wt_dpd__2,1.7251280223
fur__wt_fe__1,0.0894438803
fur__wt_fe__2,-0.5844116687
fur__delfur_dpd__1,0.7405395896
fur__delfur_dpd__2,0.8284969277
fur__delfur_fe2__1,0.4734290297
fur__delfur_fe2__2,0.8760127733
acid__wt_ph5__1,-0.056207654
acid__wt_ph5__2,-0.043330486700000004
acid__delgadx_ph5__2,0.16810028940000002
acid__delgadw_ph5__1,-0.1862546934
acid__delgadw_ph5__2,-0.14683268970000002
acid__delgade_ph5__1,-0.5272398529
acid__delgade_ph5__2,-0.1424458265
oxidative__wt_pq__1,0.7731683748
oxidative__wt_pq__2,0.8224065540000001
oxidative__deloxyr_pq__1,0.8477087168
oxidative__deloxyr_pq__2,0.6711538991
oxidative__delsoxr_pq__1,0.9510050679000001
oxidative__delsoxr_pq__2,1.0937436505
oxidative__delsoxs_pq__1,0.9565868687
oxidative__delsoxs_pq__2,1.221607862
nac_ntrc__wt_csn__1,1.7359600936000001
nac_ntrc__wt_csn__2,1.5710389761
nac_ntrc__wt_cytd__1,0.22064170700000002
nac_ntrc__wt_cytd__2,0.0393493434
nac_ntrc__wt_gln__1,0.4790243843
nac_ntrc__wt_gln__2,0.7294807926
nac_ntrc__bw_delnac_csn__1,3.0853137277
nac_ntrc__bw_delnac_csn__2,1.9151390782000002
nac_ntrc__bw_delnac_cytd__1,0.3674148358
nac_ntrc__bw_delnac_cytd__2,1.2414285619
nac_ntrc__bw_delnac_gln__1,0.8932884868000001
nac_ntrc__bw_delnac_gln__2,0.8897531482000001
nac_ntrc__bw_delnac_nh4__1,-0.0946063629
nac_ntrc__bw_delnac_nh4__2,-0.1586231279
misc__wt_no_te__1,1.0072463816
misc__wt_no_te__2,0.4909546629
misc__bw_delcbl__1,0.0018928380000000002
misc__bw_delcbl__2,0.0671968228
misc__bw_delfabr__1,0.6475461497
misc__bw_delfabr__2,0.6734556019
misc__bw_delfadr__1,0.4537987824
misc__bw_delfadr__2,0.43189060100000004
misc__nitr_031__1,1.1379337137
omics__wt_glu__1,0.2816358579
omics__wt_glu__2,0.28072510440000004
omics__wt_gly__1,0.7067493417
omics__wt_gly__2,0.6196078968000001
omics__wt_thr__1,6.0524480533
omics__wt_thr__2,5.1479440772
omics__bw_ac__1,1.0984713965
omics__bw_ac__2,0.6512397975
omics__bw_fum__1,0.9867698665
omics__bw_fum__2,0.7257729781000001
omics__bw_glc__1,0.1587206673
omics__bw_glc__2,0.0411601338
omics__bw_pyr__1,0.1552429334
omics__bw_pyr__2,0.33845436170000004
ompr__wt_nacl__1,2.1121342077
ompr__wt_nacl__2,2.0950361045
ompr__bw_delompr_nacl__1,2.4944179129
ompr__bw_delompr_nacl__2,2.2282148945
minspan__wt_ade__1,0.7428861105
minspan__wt_glc__2,0.4292584931
minspan__wt_glc__3,0.8540021254
minspan__wt_glc__4,-0.3308846391
minspan__wt_glc_anaero__1,1.6700008239000002
minspan__wt_glc_anaero__2,0.5814983064
minspan__wt_trp__1,1.5421416903
minspan__bw_delcra_glc__2,1.1992117983
minspan__bw_delcra_trp__1,1.6246818787000001
minspan__bw_delmntr__1,1.1263674145
minspan__bw_delnac_ade__1,1.2990386101
minspan__bw_delnac_glc__1,1.0403221
cra_crp__wt_ac__1,1.0890985006
cra_crp__wt_ac__2,1.0234788935
cra_crp__wt_fru__1,1.1572946161
cra_crp__wt_fru__2,0.9042754944
cra_crp__delcra_ac__1,-0.23892226100000002
cra_crp__delcra_ac__2,0.2652742417
cra_crp__delcra_fru__1,0.8908496741
cra_crp__delcra_fru__2,0.4934269969
cra_crp__delcra_glc__1,0.0736008971
cra_crp__delcra_glc__2,-0.1404555776
rpoB__wt_031__1,1.1944131607
rpoB__wt_044__1,0.8631714267
rpoB__wt_lb__1,3.5049181459
rpoB__wt_lb__2,2.872720233
rpoB__rpoBE546V_031__1,0.3852032748
rpoB__rpoBE546V_044__1,0.5959306516
rpoB__rpoBE546V_lb__1,3.3846417422
rpoB__rpoBE546V_lb__2,2.7413727968
rpoB__rpoBE546V_glc__1,-0.5333725853
rpoB__rpoBE672K_glc__1,0.4477429088
rpoB__rpoBE672K_glc__2,0.8650026310000001
rpoB__rpoBE672K_lb__1,1.5417783597999999
rpoB__rpoBE672K_lb__2,1.2442004817
crp__wt_fru__1,-0.1305117939
crp__wt_glyc__1,0.7050597746
crp__wt_glyc__2,0.3378927505
crp__delar1_glyc__1,-0.504519279
crp__delar1_glyc__2,0.2401719893
crp__delar1ar2_glyc__1,-0.1852588092
crp__delar1ar2_glyc__2,0.0439902967
crp__delar1ar2_glyc__3,-0.08075851390000001
crp__delar2_glyc__1,2.0172810074
crp__delar2_glyc__2,1.9737836478
crp__delar2_glyc__3,2.1673722469
crp__delcrp_fru__1,0.5785694807
crp__delcrp_fru__2,0.5013470405
crp__delcrp_fru__3,0.67958902
crp__delcrp_glc__1,-0.13991583100000002
crp__delcrp_glc__2,-0.27188203850000003
crp__delcrp_glc__3,0.2125952716
crp__delcrp_glyc__1,0.10182399190000001
crp__delcrp_glyc__2,0.7046733496
crp__delcrp_glyc__3,0.5078410925
glu__glu_ale3__1,1.0073113319
glu__glu_ale4__1,0.5141828855
glu__glu_ale5__1,-0.34008714300000004
glu__glu_ale6__1,0.1903455285
glu__glu_ale8__1,1.4496407032
glu__glu_ale9__1,1.1123825258
glu__glu_ale10__1,0.483474216
42c__wt_42c__1,-0.16212218990000002
42c__42c_ale1__1,1.177268606
42c__42c_ale2__1,0.27163877540000003
42c__42c_ale3__1,0.7771666051
42c__42c_ale4__1,0.9173317639
42c__42c_ale5__1,0.4017896814
42c__42c_ale6__1,1.3201666942
42c__42c_ale8__1,0.6600353296
42c__42c_ale9__1,0.6568278896
42c__42c_ale10__1,0.8040117245
ssw__wt_ac__1,1.0813327621
ssw__wt_glc__1,-0.2891727595
ssw__wt_glyc__1,1.4190799137
ssw__wt_xyl__1,0.7533466738
ssw__glc_ale1__1,0.9346110951000001
ssw__glc_ale2__1,-0.42103257190000004
ssw__glc_ale3__1,0.37796653680000003
ssw__glyc_ale1__1,-0.2768132192
ssw__glyc_ale2__1,-0.17900962880000001
ssw__xyl_ale1__1,3.2662427288
ssw__xyl_ale2__1,0.8632830376
ssw__xyl_ale3__1,1.775528084
ssw__glc_ac_ac2__1,1.0855343656
ssw__glc_ac_glc1__1,1.8083118307000001
ssw__glc_glyc_glc__1,0.34986919600000005
ssw__glc_glyc_glyc__1,1.2180437568
ssw__glc_xyl_glc__1,0.2799911258
ssw__glc_xyl_xyl__1,0.41516920890000003
ica__wt_glc__1,0.1565811251
ica__wt_glc__2,0.5933567740000001
ica__wt_glc__3,0.35974154
ica__wt_glc__4,0.1392389225
ica__arg_sbt__1,4.2871042551
ica__arg_sbt__2,1.8118687141
ica__cytd_rib__1,2.079611669
ica__cytd_rib__2,3.1306793729
ica__gth__1,1.240175205
ica__gth__2,1.6858153376
ica__leu_glcr__1,1.1597764617
ica__leu_glcr__2,1.3784848648999999
ica__met_glc__1,0.6037070099
ica__met_glc__2,1.0516462441
ica__no3_anaero__1,0.27329218450000003
ica__no3_anaero__2,0.3879228846
ica__phe_acgam__1,0.3379563816
ica__phe_acgam__2,0.2428895157
ica__thm_gal__1,1.3175438436
ica__thm_gal__2,1.8906117687
ica__tyr_glcn__1,0.5933413877
ica__tyr_glcn__2,0.7321808508000001
ica__ura_pyr__1,0.35719563600000004
ica__ura_pyr__2,0.2729214775
ica__wt_glc__5,0.3044808328
ica__wt_glc__6,0.17733833840000002
ica__bw_delpurR_cytd__1,1.0245682445
ica__bw_delpurR_cytd__2,1.4165826412
ica__ade_glc__1,1.0165082397
ica__ade_glc__2,0.9365111620000001
ytf__wt_glc__1,0.21709122590000002
ytf__wt_glc__2,0.10788389870000001
ytf__delyafC__1,0.36453558700000005
ytf__delyafC__2,0.8617958915
ytf__delyeiE__1,0.5944435301000001
ytf__delyeiE__2,-0.4706632552
ytf__delyiaJ__1,0.5175647856
ytf__delyiaJ__2,1.2972439579000001
ytf__delyieP__1,0.6975974409
ytf__delyieP__2,0.6342453528
ytf__wt_ph5__1,-0.2279674511
ytf__wt_ph5__2,0.10254905900000001
ytf__wt_ph8__1,0.2203824804
ytf__wt_ph8__2,0.42300879420000004
ytf__delybaO__1,0.8566463629000001
ytf__delybaO__2,0.5185167406
ytf__delybaQ__1,-0.0556570237
ytf__delybaQ__2,-0.3619617167
ytf__delybiH__1,0.6717480221000001
ytf__delybiH__2,0.6516645819
ytf__delydcI_ph5__1,-0.24556458490000002
ytf__delydcI_ph5__2,-0.6474168848
ytf__delydcI_ph8__1,0.2399241159
ytf__delydcI_ph8__2,-0.1496438517
ytf__delyddM__1,-0.3497635867
ytf__delyddM__2,-0.47591733420000004
ytf__delyheO__1,0.4636969776
ytf__delyheO__2,0.6877404218000001
fps__bw_glc__1,0.0829524069
fps__bw_glc__2,0.0398426221
fps__fps_thrA_ale1__1,0.3266919982
fps__fps_thrA_ale1__2,-0.2493560641
fps__fps_thrA_ale2__1,0.35987287360000003
fps__fps_thrA_ale2__2,0.2691605116
fps__fps_serB_ale1__1,0.1163763859
fps__fps_serB_ale1__2,0.0763554049
fps__fps_serB_ale4__1,0.0529270747
fps__fps_serB_ale4__2,0.6806977571
fps__fps_ptsI_ale1__1,1.0350507653
fps__fps_ptsI_ale1__2,1.1121806596
fps__fps_ptsI_ale3__1,0.6728922937
fps__fps_ptsI_ale3__2,0.7027741097
pal__lyx_ale2_f6__1,0.5952237370000001
pal__lyx_ale2__1,0.8552665513000001
pal__lyx_ale2__2,1.0072295149
pal__lyx_ale4__1,0.6569967927
pal__lyx_ale4__2,0.5323503818
pal__5drib_ale10_f18__1,1.980916152
pal__5drib_ale10_f18__2,2.1162845835
pal__5drib_ale10__1,0.3641503497
pal__arab_ale14_f9__1,1.112515686
pal__arab_ale14_f9__2,0.6502107208
pal__arab_ale14__1,0.114706129
pal__arab_ale14__2,0.0530314152
pal__arab_ale16__1,0.2446589519
pal__arab_ale16__2,0.8312243306
pal__tartr_ale26_f10__1,1.1163586779
pal__tartr_ale26_f10__2,1.2952528633
pal__tartr_ale26__1,0.98449262
pal__tartr_ale26__2,0.7211674196000001
pal__tartr_ale28_f10__1,1.2447981102
pal__tartr_ale28_f10__2,1.8490592217000001
pal__tartr_ale28__1,1.2417319559
pal__tartr_ale28__2,0.9110493295000001
efeU__delmenFentC_citr__1,0.5547430694000001
efeU__delmenFentC_citr__2,0.6307398041
efeU__delmenFentC__1,0.8519427313
efeU__delmenFentC__2,0.6882481637
efeU__menFentC_ale39__1,1.2289535833
efeU__menFentC_ale39__2,1.2702578878
efeU__menFentC_ale29__1,1.4821394401
efeU__menFentC_ale29__2,2.9824482243
efeU__menFentC_ale30__1,1.8982572463
efeU__menFentC_ale30__2,1.1365251484
efeU__menFentCubiC_ale36__1,0.8145458630000001
efeU__menFentCubiC_ale36__2,0.7036103556000001
efeU__menFentCubiC_ale37__1,0.4703168492
efeU__menFentCubiC_ale37__2,0.5654309653
efeU__menFentCubiC_ale38__1,0.2874663782
efeU__menFentCubiC_ale38__2,1.0303981189
misc2__salc_glc__1,-0.052835003900000004
misc2__salc_glc__2,0.24981925670000002
misc2__dbcn_glc__1,-0.3841001546
misc2__dbcn_glc__2,-0.2326957529
misc2__tyr_glc__1,0.47582661810000004
misc2__tyr_glc__2,1.3508961027
misc2__arg_cytd__1,0.4115074019
misc2__arg_cytd__2,0.0527588705
misc2__delyheO_pyr__1,0.6760973837
misc2__delyheO_pyr__2,0.11791227
nquinone__delubiC__1,0.0689496736
nquinone__delubiC__2,0.0704132019
nquinone__ubiC_ale1__1,0.33615986810000004
nquinone__ubiC_ale1__2,0.4433134529
nquinone__ubiC_ale2__1,0.0169353805
nquinone__ubiC_ale2__2,0.4133516786
nquinone__ubiC_ale3__1,0.8898143422
nquinone__ubiC_ale3__2,0.8271035937000001
nquinone__ubiC_ale4__1,-0.1229455552
nquinone__ubiC_ale4__2,0.3012741547
nquinone__delpdhR__1,0.4977815511
nquinone__delpdhR__2,0.6347434128
quinone__glu_ale4__1,0.8922564965
quinone__glu_ale4__2,1.3411567087
quinone__delmenF__1,-0.4796693316
quinone__delmenF__2,0.7834151318
quinone__menF_ale5__1,0.3665431917
quinone__menF_ale5__2,0.4339182328
quinone__menF_ale6__1,1.8449328773
quinone__menF_ale6__2,0.1865134806
quinone__menF_ale7__1,2.5064253313
quinone__menF_ale7__2,2.3707292328
quinone__menF_ale8__1,2.3554703226
quinone__menF_ale8__2,2.8746430537
quinone__delmenFubiC__1,-0.5365045118
quinone__delmenFubiC__2,0.7004829677000001
quinone__menFubiC_ale1__1,1.7662359955
quinone__menFubiC_ale1__2,0.7109174715000001
quinone__menFubiC_ale2__1,1.1241386873
quinone__menFubiC_ale2__2,1.1647411433000001
quinone__menFubiC_ale3__1,0.3027233219
quinone__menFubiC_ale3__2,-0.0108347102
quinone__menFubiC_ale4__1,0.3980469126
quinone__menFubiC_ale4__2,0.8831999612
oxyR__wt_glc__1,0.0978461508
oxyR__wt_glc__2,0.09218894400000001
oxyR__wt_h2o2__1,0.0613508703
oxyR__wt_h2o2__2,-0.1065393043
oxyR__glu_ale4__1,0.144630268
oxyR__glu_ale4__2,0.1440475604
oxyR__glu_ale4_h2o2__1,0.31463494470000003
oxyR__glu_ale4_h2o2__2,0.127922868
oxyR__oxyR_ale17__1,0.7026314668
oxyR__oxyR_ale17__2,0.8234557264
oxyR__oxyR_ale17_h2o2__1,0.34395653270000004
oxyR__oxyR_ale17_h2o2__2,0.5248012389
oxyR__oxyR_ale18__1,-0.0867967594
oxyR__oxyR_ale18__2,0.2267228667
oxyR__oxyR_ale18_h2o2__1,0.7396188464
oxyR__oxyR_ale18_h2o2__2,0.8988627432
oxyR__oxyR_ale19__1,0.0228522126
oxyR__oxyR_ale19__2,0.1306724262
oxyR__oxyR_ale19_h2o2__1,-0.0356940579
oxyR__oxyR_ale19_h2o2__2,0.0569857259
oxyR__oxyR_ale20__1,0.6651618382000001
oxyR__oxyR_ale20__2,0.6512668173
oxyR__oxyR_ale20_h2o2__1,0.48478476480000005
oxyR__oxyR_ale20_h2o2__2,0.8942936694
svns_pgi__BmePgi24_15__1,-0.3599196652
svns_pgi__BmePgi24_15__2,-0.45533517570000004
svns_pgi__BmePgi24_26__1,0.22521367280000001
svns_pgi__BmePgi24_26__2,-0.1215464161
svns_pgi__BmePgi24_41__1,0.5609906942
svns_pgi__BmePgi24_41__2,-0.0626600233
svns_pgi__BmePgi24_52__1,-0.08770573720000001
svns_pgi__BmePgi24_52__2,-0.4180252467
svns_pgi__PaePgi2_34__1,-0.5132245333000001
svns_pgi__PaePgi2_34__2,-0.43531403690000003
svns_pgi__PaePgi2_63__1,-0.8710404545
svns_pgi__PaePgi2_63__2,-0.48094488420000003
svns_pgi__PaePgi24_54__1,-0.6960492024
svns_pgi__PaePgi24_54__2,-0.6725867553
svns_pgi__PaePgi24_90__1,0.0012121101
svns_pgi__PaePgi24_90__2,-0.5594817564
abx_media__m9_ctrl__1,0.3231975599
abx_media__m9_ctrl__2,0.5832819789
abx_media__rpmi_ctrl__1,2.7307506056
abx_media__rpmi_ctrl__2,2.1141577858
abx_media__camhb_ctrl__1,2.5482865384
abx_media__camhb_ctrl__2,2.0960829537
abx_media__m9_mero__1,1.1203881875
abx_media__m9_mero__2,1.0243178442
abx_media__rpmi_mero__1,2.6905712036000002
abx_media__rpmi_mero__2,2.3139088808
abx_media__camhb_mero__1,3.2619174322
abx_media__camhb_mero__2,3.4231145302
abx_media__m9_trisulf__1,0.3038961807
abx_media__m9_trisulf__2,0.18735600160000002
abx_media__rpmi_trisulf__1,2.2090127565
abx_media__rpmi_trisulf__2,2.110763563
abx_media__camhb_trisulf__1,1.7291647143
abx_media__camhb_trisulf__2,1.8358786415
abx_media__m9_cef__1,0.475061345
abx_media__m9_cef__2,0.6566437719
abx_media__rpmi_cef__1,2.0247718045
abx_media__rpmi_cef__2,2.181166491
abx_media__camhb_cef__1,2.5182043375000003
abx_media__camhb_cef__2,2.3230300056
abx_media__m9_cipro__1,0.9348719160000001
abx_media__m9_cipro__2,0.7033767355
abx_media__rpmi_cipro__1,1.7872013551
abx_media__rpmi_cipro__2,2.4926193409
abx_media__camhb_cipro__1,2.1807428343
abx_media__camhb_cipro__2,2.0787738204
hot_tale__42c_ale3_30c__1,0.3063416624
hot_tale__42c_ale3_30c__2,0.8280620799
hot_tale__42c_ale3_37c__1,0.0386662258
