,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,0.9749333333,0.2688645755766274,3.0,0.0,1.1353333333,1.0,1.1249333333,2.0,0.6645333333,,,,,,,,,,
1,LB__LBtran,-1.1712333333666667,0.22826373635190791,3.0,3.0,-1.4055666667,4.0,-0.9495666667,5.0,-1.1585666667,,,,,,,,,,
2,LB__LBstat,-0.5309000000333334,0.1709552378060799,3.0,6.0,-0.3519666667,7.0,-0.5481666667,8.0,-0.6925666667,,,,,,,,,,
3,LB__LBGexp,0.08516666663333332,0.46539447067335615,3.0,9.0,0.4682333333,10.0,-0.4327666667,11.0,0.2200333333,,,,,,,,,,
4,LB__LBGtran,-0.6664666667,0.5101068319479753,2.0,12.0,-1.0271666667,13.0,-0.3057666667,,,,,,,,,,,,
5,LB__LBGstat,0.2985333333,1.105337319554533,3.0,14.0,0.8263333333,15.0,1.0410333333,16.0,-0.9717666667,,,,,,,,,,
6,Life Cycle__S0,0.9379666666333333,0.35266429268262095,3.0,17.0,0.5365333333,18.0,1.1979333333,19.0,1.0794333333,,,,,,,,,,
7,Life Cycle__S1,0.42086666663333333,0.20306413600961976,3.0,20.0,0.6225333333,21.0,0.4236333333,22.0,0.2164333333,,,,,,,,,,
8,Life Cycle__S2,-0.41156666670000003,0.5014849848200842,3.0,23.0,0.1597333333,24.0,-0.6153666667000001,25.0,-0.7790666667,,,,,,,,,,
9,Life Cycle__S3,0.2201333333,0.09277240969167505,2.0,26.0,0.2857333333,27.0,0.1545333333,,,,,,,,,,,,
10,Life Cycle__S4,-0.6077000000333334,0.771036862499669,3.0,28.0,0.0842333333,29.0,-0.46846666670000003,30.0,-1.4388666667,,,,,,,,,,
11,Life Cycle__S5,-0.5010333333666667,0.08593080549682595,3.0,31.0,-0.5074666667000001,32.0,-0.5835666667,33.0,-0.41206666670000003,,,,,,,,,,
12,Life Cycle__S6,-2.5199916667,1.8876095576529741,8.0,34.0,-1.4022666667,35.0,-5.7152666667,36.0,-1.6744666666999999,37.0,-1.7841666667,38.0,-5.3598666667,39.0,-1.9504666667000001,40.0,-1.0663666667,41.0,-1.2070666667
13,Life Cycle__S7,-1.3871666667,0.3676230542281047,3.0,42.0,-1.1502666666999999,43.0,-1.8106666667,44.0,-1.2005666667,,,,,,,,,,
14,Life Cycle__S8,-2.1928666667,1.1265625237864079,2.0,45.0,-1.3962666666999999,46.0,-2.9894666667000003,,,,,,,,,,,,
15,Life Cycle__G135,0.7398333333,0.7721606050557099,2.0,47.0,1.2858333333,48.0,0.1938333333,,,,,,,,,,,,
16,Life Cycle__G150,0.8766999999666666,0.49799377840825815,3.0,49.0,0.5886333333,50.0,1.4517333333,51.0,0.5897333333,,,,,,,,,,
17,Life Cycle__G180,0.6581666666333335,0.24195004305296858,3.0,52.0,0.5943333333,53.0,0.9256333333000001,54.0,0.4545333333,,,,,,,,,,
18,Stress Time Course__C30,0.9994333333000001,0.5123695736477725,2.0,55.0,0.6371333333,56.0,1.3617333333000001,,,,,,,,,,,,
19,Stress Time Course__C90,-1.1132666667,0.031678383797157296,2.0,57.0,-1.1356666667,58.0,-1.0908666667,,,,,,,,,,,,
20,Biofilm__BI,-0.4601666667,0.009899494936611674,2.0,59.0,-0.4531666667,60.0,-0.4671666667,,,,,,,,,,,,
21,Biofilm__BC,-1.6566666666999998,0.24481168272776516,4.0,61.0,-1.5389666667,62.0,-1.5977666667000001,63.0,-1.4739666667,64.0,-2.0159666667,,,,,,,,
22,Biofilm__Sw,-1.5890666667,0.07495331880577395,2.0,65.0,-1.6420666667,66.0,-1.5360666667,,,,,,,,,,,,
23,Life Cycle__BT,-0.6470166667,0.793444519169425,2.0,67.0,-0.0859666667,68.0,-1.2080666667,,,,,,,,,,,,
24,Life Cycle__B36,-1.1680166666999998,0.23369879118215395,2.0,69.0,-1.0027666667,70.0,-1.3332666667,,,,,,,,,,,,
25,Life Cycle__B60,-0.4920166667,0.1496945055771921,2.0,71.0,-0.5978666667,72.0,-0.3861666667,,,,,,,,,,,,
26,M9__M9exp,-3.3333326839487164e-11,0.29908136574071836,3.0,73.0,0.3446333333,74.0,-0.1530666667,75.0,-0.1915666667,,,,,,,,,,
27,M9__M9tran,-0.6085000000333334,0.2229920252684686,3.0,76.0,-0.6902666667,77.0,-0.7790666667,78.0,-0.3561666667,,,,,,,,,,
28,M9__M9stat,-2.0121000000333336,0.11365660268252477,3.0,79.0,-1.9035666667000002,80.0,-2.0024666667,81.0,-2.1302666667,,,,,,,,,,
29,Supplement__M+G,-0.033100000033333354,0.788582179188278,3.0,82.0,-0.9419666667000001,83.0,0.3730333333,84.0,0.4696333333,,,,,,,,,,
30,Supplement__Glu,0.5809666666333334,0.2750890098374222,3.0,85.0,0.2675333333,86.0,0.7823333333,87.0,0.6930333333,,,,,,,,,,
31,Supplement__Fru,0.5168666666333334,0.5135779720094441,3.0,88.0,0.7465333333,89.0,0.8755333333,90.0,-0.0714666667,,,,,,,,,,
32,Supplement__Mal,-0.30103333336666666,0.783798962319633,3.0,91.0,-1.2001666667,92.0,0.2380333333,93.0,0.059033333300000004,,,,,,,,,,
33,Supplement__G+S,-0.1761166667,0.11448058787410205,2.0,94.0,-0.2570666667,95.0,-0.0951666667,,,,,,,,,,,,
34,Supplement__Pyr,0.06796666663333333,0.4418827031388911,3.0,96.0,-0.4050666667,97.0,0.4701333333,98.0,0.1388333333,,,,,,,,,,
35,Supplement__Gly,-0.6300666667,0.4201103188449433,3.0,99.0,-0.6774666667,100.0,-0.1882666667,101.0,-1.0244666667,,,,,,,,,,
36,Supplement__Glucon,-0.4992333333666667,0.391141487614563,3.0,102.0,-0.5166666667,103.0,-0.0996666667,104.0,-0.8813666667000001,,,,,,,,,,
37,Stressors__aero,0.5837999999666666,0.9540800822432745,3.0,105.0,1.4018333333,106.0,-0.4642666667,107.0,0.8138333333000001,,,,,,,,,,
38,Stressors__nit,0.2138333333,0.32440887780700456,3.0,108.0,0.32423333330000004,109.0,0.4686333333,110.0,-0.1513666667,,,,,,,,,,
39,Stressors__ferm,0.1623333333,0.41528240993328863,3.0,111.0,0.1059333333,112.0,-0.22186666670000002,113.0,0.6029333333,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,0.18833333330000002,,1.0,114.0,0.18833333330000002,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,0.4247333333,,1.0,115.0,0.4247333333,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,0.1521333333,,1.0,116.0,0.1521333333,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.2305666667,,1.0,117.0,-0.2305666667,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-0.1127666667,,1.0,118.0,-0.1127666667,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-0.2136666667,,1.0,119.0,-0.2136666667,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-0.0149666667,,1.0,120.0,-0.0149666667,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-0.4924666667,,1.0,121.0,-0.4924666667,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-0.3584666667,,1.0,122.0,-0.3584666667,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-1.1566666667,,1.0,123.0,-1.1566666667,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-1.3912666667,,1.0,124.0,-1.3912666667,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-1.5451666667000001,,1.0,125.0,-1.5451666667000001,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-1.0993666667,,1.0,126.0,-1.0993666667,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-1.4266666667,,1.0,127.0,-1.4266666667,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-0.7692666667,,1.0,128.0,-0.7692666667,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-0.9980666667,,1.0,129.0,-0.9980666667,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-1.5525666667,,1.0,130.0,-1.5525666667,,,,,,,,,,,,,,
57,Stressors__HPh,0.6005666666333332,0.2285481422662047,3.0,131.0,0.5324333333,132.0,0.4138333333,133.0,0.8554333333,,,,,,,,,,
58,Stressors__LPh,0.8811666666333333,0.3241680017110469,3.0,134.0,0.6542333333,135.0,1.2524333333,136.0,0.7368333333,,,,,,,,,,
59,Stressors__LPhT,-0.46106666670000007,0.23001471692046146,3.0,137.0,-0.6437666667,138.0,-0.5366666667000001,139.0,-0.20276666670000001,,,,,,,,,,
60,Stressors__SMMPr,-0.9467666667,0.25879124792001756,3.0,140.0,-0.7378666667,141.0,-1.2362666667,142.0,-0.8661666667,,,,,,,,,,
61,Stressors__HiTm,-0.5242333333666668,0.9821619333558664,3.0,143.0,-1.6556666667000002,144.0,-0.025866666700000002,145.0,0.1088333333,,,,,,,,,,
62,Stressors__LoTm,-0.6233666667000001,0.11186773440094333,3.0,146.0,-0.49566666670000004,147.0,-0.6703666667,148.0,-0.7040666667000001,,,,,,,,,,
63,Stressors__HiOs,-1.0462666667,0.11254203659077792,3.0,149.0,-1.1332666667,150.0,-0.9191666667,151.0,-1.0863666667,,,,,,,,,,
64,Stressors__BMM,0.5026666666333334,0.14144901319321154,3.0,152.0,0.6380333333,153.0,0.5141333333,154.0,0.3558333333,,,,,,,,,,
65,Stressors__Heat,0.33446666663333335,0.53066368194303,3.0,155.0,0.7367333333,156.0,0.5336333333000001,157.0,-0.2669666667,,,,,,,,,,
66,Stressors__Cold,0.5093999999666666,0.8078617476606584,3.0,158.0,1.3114333333000001,159.0,0.5209333333,160.0,-0.30416666670000003,,,,,,,,,,
67,Stressors__Etha,-3.2441000000333333,0.305401577162485,3.0,161.0,-3.0250666667,162.0,-3.5929666666999998,163.0,-3.1142666667,,,,,,,,,,
68,Stress Time Course__SMM,-0.2500666667,0.25488611182251575,3.0,164.0,-0.4832666667,165.0,-0.2889666667,166.0,0.0220333333,,,,,,,,,,
69,Stress Time Course__Salt,-0.6008666667,0.04938349926848036,3.0,167.0,-0.6029666667,168.0,-0.5504666667,169.0,-0.6491666667,,,,,,,,,,
70,Stress Time Course__Mt0,0.9957333333,0.25936676733922565,2.0,170.0,1.1791333333,171.0,0.8123333333,,,,,,,,,,,,
71,Stress Time Course__M0t45,0.6914333333,0.4195914798944325,3.0,172.0,0.4505333333,173.0,1.1759333333,174.0,0.4478333333,,,,,,,,,,
72,Stress Time Course__M0t90,-1.6321333333666665,0.9511228644782616,3.0,175.0,-2.4207666667,176.0,-0.5758666667,177.0,-1.8997666667000002,,,,,,,,,,
73,Stress Time Course__M40t45,-0.09406666670000001,0.6628570962130526,3.0,178.0,-0.00016666670000000001,179.0,-0.7988666667000001,180.0,0.5168333333,,,,,,,,,,
74,Stress Time Course__M40t90,-1.6118333333666666,0.5305659745341132,3.0,181.0,-2.0993666667,182.0,-1.0467666667,183.0,-1.6893666667,,,,,,,,,,
75,Stress Time Course__dia0,0.8804666666333333,0.26873275448544287,3.0,184.0,0.5757333333,185.0,0.9821333333000001,186.0,1.0835333333,,,,,,,,,,
76,Stress Time Course__dia5,-0.6890666667,0.4977605548855795,3.0,187.0,-1.2533666667,188.0,-0.3123666667,189.0,-0.5014666667000001,,,,,,,,,,
77,Stress Time Course__dia15,0.3923999999666667,0.7998169123826611,3.0,190.0,0.3561333333,191.0,1.2097333333,192.0,-0.3886666667,,,,,,,,,,
78,Stressors__Diami,-0.3792666667,0.1147321663702033,3.0,193.0,-0.2929666667,194.0,-0.5094666667000001,195.0,-0.33536666670000004,,,,,,,,,,
79,Stressors__Paraq,0.7386333333,1.0327911357094426,3.0,196.0,1.0597333333,197.0,1.5727333333,198.0,-0.41656666670000003,,,,,,,,,,
80,Stressors__H2O2,0.43599999996666666,0.2897087560522349,3.0,199.0,0.4152333333,200.0,0.7355333333,201.0,0.1572333333,,,,,,,,,,
81,Stressors__Oxctl,1.0219999999666667,0.6801382898597411,3.0,202.0,0.3377333333,203.0,1.0303333333,204.0,1.6979333333,,,,,,,,,,
82,Carbon Transition__GM-0.1,0.04049999996666667,0.33384236299986453,3.0,205.0,-0.2783666667,215.0,0.3875333333,225.0,0.0123333333,,,,,,,,,,
83,Carbon Transition__GM-0.2,-0.2125666667,0.43367145398331214,3.0,206.0,-0.5224666667,216.0,-0.3982666667,226.0,0.2830333333,,,,,,,,,,
84,Carbon Transition__GM+5,0.1327999999666667,0.49766906005229355,3.0,207.0,-0.3952666667,217.0,0.2005333333,227.0,0.5931333333000001,,,,,,,,,,
85,Carbon Transition__GM+15,-0.22520000003333332,0.2162772603241805,3.0,208.0,0.0243333333,219.0,-0.3586666667,229.0,-0.3412666667,,,,,,,,,,
86,Carbon Transition__GM+25,0.24496666663333336,0.47175758958742076,3.0,209.0,0.6269333333,220.0,0.39033333330000003,230.0,-0.2823666667,,,,,,,,,,
87,Carbon Transition__GM+45,-0.5307000000333333,0.7456598844871121,3.0,210.0,0.3102333333,221.0,-0.7910666667,231.0,-1.1112666667,,,,,,,,,,
88,Carbon Transition__GM+60,-0.5540000000333333,0.6573489281449642,3.0,211.0,0.1945333333,222.0,-1.0372666667,232.0,-0.8192666667,,,,,,,,,,
89,Carbon Transition__GM+90,0.0037333332999999933,0.6605773005485429,3.0,212.0,0.3158333333,223.0,0.4504333333,233.0,-0.7550666667,,,,,,,,,,
90,Carbon Transition__GM+120,-0.5133166667,0.2727310855036514,2.0,213.0,-0.7061666667000001,234.0,-0.3204666667,,,,,,,,,,,,
91,Carbon Transition__GM+150,-0.29560000003333337,0.369058753226818,3.0,214.0,-0.0220666667,224.0,-0.7153666667,235.0,-0.1493666667,,,,,,,,,,
92,Carbon Transition__GM+10,-0.3608666667,0.2288197543919668,2.0,218.0,-0.1990666667,228.0,-0.5226666667000001,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-0.06133333336666669,0.9578652114641878,3.0,236.0,0.2222333333,244.0,-1.1289666667,254.0,0.7227333333,,,,,,,,,,
94,Carbon Transition__MG+5,-0.1127666667,0.1255362895739714,3.0,237.0,0.031233333300000003,246.0,-0.1703666667,256.0,-0.1991666667,,,,,,,,,,
95,Carbon Transition__MG+10,0.08883333329999998,0.9180135946705801,3.0,238.0,0.7784333333,247.0,0.44123333330000003,257.0,-0.9531666667,,,,,,,,,,
96,Carbon Transition__MG+15,0.1543333333,0.31318416307342234,3.0,239.0,-0.0908666667,248.0,0.0467333333,258.0,0.5071333333,,,,,,,,,,
97,Carbon Transition__MG+25,0.10989999996666668,0.4975109781033312,3.0,240.0,0.4524333333,249.0,-0.4607666667,259.0,0.3380333333,,,,,,,,,,
98,Carbon Transition__MG+45,0.021433333300000006,0.6699018360924233,3.0,241.0,-0.11786666670000001,250.0,-0.5678666667,260.0,0.7500333333,,,,,,,,,,
99,Carbon Transition__MG+120,-0.6565000000333333,0.2860893275418245,3.0,242.0,-0.8318666667,253.0,-0.32636666670000003,263.0,-0.8112666667,,,,,,,,,,
100,Carbon Transition__MG+150,-0.2876666667,0.21411193334328657,2.0,243.0,-0.4390666667,264.0,-0.1362666667,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-0.0651666667,0.05473006486383877,2.0,245.0,-0.026466666700000002,255.0,-0.1038666667,,,,,,,,,,,,
102,Carbon Transition__MG+60,0.032283333299999994,0.2566090508925981,2.0,251.0,-0.1491666667,261.0,0.2137333333,,,,,,,,,,,,
103,Carbon Transition__MG+90,-0.040566666700000004,0.1995455336508437,2.0,252.0,-0.1816666667,262.0,0.1005333333,,,,,,,,,,,,
