,PA1654
SRX7442752,0.09136517100000001
SRX7442753,-0.09136517100000001
SRX7442754,-0.163549842
SRX7442755,-0.273139046
SRX7442756,0.941036041
SRX7442757,0.82734342
SRX7442758,0.8930361170000001
SRX7442759,-0.511898154
SRX7442761,0.16555577
SRX7874204,-0.10630792700000001
SRX7874205,0.10630792700000001
SRX7874206,-0.39157484600000003
SRX7874207,-0.553448204
SRX8639787,0.042756050000000004
SRX8639788,-0.042756050000000004
SRX8639789,0.582041467
SRX8639790,0.514192465
SRX8639791,-0.5267737840000001
SRX8639792,-0.162382412
SRX8639793,-0.232957353
SRX8639794,-0.020846565
SRX8639795,0.010568618
SRX8639796,-0.14373364700000002
SRX8639797,-0.06404955200000001
SRX8639798,0.33309286800000004
SRX8639800,0.537867352
SRX1156127,0.11296547100000001
SRX1156135,-0.11296547100000001
SRX1156136,-0.101695193
SRX1156137,-0.34478367200000004
SRX1156138,0.503690043
SRX1156140,0.438993901
ERX2195929,-0.133600051
ERX2195930,0.133600051
ERX2195931,0.5754993660000001
ERX2195932,0.467021277
ERX2195933,0.9482375110000001
ERX2195934,0.46072232300000004
SRX4579961,-0.09676601500000001
SRX4579962,0.28388935200000004
SRX4579963,-0.187123337
SRX4579964,2.128840436
SRX4579965,1.6316754
SRX4579966,2.034914311
SRX5630349,-0.01506065
SRX5630350,0.01506065
SRX5630351,0.22142776700000003
SRX5630352,0.01281565
SRX1411278,-0.05570181900000001
SRX1411287,0.218443517
SRX1411289,0.377371408
SRX1411279,0.16136329900000002
SRX1411280,-0.105661481
SRX1411281,-0.369677083
SRX1411282,-0.341549172
SRX1411283,-0.718607395
SRX1411284,-0.16299916
SRX1411285,0.037574568
SRX1411286,-0.23418898200000002
SRX1411288,0.115264792
SRX2711962,-0.002199959
SRX2711963,0.002199959
SRX2711964,1.30791262
SRX2711965,1.346324509
SRX2711966,0.302000027
SRX2711967,-0.584467258
ERX3558798,0.07604282600000001
ERX3558799,-0.00918547
ERX3558800,0.036257482
ERX3558801,0.09629196400000001
ERX3558802,-0.061597548
ERX3558803,-0.13430203200000002
ERX3558804,0.371400634
ERX3558805,-0.17550105500000002
ERX3593017,1.314221196
ERX3593018,1.295001839
ERX3593020,-0.120098355
ERX3593021,-0.192797241
ERX3593022,0.312895595
SRX7058492,0.514329051
SRX7058494,-0.5866420090000001
SRX7058495,-0.51261927
SRX7058509,-0.514329052
SRX2662717,-0.458497284
SRX2662718,-0.48658760700000003
SRX2662721,-0.004868108
SRX2662722,0.004868107
SRX8143226,-0.06046796200000001
SRX8143227,0.060467963000000007
SRX8143228,-0.036487493
SRX8143229,0.589033174
ERX2456848,-0.350079399
ERX2456849,-0.671161391
ERX2456850,-0.105773929
ERX2456851,-0.511173231
ERX2456852,-0.00399598
ERX2456853,-0.123666332
ERX2456854,-0.163791122
ERX2456855,-0.08421392200000001
