,Value,list
TF,mumR,
reg_genes,0,[]
comp_genes,0,[]
both_genes,0,['ABUW_2606' 'ABUW_2605' 'ABUW_2607' 'ABUW_2604' 'bccA']
reg_genes2,0,
comp_genes2,0,
both_genes2,5,
