,-0.12979278490585572,-0.1081606540882131,-0.08652852327057048,-0.06489639245292786,-0.04326426163528524,-0.02163213081764262,0.0,0.02163213081764262,0.04326426163528524,0.06489639245292786,0.08652852327057048,0.1081606540882131,0.12979278490585572,0.1514249157234983,0.17305704654114096,0.1946891773587836,0.2163213081764262,0.2379534389940688,0.25958556981171144,0.2812177006293541
thresh,-0.14060885031467701,0.14060885031467701,2,,,,,,,,,,,,,,,,,
unreg,0,0,2,6,43,637,2557,589,47,9,0,0,0,0,0,0,0,0,0,0
mumR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
mumR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['bccA'],['ABUW_2604'],['ABUW_2606' 'ABUW_2605' 'ABUW_2607'],[],[]
