,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-6.165105702666668,0.9444985399957749,3.0,0.0,-5.9596059310000005,1.0,-7.1954357063,2.0,-5.3402754707,,
1,AB0057_PGcoculture__AB ,0.0,0.049775904324107806,4.0,3.0,-0.046508889500000004,4.0,-0.0120909425,5.0,-0.0119716487,6.0,0.07057148070000001
2,AB0057_PGcoculture__ABPG,0.3232852855,0.38471323800698193,4.0,7.0,0.220097425,8.0,-0.15456094,9.0,0.7483901663,10.0,0.4792144907
3,AB5075_AZI__AZI_000,0.0,0.4610865441749815,2.0,11.0,-0.32603742210000003,17.0,0.32603742210000003,,,,
4,AB5075_AZI__preculture,-8.248241386250001,0.17089102489899696,2.0,12.0,-8.3690795888,13.0,-8.1274031837,,,,
5,AB5075_AZI__AZI_040,-9.41215409885,0.7497395879309751,2.0,14.0,-8.8820081521,18.0,-9.9423000456,,,,
6,AB5075_AZI__AZI_028,-6.23598444795,0.09038075047556315,2.0,15.0,-6.1720756064,19.0,-6.2998932895,,,,
7,AB5075_AZI__AZI_003,0.4433177404,0.30377198849593845,2.0,16.0,0.6581169734,20.0,0.22851850740000001,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.9413842079666667,1.8032998917596936,3.0,21.0,-3.0126490036,28.0,-0.0909195973,29.0,0.27941597700000004,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,2.544261098099317e-17,1.1205745855926317,3.0,22.0,-1.144007169,23.0,1.0955712495,24.0,0.0484359195,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,1.0938611341,2.0292993181858803,3.0,25.0,-0.6780249539000001,26.0,0.6518845679,27.0,3.3077237883,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,3.4074381785203025,3.0,30.0,-3.4481053259,32.0,0.0828451238,34.0,3.3652602021,,
12,AB5075_VIR-O_LSO__LSO,-1.0335160287,4.062769211626455,3.0,31.0,-4.0912322422,33.0,-2.5858707246,35.0,3.5765548807,,
13,AB5075_Zinc__Control,-3.333337309877985e-11,0.7688454206962683,3.0,36.0,0.2340287779,37.0,-0.8586653711000001,38.0,0.6246365931,,
14,AB5075_Zinc__Zinc,1.3427340463,0.5121875321182257,2.0,39.0,0.9805627691000001,40.0,1.7049053235,,,,
15,AB5075_biofilm+abx__planktonic,3.700743415417188e-17,1.0393345127667935,3.0,41.0,-1.17371477,42.0,0.8036786442,44.0,0.3700361258,,
16,AB5075_biofilm+abx__biofilm,10.450619990133333,4.623375526316486,3.0,43.0,15.7723129582,45.0,7.4219566732,46.0,8.157590339,,
17,AB5075_biofilm+abx__cip_biofilm,11.260239750733334,2.2644507978409854,3.0,47.0,9.3142276368,48.0,13.745699131,50.0,10.7207924844,,
18,AB5075_biofilm+abx__tet_biofilm,4.947544410533333,4.537102918064334,3.0,49.0,4.1189427694,51.0,0.8818488718,52.0,9.8418415904,,
19,AB5075_gigAB__kan_gigB,-3.8587582382666668,1.1162384045865614,3.0,53.0,-5.1419147674,54.0,-3.322632177,55.0,-3.1117277704,,
20,AB5075_gigAB__gigB,10.679047204933333,1.0169873961778244,3.0,56.0,9.6483664177,57.0,11.6817644549,58.0,10.7070107422,,
21,AB5075_gigAB__kan_gigA,-6.781456015633334,3.8808129222152483,3.0,59.0,-7.1295973142,60.0,-10.4764688708,61.0,-2.7383018619,,
22,AB5075_gigAB__gigA,6.176366703333334,6.68259565091855,3.0,62.0,10.9571781025,63.0,-1.459510034,64.0,9.0314320415,,
23,AB5075_gigAB__kan_WT,-6.495530971766667,0.5542690229934348,3.0,65.0,-6.6337441457,66.0,-6.9676147291,67.0,-5.8852340405,,
24,AB5075_gigAB__WT,0.0,1.0182762674146613,3.0,68.0,-0.0782785674,69.0,1.0551564618,70.0,-0.9768778944000001,,
25,AB5075_med__CA-MHB,1.644725402,2.6429812841901716,2.0,71.0,3.5135953906,72.0,-0.2241445866,,,,
26,AB5075_med__CA-MHB_pH6,-1.1796594981,0.8750933008472359,2.0,73.0,-1.7984439053,74.0,-0.5608750909,,,,
27,AB5075_med__RPMI+_pH7,-1.6300255306,0.6406388122029486,2.0,75.0,-1.1770254822,76.0,-2.083025579,,,,
28,AB5075_med__RPMI+_pH6,-0.3868105755,3.6110772204945984,2.0,77.0,-2.9402277655,78.0,2.1666066145,,,,
29,AB5075_med__RPMI+_-HCO3,2.06167226145,0.491310374604295,2.0,79.0,1.7142633639,80.0,2.409081159,,,,
30,AB5075_med__LB,0.0,0.16226318719142674,2.0,81.0,0.11473739999999999,82.0,-0.11473739999999999,,,,
31,AB5075_med__M9+AA,2.1334845376500002,0.5268817483617253,2.0,83.0,1.7609228805,84.0,2.5060461948,,,,
32,AB5075_med__M9-AA,1.8330629225500001,0.5551142202190886,2.0,85.0,2.225587952,86.0,1.4405378931000001,,,,
33,AYE_adeB__WT,4.625929269271485e-18,0.511395802163845,3.0,87.0,-0.4971849984,88.0,0.5245109192,89.0,-0.0273259208,,
34,AYE_adeB__adeB,-5.249019750333333,0.46533380685188996,3.0,90.0,-4.7457317642,91.0,-5.6636405947,92.0,-5.3376868921,,
35,COL__0ug/ml,0.0,2.8423487952235704,2.0,93.0,-2.0098441076,94.0,2.0098441076,,,,
36,COL__0.25ug/ml,0.7796237071000001,2.1320568026093785,2.0,95.0,2.2872155301,96.0,-0.7279681159,,,,
37,COL__1ug/ml,0.09873855765,1.1562042342149637,2.0,97.0,-0.7188212968000001,98.0,0.9162984121000001,,,,
38,H2O2__0ug/ml,0.0,0.5584577375108232,2.0,99.0,0.3948892532,100.0,-0.3948892532,,,,
39,H2O2__1.25ug/ml,-3.62250014245,1.128386120001729,2.0,101.0,-4.4203896197,102.0,-2.8246106652,,,,
40,H2O2__2.5ug/ml,-5.3188091042,0.8539174766317276,2.0,103.0,-5.9226199425,104.0,-4.7149982659,,,,
41,H2O2__5ug/ml,-11.422572261300001,0.2952322673948799,2.0,105.0,-11.213811523,106.0,-11.6313329996,,,,
42,MRP__0ug/ml,0.0,2.3845369533447744,2.0,107.0,1.6861222497,108.0,-1.6861222497,,,,
43,MRP__25ug/ml,0.7908332296,1.6575953779331383,2.0,109.0,1.9629301618000001,110.0,-0.38126370260000003,,,,
44,MRP__100ug/ml,-1.22001086195,1.1582672080667378,2.0,111.0,-0.4009922647,112.0,-2.0390294592,,,,
45,MRP__200ug/ml,0.31055138665000004,0.04025526442022688,2.0,113.0,0.28208661620000003,114.0,0.3390161571,,,,
46,growth__2h,0.0,1.9423532399099688,2.0,115.0,1.3734511474,116.0,-1.3734511474,,,,
47,growth__4h,4.91851550995,1.1590209171446022,2.0,117.0,5.73806706,118.0,4.0989639599,,,,
48,growth__6h,8.86352006245,0.8763623987739932,2.0,119.0,9.4832018574,120.0,8.2438382675,,,,
49,growth__8h,-4.22640005835,0.9662223114358082,2.0,121.0,-3.5431777098,122.0,-4.9096224069000005,,,,
50,growth__10h,-3.9351366383999995,1.977413533997941,2.0,123.0,-2.5368941193,124.0,-5.3333791575,,,,
51,mutants__WT,0.0,0.10806516290478159,2.0,125.0,-0.07641360950000001,126.0,0.07641360950000001,,,,
52,mutants__R7,-0.7407934220000001,0.6416482430541168,2.0,127.0,-0.2870795982,128.0,-1.1945072458000001,,,,
53,mutants__gacA,-0.9861922804000001,0.13617189731715698,2.0,129.0,-1.0824803524,130.0,-0.8899042084000001,,,,
54,vacJ_LL-37__WT,0.0,0.06457804311164303,2.0,131.0,-0.0456635722,132.0,0.0456635722,,,,
55,vacJ_LL-37__WT+LL-37,-0.46937366294999994,0.8021634919102244,2.0,133.0,0.09784158180000001,134.0,-1.0365889077,,,,
56,vacJ_LL-37__vacJ,-1.5099679998,0.5467788147233165,2.0,135.0,-1.8965990074999999,136.0,-1.1233369921,,,,
57,vacJ_LL-37__vacJ+LL-37,-1.0445441276,0.07482188985830436,2.0,137.0,-1.0974511933,138.0,-0.9916370619,,,,
