,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-3.333335459506278e-11,0.5332752533463151,3.0,0.0,-0.4214585383,6.0,0.5995248725,12.0,-0.17806633430000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.7108399713333333,0.08119804428062638,3.0,1.0,0.7217496645,7.0,0.6247386348,13.0,0.7860316147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.4338888000666667,0.2870426848025358,3.0,2.0,0.385127659,8.0,0.17434989920000002,14.0,0.742188842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.4046922981666667,0.4186401471756404,3.0,3.0,-0.550276345,9.0,-0.731103903,15.0,0.0673033535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.4138611528666667,0.4135083953034336,3.0,4.0,-0.8526790042,10.0,-0.3574502732,16.0,-0.0314541812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.8002615111,0.2658288027812349,3.0,5.0,-0.7685057715,11.0,-1.0805417866,17.0,-0.5517369752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.52232170765,1.318017404650129,2.0,18.0,-2.4543007522,71.0,-0.5903426631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.3370271528666668,1.5790422639977322,3.0,19.0,-0.7515825334,70.0,-3.1251809788,205.0,-0.1343179464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.72962485445,1.2443774223456165,8.0,20.0,-0.1653858537,32.0,-1.8496382307,55.0,-1.6948277263,67.0,0.3944227339,126.0,-1.3106587868,147.0,-1.4318723313000001,203.0,1.6643668468000001,210.0,-1.4434054875,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.17184533563333335,0.49780232718015927,3.0,21.0,-0.6990286905,34.0,0.29015359900000004,61.0,-0.1066609154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.50558979495,1.1525404322668849,8.0,22.0,-1.2813208633,104.0,-2.5098365509000002,111.0,0.6841484179,133.0,0.8935768438,165.0,-1.4092923011,238.0,-0.3574409719,265.0,-0.131927816,270.0,0.0673748819,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,7.631118631942856,1.1473565212311467,7.0,23.0,7.2529098987000005,56.0,6.4735949235,82.0,7.6652338896,118.0,6.5868418751,134.0,9.4825031993,137.0,8.8880943453,227.0,7.0686522921,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,2.5752353006249997,0.6427973489339759,4.0,24.0,1.9537847971,101.0,2.1074511842,139.0,3.2635998868,149.0,2.9761053344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.707533312925,1.7997959168214306,4.0,25.0,1.4991854825,123.0,1.8425840022000002,155.0,1.4685152110000002,191.0,-1.980151444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.7505995826333334,1.3361998876933778,3.0,26.0,-0.2221205815,59.0,-2.2702125730000002,159.0,0.2405344066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.75354912586,1.4253221908923919,5.0,27.0,-2.0016340879,76.0,-1.2699183501,146.0,0.5376438026,162.0,0.9868522395,262.0,-2.0206892334,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.10405895832499999,1.3388600857171928,4.0,28.0,0.31953842120000003,94.0,-1.9434306799,186.0,1.2412870049,231.0,-0.0336305795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,3.1754529758000003,0.11033526880085337,3.0,29.0,3.1446592644,49.0,3.0837859158,260.0,3.2979137472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-2.1269661647399998,2.202389789696534,5.0,30.0,-3.8705678654,77.0,-3.8351395713,172.0,0.1871055171,259.0,-3.4870996224,280.0,0.3708707183,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,2.110273453,1.209505219584788,4.0,31.0,0.4490515054,40.0,3.2705864766,138.0,2.6411464251,192.0,2.0803094049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
