,-0.05887185188096251,-0.0457892181296375,-0.032706584378312496,-0.01962395062698749,-0.006541316875662485,0.006541316875662527,0.019623950626987526,0.032706584378312524,0.045789218129637536,0.05887185188096255,0.07195448563228757,0.08503711938361255,0.09811975313493757,0.11120238688626258,0.12428502063758756,0.13736765438891257,0.1504502881402376,0.1635329218915626,0.1766155556428876,0.1896981893942126
thresh,-0.05233053500530001,0.05233053500530001,2,,,,,,,,,,,,,,,,,
unreg,4,10,45,316,1666,1008,181,58,21,16,6,3,1,1,0,0,0,0,0,0
crp,1,2,12,49,198,165,81,30,21,12,10,1,3,0,1,0,1,0,0,0
unreg_genes,['bssR' 'rutE' 'phoH' 'ghoS'],[],[],[],[],[],[],[],[],"['bax' 'ykgE' 'yagF' 'yebK' 'agaW' 'cra' 'agaV' 'uspC' 'ycaM' 'ygeV'
 'ydcU' 'yfbM' 'psuK' 'ygiS' 'ydjL' 'yjdP']",['ydcT' 'aphA' 'mepS' 'ybhQ' 'ytfJ' 'rpiB'],['ydcS' 'ydcJ' 'yagE'],['rihA'],['nmpC_1'],[],[],[],[],[],[]
crp_genes,['dcuB'],['fumB' 'udp'],"['tsgA' 'cyoA' 'cyoB' 'paaG' 'yobF' 'manZ' 'glgA' 'cyoC' 'glgC' 'clpS'
 'gltD' 'glgP']","['yaiZ' 'ompW' 'dsdX' 'pdhR' 'ybgS' 'csgE' 'gltB' 'ptsG' 'xylB' 'fumC'
 'thrA' 'fucK' 'srlD' 'manY' 'dsdA' 'deoC' 'ugpA' 'chbA' 'ompG' 'tdcA'
 'fiu' 'ugpC' 'hyfI' 'acnB' 'manX' 'ampE' 'gcvH' 'cspC' 'rhaD' 'uhpT'
 'fucI' 'aaeR' 'baeS' 'mlrA' 'cyoD' 'srlB' 'clpA' 'rpsR' 'mdtB' 'ugpQ'
 'mazE' 'tdcF' 'caiT' 'glpQ' 'aaeA' 'gdhA' 'mhpR' 'raiA' 'lldP']","['fumA' 'glpA' 'malS' 'tdcE' 'cysQ' 'cdd' 'fur' 'tam' 'ycdZ' 'mdtA' 'fucP'
 'chbF' 'deoA' 'sgbE' 'gcvP' 'aceE' 'uhpC' 'cyoE' 'sgbU' 'chbG' 'yedP'
 'caiB' 'galT' 'galP' 'paaZ' 'rplM' 'infB' 'araH' 'gatZ' 'cyaA' 'metK'
 'paaE' 'speC' 'hofB' 'mdtC' 'fic' 'nusA' 'mhpC' 'fecD' 'rhaA' 'bglB'
 'xylR' 'crp' 'exuT' 'gabP' 'modC' 'yaiY' 'sfsA' 'iceT' 'ompA' 'garR'
 'glnG' 'fecA' 'aer' 'yiaN' 'glpD' 'oxyR' 'gadX' 'entE' 'ygbT' 'mhpA'
 'bglF' 'truB' 'hflK' 'gltF' 'glpG' 'ivbL' 'nanS' 'xseA' 'mhpE' 'araJ'
 'tdcC' 'nirC' 'caiC' 'idnR' 'baeR' 'hyfF' 'galE' 'bhsA' 'gcd' 'hyfD'
 'entC' 'ygbF' 'uxuR' 'glcF' 'hyfG' 'rpsI' 'araG' 'focA' 'glpB' 'lacI'
 'gyrA' 'glpX' 'ubiG' 'argG' 'setB' 'prpC' 'hyfR' 'arfB' 'yhfA' 'mntH'
 'fbaA' 'ybiT' 'sgbH' 'mhpF' 'caiF' 'nagC' 'rpoH' 'pspE' 'ompF' 'galM'
 'yadH' 'gadC' 'trxA' 'ycjQ' 'pflB' 'hyfB' 'citA' 'entA' 'fecC' 'ldtB'
 'acnA' 'tdcG' 'paaF' 'thrB' 'gabD' 'zraS' 'csiD' 'rssB' 'rbfA' 'yaeQ'
 'fucO' 'cspA' 'crr' 'glcG' 'fdoG' 'yhhW' 'yadI' 'garK' 'dcuA' 'ycjS'
 'preA' 'nlpE' 'lsrG' 'yibH' 'fucU' 'chbR' 'srlE' 'gatY' 'pka' 'ugpB'
 'aroA' 'entB' 'gabT' 'mhpB' 'caiA' 'citB' 'deoB' 'nagA' 'dadX' 'aceF'
 'glnL' 'priB' 'csgD' 'paaD' 'yhhX' 'hflX' 'malI' 'pabA' 'hflC' 'yfaE'
 'casE' 'glpT' 'rimP' 'lhgO' 'araD' 'ybdD' 'rof' 'fepA' 'glcA' 'gatD'
 'modB' 'gntX' 'paaB' 'mpl' 'citC' 'lsrD' 'prpE' 'paaA' 'malY' 'galK'
 'melR' 'ytjA' 'ygjV' 'sohB' 'hpt' 'aceB' 'rpsO']","['gatA' 'yadG' 'agp' 'nirD' 'lyxK' 'focB' 'ilvN' 'ppiA' 'exuR' 'nrdB'
 'aceK' 'rseB' 'fecB' 'rpsF' 'casA' 'ampD' 'feaB' 'uidC' 'yaeP' 'yfeD'
 'psiE' 'grcA' 'dadA' 'caiD' 'rhaR' 'deoD' 'relA' 'srlQ' 'gadA' 'idnT'
 'lsrF' 'chbC' 'srlM' 'garP' 'nirB' 'yfeC' 'fucA' 'ugpE' 'uhpB' 'casD'
 'pgk' 'gadB' 'narQ' 'yhfK' 'rseA' 'ycjT' 'hofC' 'guaB' 'glpE' 'pnp'
 'proP' 'dnaG' 'aaeB' 'hlyE' 'yeiP' 'yeaC' 'lgoR' 'fecE' 'nadC' 'ygeA'
 'glcE' 'zraR' 'rplI' 'malG' 'fdoH' 'idnO' 'tdcB' 'modA' 'fdoI' 'sodA'
 'ynfK' 'lldR' 'opgE' 'hfq' 'thrC' 'puuR' 'umpH' 'melB' 'rseC' 'glcD'
 'gntU' 'aceA' 'paaC' 'tdcD' 'rtn' 'gadE' 'paaH' 'pncB' 'csgF' 'idnK'
 'lldD' 'ycfQ' 'gntT' 'garL' 'ycjM' 'nfuA' 'casC' 'mhpD' 'mazF' 'uhpA'
 'idnD' 'chiQ' 'grpE' 'srlR' 'mdtE' 'ulaF' 'gapA' 'entH' 'ucpA' 'fis'
 'ysgA' 'nagB' 'puuD' 'rpsU' 'putP' 'csgG' 'nuoF' 'rhaB' 'malM' 'yiaO'
 'cysG' 'srlA' 'ascB' 'pspB' 'rmf' 'araE' 'citF' 'nanM' 'rpoE' 'manA'
 'ilvB' 'hupA' 'dusB' 'rpoS' 'guaA' 'paaK' 'puuE' 'lsrB' 'lpd' 'glcB'
 'gcvT' 'sodB' 'nuoK' 'nuoH' 'pck' 'msrB' 'xylA' 'sxy' 'araF' 'nuoG'
 'nrdA' 'cpdB' 'fadD' 'melA' 'serA' 'pspC' 'cirA' 'dcuR' 'nanK' 'rhaT'
 'lsrC' 'sdaB' 'envZ' 'ygdG' 'mdtF']","['nuoE' 'glcC' 'nuoC' 'yibI' 'mglC' 'yhfG' 'gpsA' 'gntP' 'osmY' 'prpB'
 'glnA' 'lamB' 'marR' 'fadL' 'yhcH' 'entD' 'yiaK' 'yiaM' 'yjiY' 'gntK'
 'lacY' 'dksA' 'bglG' 'xylG' 'glpK' 'ptsH' 'ompR' 'serC' 'nuoI' 'yiaJ'
 'puuB' 'nuoL' 'lacA' 'nanC' 'trg' 'paaJ' 'nupG' 'yjhP' 'xylH' 'rbsR'
 'secB' 'nuoM' 'uxaB' 'cspE' 'ulaC' 'nuoB' 'rbsB' 'prpR' 'nuoA' 'hokB'
 'gatB' 'rhaS' 'mokB' 'yjhQ' 'preT' 'ycjN' 'nuoN' 'nuoJ' 'hofM' 'ribB'
 'nanE' 'lsrK' 'pspA' 'mlc' 'puuC' 'malX' 'gltA' 'nupC' 'fixC' 'lsrA'
 'dctA' 'ychH' 'chbB' 'glpF' 'araA' 'ulaE' 'mglB' 'ptsI' 'yjjW' 'sdaC'
 'flhD']","['hupB' 'fucR' 'marA' 'prpD' 'fixA' 'ulaD' 'nagE' 'treC' 'ulaA' 'uidB'
 'araB' 'sbmC' 'rmuC' 'murQ' 'epd' 'murP' 'sdhA' 'yjjI' 'chiP' 'xylF'
 'sucA' 'malF' 'malT' 'flhC' 'rbsK' 'malE' 'malK' 'lsrR' 'glpC' 'mglA']","['sdhD' 'fixB' 'araC' 'rbsC' 'sucB' 'feaR' 'uxuB' 'eptB' 'rnk' 'sdhB'
 'yeiQ' 'yiaL' 'lacZ' 'cspD' 'uxaA' 'uxuA' 'rbsA' 'sucC' 'mdh' 'tsx'
 'glgS']","['uxaC' 'uidA' 'ansB' 'fadH' 'rbsD' 'cytR' 'aspA' 'sucD' 'kbaZ' 'sdhC'
 'nanT' 'galS']",['mtfA' 'cstA' 'csiE' 'aldB' 'yqeF' 'nanA' 'treB' 'aldA' 'mtlR' 'mtlD'],['mtlA'],['acs' 'tnaB' 'actP'],[],['yjcH'],[],['tnaA'],[],[],[]
