,USA300HOU_RS15080
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,0.0
USA300_LAC_U01-Set001_CAMHB_Control_1,0.0
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,0.0
USA300_LAC_U01-Set001_CAMHB_Control_2,0.0
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_Control_1,1.9489070231
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,1.1886680448
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,1.7073200813
USA300_LAC_U01-Set001_R10LB_PreCulture_1,0.0
USA300_LAC_U01-Set001_R10LB_PreCulture_2,0.0
USA300_LAC_U01-Set001_R10LB_Control_1,0.0
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_Control_2,0.0
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_R10LB_Control_1,3.8323002526
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,3.2199146434
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,4.4297660796
USA300_TCH1516_U01-Set000_R10LB_Control_2,3.7253139474
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,3.5869587955
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,4.2274327654
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,0.9120196445000001
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,2.7335509879
USA300_TCH1516_U01-Set000_CAMHB_Control_2,1.6004069782
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,1.9591083292
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,1.9254121894
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,1.7326214224
USA300_LAC_U01-Set004_CAMHB_Control_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_Control_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_Control_1,0.0
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_R10LB_Control_2,0.0
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_Control_2,3.3765222001
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,1.6400393474000001
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,1.5863203062
USA300_TCH1516_U01-Set003_CAMHB_Control_3,2.4025040373
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,2.3645664029
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,2.5174584641
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,1.0551666351
USA300_LAC_ICA-Set001_R10LB_Control_1,0.0
USA300_LAC_ICA-Set001_R10LB_Control_2,0.0
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,0.0
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,0.0
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,0.0
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,0.0
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,0.0
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,0.0
USA300_TCH1516_BK-Set001_THB_Control_1,0.0
USA300_TCH1516_BK-Set001_THB_Control_2,2.2215558823
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,0.0
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,1.3431529182
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,1.7379940954
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,2.3937971703
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,0.0
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,1.8386112783000002
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,0.0
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,0.0
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,0.0
USA300_LAC_ICA-Set002_CAMHB_Control_1,0.0
USA300_LAC_ICA-Set002_CAMHB_Control_2,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,0.0
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,1.0375092361
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,1.8532415961000002
USA300_SNFM1_ICA-Set002_R10LB_Control_1,2.2308806201999998
USA300_SNFM1_ICA-Set002_R10LB_Control_2,2.1358183448
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,2.2721894687
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,1.5262944194
USA300_SNFR19_ICA-Set002_R10LB_Control_1,1.8690059006
USA300_SNFR19_ICA-Set002_R10LB_Control_2,1.8297145637
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,1.7270230418999999
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,1.078898897
USA300_TCH1516_ICA-Set002_R10LB_Control_1,2.275844597
USA300_TCH1516_ICA-Set002_R10LB_Control_2,1.7338907565000001
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,0.0
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,0.0
USA300_TCH1516_ICA-Set003_250nMParaquat_1,5.3471436057
USA300_TCH1516_ICA-Set003_250nMParaquat_2,4.6572610081
USA300_TCH1516_ICA-Set003_2gLGalactose_1,2.8353249812
USA300_TCH1516_ICA-Set003_2gLGalactose_2,4.3721384923
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,4.6509838452
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,4.0580325225
USA300_TCH1516_ICA-Set003_Control_1,5.1265767568
USA300_TCH1516_ICA-Set003_Control_2,4.8417470388
USA300_TCH1516_ICA-Set003_StationaryPhase_1,3.0441907972
USA300_TCH1516_ICA-Set003_StationaryPhase_2,2.9270872808
