,A,Zur
R2,,0.0
xmin,,-3.3144324585000007
xmid,,
xmax,,1.813372713
ystart,,7.138962899376706
yend,,7.138962899376706
Rich_TF_over_stress__BHIN_Growth_Late__1,8.277183534026097,0.8770798035
Rich_TF_over_stress__BHIN_Growth_Late__2,9.16993575700238,0.6107199734999993
Rich_TF_over_stress__BHIN_Growth_Mid__1,10.334272185842678,0.2049202184999989
Rich_TF_over_stress__BHIN_Growth_Mid__2,9.627315630236216,0.8017176345000001
Rich_TF_over_stress__BHIN_Growth_Stat__1,10.797363077639064,0.1541955105000001
Rich_TF_over_stress__BHIN_Growth_Stat__2,9.788828387685856,0.5769856325000005
Rich_TF_over_stress__LBv2_Growth_Late__1,0.4278654908919636,-0.5688746495000006
Rich_TF_over_stress__LBv2_Growth_Late__2,1.2009969613373226,-0.7832204855000002
Rich_TF_over_stress__LBv2_Growth_Mid__1,0.0317645701457583,0.2019062795000001
Rich_TF_over_stress__LBv2_Growth_Mid__2,-0.0317645701457464,-0.2019062795000001
Rich_TF_over_stress__LBv2_Growth_Stat__1,4.639407656828659,-1.3075851865
Rich_TF_over_stress__LBv2_Growth_Stat__2,5.359336247262486,-1.2929282775000006
Rich_TF_over_stress__MHB_Rich_Mid__1,5.390397180570489,1.0482169054999997
Rich_TF_over_stress__MHB_Rich_Mid__2,5.421052580352304,0.8286420144999989
Rich_TF_over_stress__NBO_Rich_Mid__1,3.021803013998321,0.3526997325000005
Rich_TF_over_stress__NBO_Rich_Mid__2,2.659830752671111,-0.3221694045000003
Carbons__M9Na_Arabinose_Mid__1,4.018616712029793,0.4794254680000005
Carbons__M9Na_Arabinose_Mid__2,10.34340809475582,-0.1370904109999999
Carbons__M9Na_Galactose_Mid__1,0.3561133547333016,0.0593889650000001
Carbons__M9Na_Galactose_Mid__2,2.865180586829204,0.1072612820000005
Carbons__M9Na_GlcNAcGrowth_Late__1,22.455449478295304,0.0767621610000004
Carbons__M9Na_GlcNAcGrowth_Late__2,22.089024833976755,-0.2060243989999994
Carbons__M9Na_GlcNAcGrowth_Mid__1,22.63700532781572,0.1320028579999999
Carbons__M9Na_GlcNAcGrowth_Mid__2,21.81585169503294,0.1842955239999995
Carbons__M9Na_GlcNAcGrowth_Stat__1,16.30759031962005,-2.00978342
Carbons__M9Na_GlcNAcGrowth_Stat__2,16.238793111072056,-2.0754687780000003
Carbons__M9Na_GlcNAc_Mid__1,24.12721528898976,0.0841771810000002
Carbons__M9Na_GlcNAc_Mid__2,24.85570272794089,0.3701435350000004
Carbons__M9Na_Gluconate_Mid__1,1.813253238307284,0.8182971709999993
Carbons__M9Na_Gluconate_Mid__2,16.662294147209913,-0.5165931939999995
Carbons__M9Na_Glucosamine_Mid__1,19.446547384077995,-0.5512858469999999
Carbons__M9Na_Glucosamine_Mid__2,18.275740211611566,-0.660382147
Carbons__M9Na_Glycerol_Mid__1,21.174495446011733,0.5714845450000006
Carbons__M9Na_Glycerol_Mid__2,21.626327150157152,0.5679279079999997
Carbons__M9Na_Maltose_Mid__1,0.781476643765029,-0.0840112299999997
Carbons__M9Na_Maltose_Mid__2,3.906997398867136,0.2327706260000006
Carbons__M9Na_Mannitol_Mid__1,22.15386197737078,0.4263865360000007
Carbons__M9Na_Mannitol_Mid__2,2.5297074387948326,0.1337970699999999
Carbons__M9Na_Trehalose_Mid__1,22.62546201575565,0.3151444619999992
Carbons__M9Na_Trehalose_Mid__2,21.31622330154157,0.7694259920000004
Carbons__M9Na_ethanol_Mid__1,7.527591609159977,-1.7060605659999997
Carbons__M9Na_ethanol_Mid__2,6.3912968725711785,-2.1391444870000003
Carbons__M9Na_fructose_Mid__1,22.747671622012906,0.3705162130000001
Carbons__M9Na_fructose_Mid__2,21.81950784108587,0.0776820259999997
Carbons__M9Na_fumarate_Mid__1,21.301022100807,1.141342517
Carbons__M9Na_fumarate_Mid__2,21.984324541368256,1.18469054
Carbons__M9Na_glucoseGrowth_Late__1,8.006986682160534,-0.136723291
Carbons__M9Na_glucoseGrowth_Late__2,7.680768469512149,-0.0698389649999997
Carbons__M9Na_glucoseGrowth_Mid__1,0.2594658296727886,-0.0961887919999995
Carbons__M9Na_glucoseGrowth_Mid__2,-0.2594658296727917,0.0961887920000004
Carbons__M9Na_glucoseGrowth_Stat__1,17.11690188998629,-0.5590110890000002
Carbons__M9Na_glucoseGrowth_Stat__2,16.286041797900328,-0.9573492549999996
Carbons__M9Na_ribose_Mid__1,1.062726958049118,-0.1115315079999996
Carbons__M9Na_ribose_Mid__2,-2.2086361002489423,0.6588623370000004
Carbons__M9Na_succinate_Mid__1,9.10186253172892,1.1484066970000004
Carbons__M9Na_succinate_Mid__2,22.252228875835016,0.1389051009999997
Carbons__M9Na_sucrose_Mid__1,-6.3414528562228165,0.6912146920000009
Carbons__M9Na_sucrose_Mid__2,-5.177426264128271,0.3903346689999996
Rich_TF_over_stress__LBv2_HapROver_Late__1,3.5372170675936707,0.0506951124999996
Rich_TF_over_stress__LBv2_HapROver_Late__2,3.209203504913812,0.2303338214999994
Rich_TF_over_stress__LBv2_HapROver_Mid__1,1.933116016784374,0.0566699955
Rich_TF_over_stress__LBv2_HapROver_Mid__2,2.1668367251131606,0.2659669874999997
Rich_TF_over_stress__LBv2_HapROver_Stat__1,1.3745143347147222,-0.6994583745000007
Rich_TF_over_stress__LBv2_HapROver_Stat__2,1.5750595077192782,-0.7785742165
Rich_TF_over_stress__LBv2_LuxOOver_Late__1,1.753605431650101,-1.5564208675
Rich_TF_over_stress__LBv2_LuxOOver_Late__2,2.391839641004481,-1.1234382615000005
Rich_TF_over_stress__LBv2_LuxOOver_Mid__1,3.029241737483136,-0.2839190775000002
Rich_TF_over_stress__LBv2_LuxOOver_Mid__2,1.875253739879694,-0.1097636675000002
Rich_TF_over_stress__LBv2_LuxOOver_Stat__1,1.544705811871524,0.4806125425000003
Rich_TF_over_stress__LBv2_LuxOOver_Stat__2,2.3711667490264405,0.4373253934999992
Rich_TF_over_stress__LBv2_QstROver_Late__1,3.1473666433143923,-1.4805922425000002
Rich_TF_over_stress__LBv2_QstROver_Late__2,2.257526833482741,-1.3287343405000005
Rich_TF_over_stress__LBv2_QstROver_Mid__1,5.126612230811494,-0.8319146925000007
Rich_TF_over_stress__LBv2_QstROver_Mid__2,5.371749092283942,-0.5416979005
Rich_TF_over_stress__LBv2_QstROver_Stat__1,2.064001678266121,0.6063322735000005
Rich_TF_over_stress__LBv2_QstROver_Stat__2,3.016791914193006,0.8496355175000003
Rich_TF_over_stress__LBv2_TfoXOver_Late__1,6.685643203581986,-3.3144324585000007
Rich_TF_over_stress__LBv2_TfoXOver_Late__2,6.474024373658211,-2.1602149595
Rich_TF_over_stress__LBv2_TfoXOver_Mid__1,0.9665358691556224,1.4360037194999995
Rich_TF_over_stress__LBv2_TfoXOver_Mid__2,2.092970679067417,1.1157954274999993
Rich_TF_over_stress__LBv2_TfoXOver_Stat__1,2.295624132086832,1.3788339444999993
Rich_TF_over_stress__LBv2_TfoXOver_Stat__2,1.8632542626972013,1.3206416575000004
Salinity and Temperature Variations__20-300-T1__1,-0.7071258801060858,0.2890337029999994
Salinity and Temperature Variations__20-300-T1__2,24.804980733067072,-0.2683292620000008
Salinity and Temperature Variations__20-300-T2__1,0.707125880106087,-0.2890337030000003
Salinity and Temperature Variations__20-300-T2__2,25.156581204677096,0.0313906669999992
Rich_TF_over_stress__LBv2_LowpH_Mid__1,0.964181596969996,0.852762317499999
Rich_TF_over_stress__LBv2_LowpH_Mid__2,0.8949031668644917,0.9988326884999994
Rich_TF_over_stress__LBv2_highSalt_Mid__1,3.744859175342612,-0.6734630015
Rich_TF_over_stress__LBv2_highSalt_Mid__2,3.197978842265903,-0.1941592855000005
Carbons__M9Na_glucoseKanamycin_Mid__1,-2.046315298849702,0.202474467
Carbons__M9Na_glucoseKanamycin_Mid__2,-2.4548613352319384,-0.6084485280000003
microgravity__R_wt__1,-0.1670152509052398,-0.0475906259999998
microgravity__R_wt__2,0.1670152509052369,0.0475906259999998
microgravity__R_s__1,-1.7100886436154423,-0.3441910110000004
microgravity__R_s__2,-2.8397731808852327,-0.3703723410000004
Competence_condition__OSS_TfoXOver_Stat__1,-0.1276158480994394,1.813372713
Competence_condition__OSS_TfoXOver_Stat__2,1.84923140639226,1.459972188
Competence_condition__OSS_VectorOnly_Stat__1,0.3444305575029726,0.3358242570000005
Competence_condition__OSS_VectorOnly_Stat__2,-0.3444305575029485,-0.3358242569999996
Competence_Recovery__LBv2_TfoXOver_Recov__1,4.986256275703505,0.6228479089999999
Competence_Recovery__LBv2_TfoXOver_Recov__2,1.818619347738152,0.7035543819999992
Competence_Recovery__LBv2_VectorOnly_Recov__1,0.2200899879081075,-0.312429614
Competence_Recovery__LBv2_VectorOnly_Recov__2,-0.2200899879081118,0.312429614
