,-0.07625874846499048,-0.05447053461785034,-0.032682320770710205,-0.010894106923570068,0.010894106923570068,0.032682320770710205,0.05447053461785034,0.07625874846499048,0.09804696231213061,0.11983517615927075,0.1416233900064109,0.16341160385355102,0.18519981770069116,0.2069880315478313,0.22877624539497143,0.25056445924211157,0.2723526730892517,0.29414088693639184,0.315929100783532,0.3377173146306721
thresh,-0.08715285538856055,0.08715285538856055,2,,,,,,,,,,,,,,,,,
unreg,0,5,63,2262,2118,44,2,3,1,0,0,0,0,2,2,2,0,1,0,0
Zur,0,0,0,0,0,0,0,0,2,5,0,1,1,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],['PN96_RS19085'],[],[],[],[],['PN96_RS20345' 'PN96_RS24055'],['PN96_RS20340' 'PN96_RS20335'],['PN96_RS20330' 'PN96_RS02245'],[],['ykgO'],[],[]
Zur_genes,[],[],[],[],[],[],[],[],['PN96_RS11965' 'ribA'],['znuB' 'PN96_RS11960' 'PN96_RS11945' 'znuC' 'PN96_RS11955'],[],['znuA'],['PN96_RS11950'],[],[],[],[],['PN96_RS02235'],[],[]
