,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,8.72355964551424,0.6312711507858941,2.0,0.0,8.277183534026097,1.0,9.16993575700238
1,RichMedia__BHIN_Growth_Mid,9.980793908039448,0.4998937744736139,2.0,2.0,10.334272185842678,3.0,9.627315630236216
2,RichMedia__BHIN_Growth_Stat,10.29309573266246,0.7131417183277858,2.0,4.0,10.797363077639064,5.0,9.788828387685856
3,RichMedia__LBv2_Growth_Late,0.8144312261146431,0.5466865055006402,2.0,6.0,0.4278654908919636,7.0,1.2009969613373226
4,RichMedia__LBv2_Growth_Mid,5.950101522600448e-15,0.04492188590307449,2.0,8.0,0.0317645701457583,9.0,-0.0317645701457464
5,RichMedia__LBv2_Growth_Stat,4.999371952045573,0.5090663882658314,2.0,10.0,4.639407656828659,11.0,5.359336247262486
6,RichMedia__MHB_Rich_Mid,5.405724880461397,0.021676641065706055,2.0,12.0,5.390397180570489,13.0,5.421052580352304
7,RichMedia__NBO_Rich_Mid,2.840816883334716,0.2559530405858992,2.0,14.0,3.021803013998321,15.0,2.659830752671111
8,Carbon__M9Na_Arabinose_Mid,7.181012403392806,4.472302876315814,2.0,16.0,4.018616712029793,17.0,10.34340809475582
9,Carbon__M9Na_Galactose_Mid,1.6106469707812527,1.7741784542679737,2.0,18.0,0.3561133547333016,19.0,2.865180586829204
10,Carbon__M9Na_GlcNAcGrowth_Late,22.27223715613603,0.25910135079151475,2.0,20.0,22.455449478295304,21.0,22.089024833976755
11,Carbon__M9Na_GlcNAcGrowth_Mid,22.22642851142433,0.5806433021366729,2.0,22.0,22.63700532781572,23.0,21.81585169503294
12,Carbon__M9Na_GlcNAcGrowth_Stat,16.27319171534605,0.04864697269099228,2.0,24.0,16.30759031962005,25.0,16.238793111072056
13,Carbon__M9Na_GlcNAc_Mid,24.491459008465327,0.5151184080915657,2.0,26.0,24.12721528898976,27.0,24.85570272794089
14,Carbon__M9Na_Gluconate_Mid,9.237773692758598,10.499857520801504,2.0,28.0,1.813253238307284,29.0,16.662294147209913
15,Carbon__M9Na_Glucosamine_Mid,18.861143797844782,0.8278856911128594,2.0,30.0,19.446547384077995,31.0,18.275740211611566
16,Carbon__M9Na_Glycerol_Mid,21.400411298084443,0.3194932619563001,2.0,32.0,21.174495446011733,33.0,21.626327150157152
17,Carbon__M9Na_Maltose_Mid,2.3442370213160824,2.210076920671998,2.0,34.0,0.781476643765029,35.0,3.906997398867136
18,Carbon__M9Na_Mannitol_Mid,12.341784708082807,13.876372749279817,2.0,36.0,22.15386197737078,37.0,2.5297074387948326
19,Carbon__M9Na_Trehalose_Mid,21.97084265864861,0.9257715730127338,2.0,38.0,22.62546201575565,39.0,21.31622330154157
20,Carbon__M9Na_ethanol_Mid,6.959444240865578,0.8034817136685211,2.0,40.0,7.527591609159977,41.0,6.3912968725711785
21,Carbon__M9Na_fructose_Mid,22.283589731549387,0.6563109035452526,2.0,42.0,22.747671622012906,43.0,21.81950784108587
22,Carbon__M9Na_fumarate_Mid,21.642673321087628,0.4831677893221821,2.0,44.0,21.301022100807,45.0,21.984324541368256
23,Carbon__M9Na_glucoseGrowth_Late,7.843877575836341,0.23067111031022822,2.0,46.0,8.006986682160534,47.0,7.680768469512149
24,Carbon__M9Na_glucoseGrowth_Mid,-1.5543122344752192e-15,0.36694009529564725,2.0,48.0,0.2594658296727886,49.0,-0.2594658296727917
25,Carbon__M9Na_glucoseGrowth_Stat,16.70147184394331,0.587506805331264,2.0,50.0,17.11690188998629,51.0,16.286041797900328
26,Carbon__M9Na_ribose_Mid,-0.5729545710999121,2.3132030022457215,2.0,52.0,1.062726958049118,53.0,-2.2086361002489423
27,Carbon__M9Na_succinate_Mid,15.677045703781967,9.298713217004769,2.0,54.0,9.10186253172892,55.0,22.252228875835016
28,Carbon__M9Na_sucrose_Mid,-5.759439560175544,0.8230910967515205,2.0,56.0,-6.3414528562228165,57.0,-5.177426264128271
29,TF__LBv2_HapROver_Late,3.3732102862537414,0.23194061449208667,2.0,58.0,3.5372170675936707,59.0,3.209203504913812
30,TF__LBv2_HapROver_Mid,2.0499763709487673,0.16526549776300825,2.0,60.0,1.933116016784374,61.0,2.1668367251131606
31,TF__LBv2_HapROver_Stat,1.4747869212170002,0.1418068517657509,2.0,62.0,1.3745143347147222,63.0,1.5750595077192782
32,TF__LBv2_LuxOOver_Late,2.072722536327291,0.4512997374197168,2.0,64.0,1.753605431650101,65.0,2.391839641004481
33,TF__LBv2_LuxOOver_Mid,2.452247738681415,0.8159927385132792,2.0,66.0,3.029241737483136,67.0,1.875253739879694
34,TF__LBv2_LuxOOver_Stat,1.9579362804489824,0.5843961330480306,2.0,68.0,1.544705811871524,69.0,2.3711667490264405
35,TF__LBv2_QstROver_Late,2.7024467383985664,0.6292117637017085,2.0,70.0,3.1473666433143923,71.0,2.257526833482741
36,TF__LBv2_QstROver_Mid,5.249180661547718,0.17333793706595502,2.0,72.0,5.126612230811494,73.0,5.371749092283942
37,TF__LBv2_QstROver_Stat,2.5403967962295635,0.6737244368722312,2.0,74.0,2.064001678266121,75.0,3.016791914193006
38,TF__LBv2_TfoXOver_Late,6.579833788620098,0.14963710966586377,2.0,76.0,6.685643203581986,77.0,6.474024373658211
39,TF__LBv2_TfoXOver_Mid,1.5297532741115198,0.7965096926532097,2.0,78.0,0.9665358691556224,79.0,2.092970679067417
40,TF__LBv2_TfoXOver_Stat,2.0794391973920163,0.3057316666261496,2.0,80.0,2.295624132086832,81.0,1.8632542626972013
41,Stress-I__20-300-T1,12.048927426480493,18.039783588528902,2.0,82.0,-0.7071258801060858,83.0,24.804980733067072
42,Stress-I__20-300-T2,12.931853542391591,17.2883756563217,2.0,84.0,0.707125880106087,85.0,25.156581204677096
43,Stress-II-1__LBv2_LowpH_Mid,0.9295423819172438,0.048987247717560335,2.0,86.0,0.964181596969996,87.0,0.8949031668644917
44,Stress-II-1__LBv2_highSalt_Mid,3.4714190088042574,0.3867027920160988,2.0,88.0,3.744859175342612,89.0,3.197978842265903
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-2.2505883170408203,0.28888567275276517,2.0,90.0,-2.046315298849702,91.0,-2.4548613352319384
46,Stress-III__R_wt,-1.457167719820518e-15,0.2361952329533334,2.0,92.0,-0.1670152509052398,93.0,0.1670152509052369
