,-0.3732345737227175,-0.3110288114355979,-0.2488230491484783,-0.1866172868613587,-0.1244115245742391,-0.06220576228711949,1.1102230246251565e-16,0.062205762287119715,0.12441152457423932,0.18661728686135892,0.24882304914847853,0.31102881143559813,0.37323457372271773,0.43544033600983734,0.49764609829695694,0.5598518605840765,0.6220576228711961,0.6842633851583159,0.7464691474454354,0.8086749097325548
thresh,-0.4043374548662773,0.4043374548662773,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,25,4154,31,0,0,0,0,0,0,0,0,0,0,0,0
rdlD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
rdlD_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ldrD'],[]
