locus,gene_weight,gene_name,gene_product,COG,operon,regulator,rdlD,link
b4453,0.7410590059000001,ldrD,small toxic polypeptide LdrD,Function unknown,,rdlD,True,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9041
