,72
AX:AX_10_MIC:1,-0.2586673297
AX:AX_10_MIC:2,0.3481727929
AX:AX_30_MIC:1,-0.6376880305
AX:AX_30_MIC:2,0.3233617788
AX:QZ_10_MIC:1,-0.2593370942
AX:QZ_10_MIC:2,0.3808627907
AX:QZ_30_MIC:1,-0.25487872640000003
AX:QZ_30_MIC:2,-0.29695337110000003
AX:wt:1,-0.315847376
AX:wt:2,0.315847376
ITM_04:00h_clinic_ctrl:1,-0.8081104573000001
ITM_04:00h_clinic_ctrl:2,-0.7945994027000001
ITM_04:00h_h37rv_control:1,0.0598536774
ITM_04:00h_h37rv_control:2,-0.2137579484
ITM_04:00h_h37rv_control:3,0.1539042709
ITM_04:06h_clinic_delam:1,0.3899862973
ITM_04:06h_clinic_delam:2,0.9045844217000001
ITM_04:06h_clinic_delam:3,1.0598261199
ITM_04:06h_clinic_DMSO:1,-0.0932486329
ITM_04:06h_clinic_DMSO:2,-0.09299678460000001
ITM_04:06h_clinic_DMSO:3,0.2719579612
ITM_04:06h_h37rv_delam:1,1.5138124208
ITM_04:06h_h37rv_delam:2,1.5538738374999999
ITM_04:06h_h37rv_delam:3,1.6162329522999999
ITM_04:06h_h37rv_DMSO:1,0.48711933890000003
ITM_04:06h_h37rv_DMSO:2,0.6463206357
ITM_04:06h_h37rv_DMSO:3,0.1489189862
ITM_04:24h_clinic_delam:1,0.1713231205
ITM_04:24h_clinic_delam:2,0.10266994930000001
ITM_04:24h_clinic_delam:3,0.0932821952
ITM_04:24h_clinic_DMSO:1,0.29430992710000003
ITM_04:24h_clinic_DMSO:2,-0.039691191
ITM_04:24h_clinic_DMSO:3,0.2627135489
ITM_04:24h_h37rv_delam:1,0.5934169814
ITM_04:24h_h37rv_delam:2,1.2143471105
ITM_04:24h_h37rv_delam:3,1.1040758353
ITM_04:24h_h37rv_DMSO:1,0.6096411304
ITM_04:24h_h37rv_DMSO:2,0.9358046695000001
JSF:DMSO:1,0.0300830851
JSF:DMSO:2,0.022941775600000002
JSF:DMSO:3,-0.14800272520000002
JSF:DMSO:4,0.0949778644
JSF:JSF_2019:1,-1.3782257679
JSF:JSF_2019:2,-1.3886271589999999
JSF:JSF_2019:3,-1.3269981626
JSF:JSF_2019:4,-1.4633111592
JSF:JSF_2026:1,-0.7503941389000001
JSF:JSF_2026:2,-0.7389972174
JSF:JSF_2026:3,-0.7911267598
JSF:JSF_2026:4,-0.7377719347
MTS1338:over_expression:1,0.2657149252
MTS1338:over_expression:2,-0.2657149252
PAS:control:1,0.5560791588
PAS:control:2,0.31565905720000004
PAS:control:3,-0.871738216
PAS:treated:1,-3.0901793195
PAS:treated:2,-1.4935864414
PAS:treated:3,-3.7430586573999998
THP-1:24h_THP_B_enriched:1,0.2355133147
THP-1:24h_THP_B_enriched:2,-0.2355133147
aminoimidazoles:02h_treated:1,0.3137122076
aminoimidazoles:02h_treated:2,0.0477013188
aminoimidazoles:24h_treated:1,-0.5147645545
aminoimidazoles:24h_treated:2,-0.2957527388
