,Value,list
TF,SigK,
reg_genes,133,"['spoIISA' 'yotM' 'ytdA' 'yotG' 'spoIISB' 'cotH' 'yotD' 'sprB' 'ytlC'
 'ftsY' 'yotJ' 'lytH' 'ltdD' 'gerPB' 'sigKn' 'yotC' 'yaaO' 'yrkC' 'yosX'
 'lipC' 'yjzB' 'yotI' 'cwlJ' 'yaaN' 'yotB' 'yotH' 'yhjR' 'gerPE' 'dapG'
 'pghL' 'cgeE' 'sigKc' 'csfB' 'yfhP' 'gerPC' 'yotE' 'spoVK' 'yhjQ' 'yotK'
 'dapA' 'gerPD' 'yrzN' 'asd' 'xpdC' 'yisY' 'xpaC' 'cotE']"
comp_genes,133,"['yuzJ' 'BSU_11798' 'sspA' 'sspT' 'yjaU' 'yrrD' 'yunC' 'putM' 'yqcI'
 'ykzE' 'yopW' 'yoyG' 'ywrK' 'ykzV' 'yhbH' 'yhcQ' 'sscB' 'yczN' 'yhdB'
 'BSU_14568' 'cdoA' 'sspE' 'yosA' 'ygaK' 'BSU_25565' 'yjcZ' 'spsMc' 'yjcB'
 'ydzH' 'yqfX' 'yrpDX' 'yozD' 'ykzP' 'aprX' 'ydzR' 'ypzD' 'yczM' 'yojB'
 'yodN' 'ywhK' 'yclG' 'yhcV' 'sspJ' 'yszA' 'sspP' 'ymfJ' 'ytzC']"
both_genes,86,"['spsC' 'yfnD' 'ytcA' 'cotV' 'cotG' 'yitA' 'cwlH' 'spsD' 'ykzQ' 'spsE'
 'cotM' 'spsMn' 'cotSA' 'yisZ' 'ykvP' 'spsI' 'yhcO' 'cgeA' 'yqfQ' 'ypqA'
 'cotP' 'spsB' 'cotF' 'spsK' 'sspG' 'gerPA' 'cotI' 'spoVFA' 'cotOO' 'cotA'
 'spmG' 'cotNP' 'ylbE' 'cotY' 'spsG' 'oxdD' 'cgeD' 'gerE' 'spsA' 'cotC'
 'yfnF' 'ytcC' 'yitB' 'cotB' 'spmH' 'ylbD' 'gerPF' 'cgeC' 'gerT' 'spsL'
 'cotQ' 'prtG' 'cotT' 'slpS' 'ydgB' 'slpH' 'ymaG' 'spsF' 'cotD' 'spoVFB'
 'yppG' 'tgl' 'spsJ' 'ykvQ' 'ytlA' 'cotS' 'sscA' 'cotNE' 'yodI' 'spoVIF'
 'cotU' 'cotR' 'ytlD' 'cwlC' 'ydgA' 'yurS' 'cotX' 'cotZ' 'ytcB' 'yfnE'
 'cotK' 'yobW' 'cgeB' 'cotW' 'yodH' 'ywrJ']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
