,-0.03644585090338297,-0.021867510542029782,-0.007289170180676596,0.007289170180676589,0.021867510542029775,0.03644585090338297,0.051024191264736146,0.06560253162608932,0.08018087198744252,0.09475921234879571,0.1093375527101489,0.12391589307150207,0.13849423343285527,0.15307257379420847,0.1676509141555616,0.1822292545169148,0.196807594878268,0.21138593523962118,0.22596427560097437,0.24054261596232757
thresh,-0.029156680722706375,0.029156680722706375,2,,,,,,,,,,,,,,,,,
unreg,1,112,2711,1262,60,21,13,0,3,3,2,3,0,1,0,0,0,0,0,0
SigK,0,3,13,14,17,19,13,18,12,8,4,2,7,2,1,0,0,0,0,0
unreg_genes,['yopW'],[],[],[],[],"['sspT' 'ymfJ' 'yozD' 'ytzC' 'ygaK' 'putM' 'sspP' 'sspJ' 'yrrD' 'cdoA'
 'yunC' 'yhcQ' 'spsMc' 'yqcI' 'yhdB' 'yhbH' 'ywhK' 'BSU_11798' 'sspA'
 'yqfX' 'yuzJ']","['yjaU' 'yhcV' 'BSU_14568' 'ykzE' 'yrpDX' 'yclG' 'ydzH' 'sspE' 'yodN'
 'ykzP' 'BSU_25565' 'yszA' 'yoyG']",[],['ydzR' 'yjcB' 'ykzV'],['ypzD' 'ywrK' 'aprX'],['yojB' 'sscB'],['yosA' 'yczM' 'yczN'],[],['yjcZ'],[],[],[],[],[],[]
SigK_genes,[],['yotE' 'yotD' 'yotG'],"['yotK' 'yaaO' 'xpaC' 'yotB' 'yotJ' 'yaaN' 'yotC' 'spoIISA' 'yotH' 'sigKn'
 'spoIISB' 'yfhP' 'sigKc']","['yotI' 'dapA' 'ftsY' 'ltdD' 'yisY' 'yhjQ' 'yrzN' 'spoVK' 'xpdC' 'dapG'
 'yosX' 'asd' 'lytH' 'cgeE']","['gerPD' 'gerPB' 'yhjR' 'csfB' 'yrkC' 'cotH' 'lipC' 'ytlC' 'ytdA' 'gerPE'
 'cwlJ' 'yotM' 'pghL' 'cotE' 'gerPC' 'sprB' 'yjzB']","['cgeD' 'ytlD' 'yobW' 'ykvQ' 'oxdD' 'cotNP' 'ytlA' 'yppG' 'cotA' 'ykzQ'
 'cotM' 'ywrJ' 'cotF' 'gerPF' 'gerPA' 'spsL' 'tgl' 'cotP' 'slpH']","['spsK' 'cotQ' 'ypqA' 'ylbD' 'prtG' 'ydgA' 'cotK' 'ylbE' 'yitB' 'ytcA'
 'spsJ' 'cwlH' 'slpS']","['ydgB' 'ykvP' 'yqfQ' 'spsI' 'cotD' 'ytcC' 'spsC' 'yitA' 'cotR' 'gerT'
 'ytcB' 'spsD' 'spsG' 'cwlC' 'yisZ' 'cotB' 'cotNE' 'yfnD']","['yodH' 'spsF' 'spoVFA' 'spsB' 'spsE' 'cotS' 'cotU' 'cotT' 'yfnE' 'cotC'
 'spoVFB' 'spsA']",['cotSA' 'yodI' 'gerE' 'cotI' 'cotOO' 'ymaG' 'spsMn' 'yhcO'],['cotZ' 'cotY' 'yfnF' 'spmG'],['spmH' 'sscA'],['cgeC' 'yurS' 'cotW' 'cgeB' 'sspG' 'cotG' 'spoVIF'],['cotX' 'cotV'],['cgeA'],[],[],[],[],[]
