,-0.0392216225625,-0.028015444687500002,-0.0168092668125,-0.0056030889375,0.0056030889375,0.0168092668125,0.028015444687500002,0.0392216225625,0.0504278004375,0.061633978312500004,0.0728401561875,0.0840463340625,0.0952525119375,0.10645868981250001,0.11766486768750001,0.1288710455625,0.1400772234375,0.1512834013125,0.1624895791875,0.1736957570625
thresh,-0.0448247115,0.0448247115,1,,,,,,,,,,,,,,,,,
unreg,2,39,575,2567,1878,338,75,26,16,10,10,8,14,5,3,5,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],"['rpsB' 'rpmF' 'sucB' 'rpmA' 'rpmB' 'ccoO1' 'atpE' 'PA5471' 'PA2971'
 'rpsI' 'rplU' 'rpsA' 'atpC' 'infB' 'rbfA' 'pnp']",['rplS' 'trmD' 'rpmI' 'tsf' 'rpoB' 'PA4671' 'rplM' 'rplT' 'atpF' 'rpsO'],['tufB' 'atpH' 'rpoC' 'atpG' 'atpA' 'rpsL' 'rpsF' 'rpsJ' 'atpD' 'rpsG'],['rpsH' 'rplC' 'tufA' 'rplK' 'rpsR' 'rpsK' 'rplQ' 'rpsN'],"['rpsM' 'rplI' 'rplF' 'rpsE' 'PA4933' 'rplA' 'rpmD' 'rplR' 'rpsD' 'secY'
 'rplL' 'rpoA' 'fusA1' 'rplD']",['rplO' 'rplE' 'rpsQ' 'rplW' 'rplB'],['rplJ' 'rplX' 'rpsS'],['rpsC' 'rplN' 'rpmJ' 'rplV' 'rplP'],['rpmC'],[],[],[]
