,PSPTOB0044
SRX1828913,0.0483441074
SRX1828914,0.1686288588
SRX1828915,0.4159479171
SRX1828916,-0.14891131330000001
SRX1828917,-0.4642920245
SRX1828918,-0.6535385425
SRX3983989,0.36662703490000004
SRX3983990,0.24032488810000002
SRX3983993,1.6153196107
SRX3983994,1.6978849678999999
SRX3983995,-0.008116635
SRX3983996,1.7167245285
SRX3983997,1.5196938261000001
SRX3983998,-0.2800100913
SRX3983999,0.2950284647
SRX3984000,-0.11461581080000001
SRX3984001,1.611088469
SRX3984002,1.4817112199
SRX3984003,1.7127817014
SRX3984004,0.328407153
SRX3984005,-0.3514956832
SRX3984006,2.0305398037
SRX3984007,1.1471876185
SRX3984008,0.0622726906
SRX3984009,-0.3723477505
SRX3984010,3.8901593048
SRX3984011,0.2824945994
SRX3984012,-0.31571566360000003
SRX3984013,-0.2158973206
SRX3984014,0.1334986443
SRX3984015,1.109138832
SRX3984016,0.1601283073
SRX3984017,4.0463934818
SRX3984019,0.39444108910000003
SRX3984020,3.0037424696
SRX3984021,3.6756184881
SRX3984022,3.7942981376000002
SRX3984023,-0.2437622696
SRX3984024,-0.21208021570000002
SRX3984025,0.38259233
SRX3984026,0.26440701980000003
SRX3984027,0.2938309683
SRX3984028,0.059011714300000004
SRX3984029,0.059884245
SRX3984031,2.3025551465
SRX3984032,2.4771058508
SRX3984034,0.1322693109
SRX3984035,0.37397269980000003
SRX3984036,3.4580675034
SRX3984037,3.0212368601
SRX3984038,3.371730022
SRX3984039,3.7077723184
SRX3984040,0.2656446027
SRX3984041,3.5233663979000003
SRX3984042,1.2655123263
SRX3984043,0.7223492493
SRX3984045,-0.37165161100000005
SRX3984046,-0.2691981733
SRX3984047,2.6736352359
SRX3984048,2.0429182164
SRX3984049,1.7016566812
SRX3984050,1.2850756264
SRX3984051,2.8016844811
SRX3984052,-0.2011940084
SRX3984056,2.5751519651
SRX3984057,2.5318327420999998
SRX3984058,2.605043578
SRX3984059,-0.37935539290000003
SRX3984061,-0.3935627444
SRX3984062,0.0334782514
SRX3984063,0.7210169908
SRX3984064,-0.0541539243
SRX3984065,-0.1134568391
SRX3984066,0.0842118043
SRX3984067,0.7223957029
SRX3984068,0.0408492696
SRX3984069,1.5479528677
SRX3984070,1.9512709565000002
SRX3984071,1.8388988835000002
SRX3984073,-0.0727729777
SRX3984074,0.1355565929
SRX3984077,0.7506890815
SRX3984078,0.7805075346
SRX3984079,2.0505694443
SRX3984080,0.38069113200000004
SRX3984082,0.0178221952
SRX3984084,2.0818491416000002
SRX6997963,-0.3803559963
SRX6997964,-1.0848332984
SRX6997965,0.0934343972
SRX6997967,0.3601696018
SRX6997968,-2.0920381521
SRX6997969,-1.6735171318000002
SRX6997971,0.0201863945
SRX6997972,1.3915092687000001
SRX6997973,0.0009313903
SRX3159100,-0.060821572600000005
SRX3159101,0.3197834324
SRX3159102,0.6359298790000001
SRX3159103,-0.8948917388000001
SRX3159000,-1.819796468
SRX3159001,-1.819796468
SRX3159002,-1.819796468
SRX3159003,-1.819796468
SRX3159004,0.9655999061
SRX3159005,0.0887540683
SRX3159006,-1.819796468
SRX3159007,-0.37683783260000003
SRX3159008,1.4100048968
SRX3159009,0.6075334431
SRX3159010,1.6377652825
SRX3159012,-1.819796468
SRX3159013,-0.697738482
SRX3159014,-1.819796468
SRX3159015,-1.819796468
SRX3159016,-1.819796468
SRX3159017,1.5746601471
SRX3159018,-1.819796468
SRX3159019,1.142074693
SRX3159020,1.1592817849000001
SRX3159021,-1.819796468
SRX3159022,-0.5137003010000001
SRX3159023,1.7888657295
SRX3159024,2.0668927333
SRX3159025,-1.819796468
SRX3159026,-1.819796468
SRX3159027,-1.819796468
SRX3159028,-1.819796468
SRX3159029,3.0667052046
SRX3159030,2.236388288
SRX3159034,2.4179716451
SRX3159036,1.5264733749000001
SRX3159037,0.09418653760000001
SRX3159041,1.6929835266
SRX3159042,1.401589028
SRX3159043,-0.5321991786
SRX3159045,2.395793562
SRX3159047,1.7228859510999999
SRX3159048,-0.043169500300000004
SRX3159049,-1.819796468
SRX3159050,-1.819796468
SRX3159051,-1.819796468
SRX3159052,2.0511747601
SRX3159053,0.5759231192
SRX3159054,-1.819796468
SRX3159055,-1.819796468
SRX3159056,-1.819796468
SRX3159057,1.3055201065
SRX3159058,0.4665625413
SRX3159060,1.9964932318000002
SRX3159061,2.0538795633
SRX3159062,2.7562511500999998
SRX3159063,0.45285239530000004
SRX3159066,2.3120073879
SRX3159069,-1.819796468
SRX3159070,3.3903122879
SRX3159071,-1.819796468
SRX3159073,0.677999572
SRX3159074,1.9477281426
SRX3159075,-1.819796468
SRX3159076,0.6125426930000001
SRX3159080,2.0766512123
SRX3159082,1.7875544944000001
SRX3159083,0.14606819340000002
SRX3159086,1.6272214632000002
SRX3159087,-1.819796468
SRX3159088,-1.819796468
SRX3159089,-1.819796468
SRX3159090,0.7255973074000001
SRX3159091,0.4276921533
SRX3159092,1.1615481975
SRX3159093,1.9187312754999999
SRX3159094,2.4942541453000002
SRX3159095,-1.819796468
SRX3159096,-1.819796468
SRX3159097,-1.819796468
SRX3159098,-1.819796468
SRX3159099,-1.819796468
SRX3158988,0.049184053400000004
SRX3158989,-3.3825943765
SRX3158990,1.1239861664
SRX3158991,-3.3825943765
SRX3158992,-0.2079232927
SRX3158996,0.1587392393
SRX3644656,-0.0814513963
SRX3644657,-0.0746483407
SRX3644658,0.15609973700000002
SRX3644659,0.4134097546
SRX3644660,-0.1506359716
SRX3644661,-0.0039442567
SRX3644662,0.1107582641
SRX3644663,-0.0426480002
SRX3644664,1.1022020482000001
SRX3644665,0.1866616697
SRX3644666,0.0141636841
SRX3644667,0.6777742157000001
SRX3644668,0.7241668342
SRX3644669,0.3451702668
SRX3644670,0.1484475234
SRX3644671,0.5566583808000001
SRX3644672,0.07580008440000001
SRX3644673,0.14901657840000002
