sample,new_1000282_1000363
LBexp_1,12.876
LBexp_2,12.717
LBexp_3,12.4064
LBtran_1,13.7072
LBtran_2,12.6273
LBtran_3,12.6711
LBstat_1,13.5174
LBstat_2,13.0997
LBstat_3,12.8548
LBGexp_1,8.8062
LBGexp_2,12.5141
LBGexp_3,12.4791
LBGtran_2,12.8116
LBGtran_3,13.2455
LBGstat_1,13.0499
LBGstat_2,12.9037
LBGstat_3,12.8966
S0_1,11.2783
S0_2,11.6477
S0_3,11.8566
S1_1,12.9158
S1_2,12.6775
S1_3,13.7208
S2_1,12.874
S2_2,13.1078
S2_3,12.6011
S3_1,12.5198
S3_2,13.6205
S4_1,13.483
S4_2,12.8846
S4_3,12.470999999999998
S5_1,12.1241
S5_2,13.162
S5_3,13.3828
S6_1,11.3145
S6_2,10.2148
S6_3,12.1156
S6/t_1,11.8213
S6/t_2,9.5564
S6_4,10.2988
S6_5,11.4887
S6_6,11.3979
S7_4,11.4792
S7_5,11.1898
S7_6,11.2601
S8_4,10.9502
S8_5,10.4673
G135_1,11.7807
G135_3,9.778
G150_1,12.4231
G150_2,12.347
G150_3,12.6263
G180_1,11.8643
G180_2,12.307
G180_3,10.9681
C30_1,11.5564
C30_2,12.1838
C90_1,12.6972
C90_2,12.7694
BI_1,13.0224
BI_2,13.300999999999998
BC_2,13.6483
BC/t_1,13.4069
BC/t_2,13.7615
BC_1,13.1364
Sw_1,12.4694
Sw_2,13.3586
BT_1,10.9473
BT_2,10.2716
B36_1,11.004
B36_2,11.1661
B60_1,11.5622
B60_2,11.6848
M9exp_1,12.5189
M9exp_2,12.1684
M9exp_3,11.9991
M9tran_1,12.0937
M9tran_2,11.9098
M9tran_3,12.380999999999998
M9stat_1,12.1482
M9stat_2,11.9947
M9stat_3,12.0938
M+G_1,11.439
M+G_2,11.701
M+G_3,11.5303
Glu_1,12.2363
Glu_2,11.9878
Glu_3,12.3438
Fru_1,11.9782
Fru_2,12.4813
Fru_3,12.0286
Mal_1,11.2748
Mal_2,11.4384
Mal_3,11.6105
