,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,9.25185853854297e-18,0.17118864701215966,3.0,0.0,0.14669117510000002,1.0,0.0414012086,2.0,-0.1880923837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.2094412102333334,0.433889058252863,3.0,3.0,-1.4638234288,4.0,-1.4560508233,5.0,-0.7084493786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.5939704775333334,0.1925860635545609,3.0,6.0,-1.7806044674,7.0,-1.6053683681000002,8.0,-1.3959385971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761909120988759e-12,0.24434880296926037,21.0,9.0,0.4315867255,10.0,0.1327126744,11.0,-0.3631919474,12.0,0.054356860400000005,13.0,0.1494945519,14.0,0.2900147709,15.0,0.2172219178,16.0,-0.2996528356,17.0,-0.196637477,18.0,-0.09976601610000001,19.0,0.4791629102,20.0,-0.1383525366,21.0,-0.2094445574,22.0,0.22200019740000002,23.0,0.1061715762,24.0,-0.09329785560000001,25.0,-0.0283341962,26.0,0.052126400600000004,27.0,-0.14744713710000001,28.0,-0.3796530162,29.0,-0.17907101020000002
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.0108067655571429,0.19796476130887977,21.0,30.0,-1.0016881034,31.0,-1.0900039817,32.0,-1.0245939872,33.0,-0.8592834573,34.0,-0.9047631543,35.0,-0.8825932205,36.0,-0.7962434035,37.0,-0.9207671620000001,38.0,-1.0866109949,39.0,-0.819776685,40.0,-0.5456134355,41.0,-0.9393734959000001,42.0,-1.1416660864,43.0,-1.2198515958,44.0,-0.7981628349000001,45.0,-1.2127903205,46.0,-1.3213382368,47.0,-1.3752912961,48.0,-1.167567568,49.0,-1.1000491019,50.0,-1.0189139551
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.07023475091669829,3.0,51.0,0.0691267589,52.0,0.0021658819,53.0,-0.0712926408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.1314146416,0.13449688464201542,4.0,54.0,0.3242110869,55.0,0.0350333014,56.0,0.1229592439,57.0,0.0434549342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,8.673617379884035e-19,0.0544824550534738,4.0,58.0,0.0795142055,59.0,-0.015424492500000001,60.0,-0.0441039656,61.0,-0.0199857474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.069840368975,0.051866954430965916,4.0,62.0,0.0524814378,63.0,0.1162430012,64.0,0.1062804544,65.0,0.0043565825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.05532758905,0.027250844610363683,4.0,66.0,0.0266079434,67.0,0.0374774607,68.0,0.0786778303,69.0,0.07854712180000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
