,-0.03410405207598338,-0.01705202603799169,0.0,0.01705202603799169,0.03410405207598338,0.05115607811397507,0.06820810415196676,0.08526013018995846,0.10231215622795015,0.11936418226594184,0.13641620830393353,0.15346823434192522,0.1705202603799169,0.1875722864179086,0.2046243124559003,0.22167633849389196,0.23872836453188367,0.2557803905698754,0.27283241660786706,0.2898844426458587
thresh,-0.04263006509497923,0.04263006509497923,3,,,,,,,,,,,,,,,,,
unreg,18,586,4562,330,14,10,9,6,4,7,3,3,3,2,2,0,0,0,0,0
CysB,0,1,3,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
YdfF,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],"['PA2598' 'PA0202' 'PA2095' 'PA2051' 'PA2331' 'PA2202' 'PA2602' 'PA2299'
 'PA2083' 'PA2599']","['cysH' 'PA4193' 'tonB2' 'PA5102' 'PA4192' 'PA2309' 'cysP' 'PA3936'
 'PA1837']",['PA4194' 'PA5103' 'PA2050' 'PA3932' 'PA2203' 'cysN'],['cysI' 'PA2600' 'PA2594' 'cysD'],['PA2310' 'PA3939' 'PA2786' 'PA3449' 'PA5024' 'PA2204' 'PA3937'],['PA2062' 'PA2334' 'PA0191'],['PA2359' 'PA0201' 'PA2311'],['PA2312' 'PA4195' 'PA3938'],['sbp' 'PA3931'],['PA3450' 'PA0284'],[],[],[],[],[]
CysB_genes,[],['atsA'],['PA0184' 'PA0185' 'PA3442'],[],['PA3441' 'PA3443'],[],['atsR'],[],['PA3444'],[],[],['PA3445'],[],[],[],['PA3446'],[],[],[],[]
YdfF_genes,[],[],[],[],['cysA'],[],[],['cysW'],[],[],['cysT'],[],[],[],[],[],[],[],[],[]
