,Value,list
TF,RpoH,
reg_genes,140,"['phoP' 'yciH' 'thiL' 'nusB' 'mpaA' 'phoQ' 'ppiD' 'ptsI' 'yehR' 'yrdA'
 'fkpB' 'ynfK' 'hfq' 'yceI' 'hflK' 'yfjV' 'rpmE' 'yjhC' 'topA' 'cra' 'mlc'
 'cas2' 'pgpC' 'dsbC' 'lspA' 'creC' 'yafU' 'pgpA' 'yehY' 'raiA' 'metA'
 'yiaA' 'pphA' 'narP' 'pncC' 'xerD' 'cas1' 'yjhI' 'waaL' 'htpX' 'valS'
 'yceJ' 'mhpT' 'yjhB' 'casE' 'yjhG' 'recJ' 'lapA' 'waaF' 'ydhQ' 'mngB'
 'pyrF' 'ribE' 'rdgB' 'adiC' 'hflC' 'lapB' 'waaC' 'mbiA' 'ycjY' 'tadA'
 'holC' 'rapA' 'can' 'yjiT' 'rnlA' 'yafE' 'sdaA' 'mngA' 'yccE' 'hflX'
 'yibA' 'yggW' 'creB' 'ackA' 'alaA' 'yjaZ' 'lipB' 'crr' 'clpP' 'casD'
 'yjhH' 'tyrR' 'ymjC' 'yehW' 'glnS' 'slt' 'osmF' 'ybfE' 'creA' 'ispH'
 'ileS' 'ptsH' 'ydeO' 'yfbR' 'rfaD' 'yehX' 'clpX' 'mutL' 'trmA' 'yafD']"
comp_genes,45,['insL-1' 'tusB' 'insL-3' 'insL-2' 'menA' 'mfd']
both_genes,39,"['hslR' 'yhdN' 'hspQ' 'ldhA' 'ibpB' 'fxsA' 'hslU' 'lon' 'cnoX' 'ftsH'
 'ybeZ' 'rlmE' 'htpG' 'clpB' 'groS' 'zntR' 'gapA' 'groL' 'bssS' 'ycjX'
 'hslV' 'yrfG' 'dnaK' 'hslO' 'mutM' 'ibpA' 'prlC' 'miaA' 'rpoD' 'ycjF'
 'dnaJ' 'lnt' 'grpE' 'ybeY' 'ybeD' 'rsmJ' 'ybeX' 'yeaD' 'nfuA']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
