,A,RpoH
SRX4705225,3.750018238,-0.9991436906000001
SRX4705226,2.6243709033,-1.093394255
SRX4705227,5.6860207058,-1.1084248528
SRX4705228,2.0186507007,0.4130313467
SRX4705229,1.9886023899,0.6103630724
SRX4705230,1.5856748332000001,0.8720918775000001
SRX4705231,1.6823119039,-0.2100140732
SRX4705232,2.5247575997,-0.1463287758
SRX4705233,3.5973591724,0.1749367521
SRX4705234,1.4843149537,-0.1348891132
SRX4705235,1.0630284374,-0.34652903900000004
SRX4705236,1.7089719582,0.0289578544
SRX4705237,1.2511270284,0.08519368940000001
SRX4705238,0.4197305227,-0.22449360710000002
SRX2038319,-2.2518628861,-9.7061e-06
SRX2038320,1.6989261462,0.311275036
SRX2038321,-4.9612553501,0.3202284875
SRX2038322,-4.6368889693,0.6012262069000001
SRX2038323,-1.5208644092,0.0856510872
SRX2038324,-4.291295762,0.2034072072
SRX2038325,-6.1514115181,-0.1260403042
SRX2038326,-3.3793237583,-0.012806414300000001
SRX2038327,0.4483777815,-0.0800959943
SRX2038328,0.3869943511,0.502175825
SRX2038329,3.6589229078,0.0358405936
SRX2038330,0.14343881220000002,0.0413255327
SRX2038331,-2.3621724524,-0.1846168094
SRX2038332,-4.606458966,0.4989606366
SRX2038334,0.9295075666,-0.1297151957
SRX2038335,-3.8959838066,0.5553304880000001
SRX2038336,-1.1798810951,0.8030722081
SRX2038337,-0.346546571,0.44502296080000003
SRX2038338,1.1439830303,-0.0435321107
SRX2038339,-0.5473045311,0.3377066971
SRX2038340,0.8260157170000001,0.9144739486000001
SRX2038341,-1.4650686621,0.44552783970000004
SRX2038342,1.0805751958,-0.2690015638
SRX2038343,-0.7810164251,0.1910748498
SRX2038344,-5.4868653601,-0.35705673860000003
SRX2038345,-5.371913695,-0.1824377332
SRX2038346,0.2314599815,0.3402541941
SRX2038347,0.43240979150000003,0.6509549377
SRX2038348,0.5901255686,0.4451460318
SRX2038349,1.9922445267,-0.43882689150000004
SRX2038350,1.0674900114,-0.0894869039
SRX2038351,1.6295242081999999,0.5415588733
SRX2038352,-1.0946824156,0.1654389883
SRX2038353,1.1583746024,-0.3133294393
SRX2038354,0.2985155969,0.29558915410000003
SRX2038355,0.4163285456,0.1858448019
SRX2038356,0.19263295630000002,-0.0370362912
SRX2038357,1.1078798558,0.0435418168
SRX2038358,-1.0808997566,-0.13932550600000002
SRX2038359,0.8319336126,0.7769459679
SRX2038360,-4.9114822559,0.4901046746
SRX2038361,-0.344776662,-0.1661218739
SRX2038362,-3.5855488489000003,-0.1374696266
SRX2038363,-2.5837186742,-0.20764290130000002
SRX2038364,-4.986548978,0.0588392918
SRX2038365,-0.43345271890000003,0.28213058350000003
SRX2038366,-0.49226383760000003,0.846498798
SRX2038367,-1.4139982869,0.36479146970000004
SRX2038368,-0.0001695156,-0.4386837142
SRX2038369,0.5381931317,-0.379778117
SRX2038370,-4.4029608848,-0.0152328284
SRX2038371,-4.6930749112,-0.049179486800000005
SRX2038372,-2.7736349499,-0.59288416
SRX2038373,-4.1457673909,-0.0719614911
SRX2038374,-6.6005683362,0.5172972307
SRX2038375,-3.4376248369,-0.02702464
ERX530520,0.16590973350000002,-0.0789189353
ERX530521,0.9545424462000001,-0.049878357400000004
ERX530522,-2.3851888755,-0.1125060682
ERX530523,-3.8926543515,-0.2072808398
ERX530524,-0.16590973350000002,0.0789189353
ERX530525,-1.3710070279,-0.2048932211
ERX530526,3.4815809759,0.18334966260000002
ERX530527,-1.7056327059,-0.0875178061
ERX3212443,0.6199227907,-0.944373608
ERX3212444,1.1371245275,-0.6516947863
ERX3212445,1.1941618578,-0.8160466114
ERX3212446,-1.468826583,-0.7081113537
ERX3212447,-0.6444833199000001,-0.5190763594
ERX3212448,-1.6225485195,-0.6372723612
ERX3212449,-0.5579424583,-0.021637011600000002
ERX3212450,1.3161893645,0.0270719203
ERX3212451,-0.7582469062,-0.0054349088
ERX3212452,-4.4309541555,-0.0439527262
ERX3212453,-2.4409816126,0.0356121396
ERX3212454,1.5088698335,-0.0636901746
SRX7478973,0.544714585,-0.0305062655
SRX7478974,-1.3623222475,0.3542089997
SRX7478975,0.8176076625,-0.3237027342
SRX7478976,0.7254464672000001,-0.29412991800000005
SRX7478977,-0.1472606719,0.0435517897
SRX7478978,1.2683636166,-0.4788007131
SRX7478979,2.1639458209,-0.2066760949
SRX7478980,1.7583707478,-0.2594328068
SRX7478981,1.9888848189,-0.12426031920000001
SRX7478982,2.9047686574,0.0759098864
SRX7478983,2.6212437306,-0.0094063932
SRX7478984,2.6210204404,0.0463317466
ERX1521038,-0.8064907467,-0.482014247
ERX1521039,-6.7976617835,0.3192071762
ERX1521040,-1.4296887576000001,-0.49278217970000004
ERX1521041,-10.4158464541,0.38703315050000003
ERX1521042,-3.9421988575,-0.563053696
ERX1521043,7.3432748698,1.1155056368
ERX1521044,-1.1368101494,-0.7506201543000001
ERX1521045,1.1368101494,0.7506201543000001
SRX621182,3.0254894646,-0.4325522892
SRX621183,3.5753991176,-0.3852613388
SRX621184,2.2824247849,0.5213748129
SRX621185,3.2569583218,0.5820440610000001
SRX621188,3.3721624544,-0.4385052058
SRX621189,2.0651293756,-0.27715034180000003
SRX621190,-0.2305775491,0.1953609178
SRX621191,0.2305775491,-0.1953609178
SRX621192,5.5997853302,-0.6582020037
SRX621193,7.1890201574,-0.2849729703
SRX6489436,-1.8463383012999999,-1.384028916
SRX6489437,5.1667048906,-0.2119378362
SRX6489438,0.7172933197,-0.7172220220000001
SRX6489439,0.7175153622,0.3982200641
SRX6489440,0.26936659760000004,0.0967374592
SRX6489441,-0.9868819598,-0.49495752330000004
SRX6489442,2.0729577684,0.47957698930000003
SRX6489443,0.6840251457000001,0.36769214780000004
SRX6489444,3.7514309518999998,-0.6429876582
SRX6489445,0.8667082744,0.34886033050000004
SRX6489446,0.6919972673,0.1104795456
SRX6489447,3.2923036212,-1.0004278464
SRX6489448,3.4098952852,-0.7952127952
SRX6489449,2.3877597775,-0.1293790996
SRX6489450,10.2953518187,-0.8689131346000001
SRX6489451,1.3694368883,0.47259309060000004
SRX6489452,0.6150949212,0.47727998390000004
SRX6489453,6.8795801258000004,-0.2145427594
SRX6489454,0.9227467357,0.12429421
SRX6489455,1.1496536284,0.3611277222
SRX6489456,7.8863175722,-0.3526276607
SRX6489457,-0.2024535108,-0.5822253633000001
SRX6489458,2.9320409614000003,0.002772871
SRX6489459,7.3877206382,-0.8512126790000001
SRX6489460,1.1017923146,-0.5646933356
SRX6489461,1.916124516,-0.0615828093
SRX6489462,2.3888512209,-1.1506227739
SRX6489463,4.4885119873,-0.4762427302
SRX6489464,5.4916483811,-0.4990561344
SRX6489465,7.1637509989,-1.3859835518999999
SRX6489466,0.8262232715000001,-0.8438248447000001
SRX6489467,7.3369172727,-1.3877735969
SRX6489468,8.1924921604,-0.9321422423
SRX6489469,7.5016191154000005,-1.3904569844
SRX6489470,2.3058048827,-0.3804148466
SRX6489471,6.459722823,-1.1511610226
SRX6452027,-8.5076334471,0.0332200486
SRX6452029,0.5682445261,-0.1765869024
SRX6452030,-9.0585335052,1.1028783539
SRX6452031,-2.4712741739,1.7095001335000002
SRX6452044,-3.0659105634,1.6910659184
SRX6452045,-2.0837637916,1.0279290919
SRX6452046,-2.0195509189,0.6530250910000001
SRX6452047,-4.3722696327,1.4048148433
SRX6452048,-0.5682445261,0.1765869024
SRX6452059,-3.2541170186,0.1919519913
SRX1828491,-3.4956658725,0.9671270412
SRX1828492,-2.1193073993000002,1.2810402555
SRX1828493,-2.5006910326,0.607480058
SRX1828494,-5.5247832233,0.46391536450000004
SRX1828495,1.6957312827000002,0.0078970722
SRX1828496,2.3448218188,0.119978205
SRX1828497,-3.1004234533,0.5832266451
SRX1828498,-3.9345585,0.6016198559
SRX1828499,-3.2234564451,0.4549646174
SRX1828500,-3.625674854,0.5514105676000001
SRX1828501,-1.1238157257,0.4767510635
SRX1828502,-1.2312935095,0.6476976784
SRX1828503,-4.0882780531,0.1416432189
SRX1828504,-4.2282492588,0.5988181705
SRX1828505,-1.7774157292,0.5595541178
SRX1828506,-2.7478466899000002,0.5628173469000001
SRX1828507,0.6182069775,-0.1800426356
SRX1828508,-0.6182069775,0.1800426356
SRX3796953,-0.8664471682,-0.0161900061
SRX3796954,0.8664471682,0.0161900061
SRX3796955,1.587810992,2.3610185679
SRX3796956,3.5823557264,2.2960692504
SRX3796957,8.5766878935,1.5913348057
SRX3796958,9.0091429648,1.3791892522
SRX3796959,-0.5915007667000001,0.1372481079
SRX3796960,-0.0743500958,-0.0882079306
SRX3796961,2.3640042247,0.3551018195
SRX3796962,2.4103984616,0.0055078665
SRX3796963,5.9913989377,1.0533376604
SRX3796964,9.2538509812,1.3580339608
SRX3796965,7.1551967828,-0.5981942535
SRX3796966,5.5229364209,-0.8583753209
SRX3796967,0.5311041327,0.35529635930000003
SRX3796968,1.8951046757,-0.0408972332
SRX3796969,1.0306067624,1.5323363752999999
SRX3796970,1.6175303853,1.3972657133
SRX3796971,0.5720211264,-0.0368087563
SRX3796972,-1.0189063411000001,-0.0928068697
SRX3796973,-1.9375186649,1.0588088327
SRX3796974,-2.066691866,0.5275685706000001
SRX3796975,6.2660136270999995,1.2116807283
SRX3796976,6.2192640866,0.9771685415
SRX3796977,0.43777750060000004,0.06361008630000001
SRX3796978,-0.3157072897,0.19810090400000002
SRX3796979,1.6291538788,0.16659990630000002
SRX3796980,2.2309833187,0.4208682273
SRX3796981,9.4750102514,1.5737211722
SRX3796982,10.3801285671,1.8837789312000002
SRX3796983,5.6994585997,-0.5686958022
SRX3796984,5.8604391083,-0.6129413804
SRX3796985,0.5846099293,0.5779372779
SRX3796986,3.9285801908,0.4519537926
SRX3796987,10.6240434689,1.7730515328
SRX3796988,12.7834583768,1.9443196858
SRX2568270,-0.4073691081,0.15153875290000002
SRX2568271,-0.1744629664,-0.44587723490000003
SRX2568272,-1.3453494722000001,-0.2733267829
SRX2568273,-0.07601918490000001,-0.0837476675
SRX2568274,-0.0042733178,0.19324425580000001
SRX2568275,0.4073691081,-0.15153875290000002
SRX2568276,-0.9661630550000001,-0.0691899461
SRX2568277,-1.3664871571,-0.3609860365
SRX2568278,-0.087550453,0.0695753451
SRX2568279,0.7856233443,0.2708524177
SRX3421856,-0.1480491628,-0.11260716100000001
SRX3421857,0.1480491628,0.11260716100000001
SRX3421858,0.1339617703,1.4852489246
SRX3421859,0.1445817258,1.3678909997
SRX3421860,4.002637578,0.190199568
SRX3421861,4.566179404,0.247554506
SRX3421868,-8.5436623692,1.4876031074
SRX3421869,-7.7825768638,1.5181047698999999
SRX2606337,-0.0822256895,0.0305055038
SRX2606338,-1.1462802474,0.0542978796
SRX2606339,0.5005232967000001,-0.0477155395
SRX2606340,-2.5461731586000003,0.4244958324
SRX2606341,11.3929906598,1.3900394231
SRX2606342,4.9732631574,2.374840139
SRX2606343,0.8211035381,1.6898566126999999
SRX2606344,-0.9890490465,2.6137991772999998
SRX2606345,1.1571558069,2.510529673
SRX2606346,1.584552976,-0.0837741805
SRX2606347,0.7184515479,0.0026866297
SRX2606348,-1.2059316095,-0.07428431840000001
SRX2606349,-0.39972843890000004,0.0843899605
SRX2606350,-2.2324121011,0.5040879935
SRX2606351,11.7499889321,1.7340917708
SRX2606352,2.8011221745,2.0849835706
SRX2606353,0.3887416859,0.2643466947
SRX2606354,-0.7099810683000001,2.7359288984
SRX2606355,2.1253145002,2.1911226284
SRX2606356,3.5376562127,0.0849247335
SRX2606357,-0.6362258584,-0.0331921335
SRX2606358,-1.1838193596,-0.11760013080000001
SRX2606359,0.29695437680000003,0.1678870902
SRX2606360,-4.1180733527,0.07695852210000001
SRX2606361,9.4200434951,0.2417014748
SRX2606362,8.0701639055,2.6762401494
SRX2606363,4.0369684706,1.0251287773
SRX2606364,-1.4383432045,2.7188187879
SRX2606365,1.0077835572,2.7075745184
SRX2606366,2.4019561769,0.0591565807
SRX3648427,-1.0110113772,1.0205085588
SRX3648428,0.1404885213,0.47844113190000004
SRX3648429,-1.9143221863000002,1.0749605013
SRX3648430,-0.3632632511,0.3631737265
SRX3648431,-0.9757848023000001,0.3836467065
SRX3648432,-4.242019299,-0.0955850967
SRX3648433,-1.9719915060000002,0.8371492254
SRX3648434,1.9256951277,0.0326220463
SRX3648435,1.0631950762,-0.3132201938
SRX3648436,-18.9991149527,-0.6537619332
SRX3648437,-18.4212852297,-0.6381598118
SRX3648438,-19.6565837884,-0.6105815173
SRX3648439,3.2258665084,0.1598631331
SRX3648440,1.6363448359000001,-0.0623422161
SRX3648441,-1.8984905915999999,-0.7491961273000001
SRX3648442,-20.6584608416,1.1588518632
SRX3648443,-19.2581070008,0.9996518364
SRX3648444,-18.6891645653,0.9663214394
SRX3648445,0.6897793166,0.514129835
SRX3648446,1.8758477395000002,0.27194757280000004
SRX3648447,0.7832089013,0.3713824338
SRX3648448,-3.5697094859,0.4749675539
SRX3648449,-4.9057186043000005,0.5125022833
SRX3648450,1.7091555737,0.1079312677
SRX3648451,1.8328310664,0.0277838504
SRX3648452,2.102761204,-0.5424187519
SRX3648453,2.8306802462,-0.5807662034000001
SRX3648454,-18.8124626685,-0.5105025191
SRX3648455,-16.3124753795,-0.7168550481
SRX3648456,-17.9924094028,-0.4793362718
SRX3648457,1.9511930629,0.9688436650000001
SRX3648458,0.6225641164,0.6533010663000001
SRX3648459,-1.1219696841,0.0399436828
SRX3648460,1.0239487446,1.0107609349
SRX3648461,6.3407776432,0.0925335889
SRX3648462,4.4118893053,-0.5461387912
SRX3648463,-0.3074082644,0.5522334225000001
SRX3648464,1.6275976258,-0.09680000700000001
SRX3648465,-2.014076422,-0.4010958234
SRX3648466,-5.2878095786,0.7476106857
SRX3648467,2.6464605803,-0.0767362043
SRX3648468,3.1521664101,-0.6230001276
SRX3648469,8.0959782076,1.389010155
SRX3648470,7.3937388904,1.6406231451000002
SRX3648471,6.4388315106,1.467350077
SRX3648472,4.2579072827,2.0744977826
SRX3648473,6.6912588843,2.80689376
SRX3648475,5.6208797699,0.6505126604
SRX3648476,3.7118969378999997,0.2868303877
SRX3648477,1.4783742116,-0.2572055468
SRX3648478,0.1143723318,1.1921024651
SRX3648479,-0.33811993290000003,0.7294996017
SRX3648480,2.2407064918,1.0137845392
SRX3648481,-5.8211715321,0.0050676891
SRX3648482,-13.4491398701,-0.5215094805
SRX3648483,-16.3033040737,-0.7990337144
SRX1429221,1.7390951583,-0.037297358600000004
SRX1429222,-0.4561970214,-0.1305603063
SRX1429223,-1.282898137,0.1678576649
SRX1429224,2.4848542477,-0.2428910575
SRX1429225,2.236997308,-0.2916125263
SRX1429226,3.2006243817,-0.0739108579
SRX1429227,5.0199457519,-0.1207590667
SRX1429228,2.6137689646,-0.37369916870000003
SRX1429229,4.0222516445,-0.1150637357
SRX1429230,4.3227992875,0.2098312767
SRX1429231,2.0085037294,0.1009765992
SRX1429232,4.3003807883,0.18674051260000002
SRX1429233,3.7232450511,0.4940390624
SRX1429234,3.8894070293,0.5637645271
SRX1429235,4.4871912496,0.2278187103
SRX1429236,3.8266234821,0.2346684619
SRX1429237,3.5379399902,0.1723298919
SRX1429238,3.4435023937,0.1814143226
SRX1429239,3.6220193354,0.2141988635
SRX1429240,3.4831287047,0.1562838558
SRX1429241,3.9423449505,0.2472460337
SRX1429242,2.8583433298000003,0.3844374089
SRX1429243,3.7320062392,0.0220240414
SRX1429244,3.292922523,-0.0342205956
ERX2339161,-1.1016705217,-0.2342581924
ERX2339162,1.1016705217,0.2342581924
ERX2339163,0.7000363901000001,-2.229426064
ERX2339164,4.0421604112,-1.6992246142
ERX2339165,3.7741034553,0.09887470500000001
ERX2339166,6.3444242255,1.5706759804
ERX2339167,4.2352021039,0.9229090191
ERX2339168,0.5200451833,-0.1230318638
ERX2339169,1.6572795992,0.3379183
ERX2339170,0.0069767847000000004,-2.2430255141
ERX2339171,4.1525642652,-1.8396724838
SRX7656012,-1.8623682822,0.1979202262
SRX7656013,1.3386573898,0.1690612237
SRX7656014,0.4972424301,0.2528176486
SRX7656015,-1.6750301843000002,0.6545654991000001
SRX7656016,0.1898237129,0.43676119020000004
SRX7656017,1.8064916439,0.5834492905
SRX7656018,3.940572414,0.685095821
SRX7656019,-0.8353273011000001,0.6103755238
SRX7656020,4.6680503162,0.8068351799
SRX7656021,1.5281702162,0.632275781
SRX7656022,0.5434170258000001,0.6404013780000001
SRX7656023,2.6512552523,0.7619573553000001
SRX7656024,0.5301767902,0.127520045
SRX7656025,0.6648964308,0.1564428596
SRX7656026,-1.0413359804,0.0492032628
SRX7656027,1.2390151627,0.29933060510000004
SRX7656028,-0.4466473111,0.2165200468
SRX7656029,1.2482227734,0.2986861007
SRX7656030,0.6649087847,0.3513625588
SRX7656031,3.0131470786,0.2319471901
SRX7656032,3.3278686962,0.2840922879
SRX7656033,0.7519735552,0.2700203735
SRX7656034,1.8496504774,0.32471795140000004
SRX7656035,-1.0024573675,0.38467492880000004
SRX7656036,1.9580358948,0.2535039578
SRX7656037,2.3405916278,0.12688251550000001
SRX7656038,3.1736231250999998,0.2279190889
SRX7656039,0.5255581329,0.0291697192
SRX7656040,-0.29521581210000003,-0.0123409664
SRX7656041,-0.2303423208,-0.0168287528
SRX7656042,-1.9037376116,0.6663181296
SRX7656043,-1.0813048085,0.7091389787
SRX7656044,0.0062009622,0.7629212718
SRX7656045,1.6421081215000002,0.8039386609
SRX7656046,1.790935801,0.8609962299
SRX7656047,1.1470173686,0.9797831880000001
SRX7656048,0.6320813343,0.8691593347000001
SRX7656049,-0.6142042652,0.6910240695000001
SRX7656050,-1.2842649743,0.7725807181000001
SRX7656051,2.6409506429,0.2586821455
SRX7656052,3.0808421836,0.5029638329
SRX7656053,0.21361991360000002,0.1490071501
SRX7656054,-0.8273089353,0.4601782723
SRX7656055,-2.5798421517,0.5581750545
SRX7656056,-1.5285656266,0.5657838947
SRX7656057,1.0386069007,0.8200932831000001
SRX7656058,0.6272593462,0.8268484231000001
SRX7656059,0.7705896605,0.6210407825
SRX7656060,-1.0444285169,0.5806861078000001
SRX7656061,-0.5027443933,0.7007558540000001
SRX7656062,-0.9211870940000001,0.7118348254
SRX7656063,-0.007549176,0.030725087600000003
SRX7656064,0.09257211400000001,-0.019670290700000002
SRX7656065,-0.9493636363,-0.1336553202
SRX7656066,-2.9672430285,0.652768556
SRX7656067,-2.8809348982,0.5340354751
SRX7656068,-2.1991747712,0.5478926185
SRX7656069,2.8456716551000003,0.6830793103
SRX7656070,1.3689000836,0.6507996246000001
SRX7656071,-0.3152243582,0.5313688756
SRX7656072,-1.8563790101,0.7826224867
SRX7656073,-2.2555352572,0.7631579715
SRX7656074,-4.0054688761,0.5820588264000001
SRX7656075,0.4569821002,-0.9660012254
SRX7656076,-1.6146618993000001,-1.024108829
SRX7656077,-0.2654177102,-0.8585816541
SRX7656078,1.9844706456,1.3760395464
SRX7656079,2.7051685816,1.3566549089
SRX7656080,0.9646525539,1.2743371398
SRX7656081,5.9103512159000005,1.262934532
SRX7656082,4.0823937371,1.2696233527
SRX7656083,4.6754031962,1.2914758025
SRX7656084,3.3332541535,1.4243749647000001
SRX7656085,2.8510024795,1.3261683785
SRX7656086,-2.5440138433,1.1150855221
SRX7656087,4.859777582,0.6266904608
SRX7656088,5.1565271803,0.7271062598
SRX7656089,4.2145237218,0.6363936267
SRX7656090,3.7191314113000002,0.0943293912
SRX7656091,3.9461190591,0.1768048434
SRX7656092,5.3903631975,0.2646356291
SRX7656093,1.4858043746,0.3014349602
SRX7656094,0.08052948700000001,0.3223420977
SRX7656095,1.2747156517,0.25489564400000003
SRX7656096,0.0252579822,0.252835327
SRX7656097,-0.31557916750000004,0.15044659470000002
SRX7656098,0.4056287545,0.3249188639
SRX7656099,0.2140041872,-0.2811628398
SRX7656100,0.9751378980000001,-0.2845598727
SRX7656101,1.1879961232,-0.4673101086
SRX7656102,0.9741106815,0.2319062217
SRX7656103,0.7745510528,0.23629565100000002
SRX7656104,0.6207211835,0.24693165660000002
SRX7656105,1.2393307049,-0.492802471
SRX7656106,0.7940902463,-0.4987683974
SRX7656107,2.1972944034,-0.6036748166
SRX7656108,3.1922035668,1.0963196397
SRX7656109,1.0197221614,1.5892534521
SRX7656110,1.1136086124,1.0618624729
SRX7656111,4.1963589798,2.2997709578
SRX7656112,4.0740512685,2.0254549509
SRX7656113,6.4425084867,1.7369512120000001
SRX7656114,2.5926892321,1.1724703454
SRX7656115,2.9236131203999998,1.810915744
SRX7656116,1.2314224497,0.5750424675
SRX7656117,3.4926692971,-0.586900818
SRX7656118,1.9672933074,-0.5474634256
SRX7656119,2.1744378692,-0.4453771931
SRX7656120,0.7389007992000001,0.1426880193
SRX7656121,0.21297067800000002,-0.0984909831
SRX7656122,0.2787737946,0.037562722
SRX7656123,3.2499601628,0.1528122844
SRX7656124,4.9768290204,0.0826509094
SRX7656125,4.9685012039,0.1666156604
SRX7656126,1.3268387003,0.11067004450000001
SRX7656127,1.1622985775,0.12823302820000002
SRX7656128,1.6198759555,0.2512272349
SRX7656129,1.2668901238,-0.69739526
SRX7656130,0.5822209062,-0.5916355977000001
SRX7656131,0.8606588989,-0.5019957868
SRX7656132,1.0385356057,-0.41608987340000003
SRX7656133,0.6388314581,-0.6875659783
SRX7656134,0.6559641564,-0.6171910457
SRX7656135,1.2872737656,0.0856112031
SRX7656136,1.8740676683,0.06323830400000001
SRX7656137,2.181798867,0.0112609583
SRX7656138,7.0173956478,0.0920262996
SRX7656139,6.8939287523,0.0672161738
SRX7656140,6.9664628633,0.1147454938
SRX7656141,2.6815424168,0.0323367726
SRX7656142,3.2130316337,0.1973627667
SRX7656143,2.8640304888,0.1650821166
SRX7656144,2.1133195379,-0.6875656397000001
SRX7656145,1.3752238373,-0.6493735078
SRX7656146,1.6516084565,-0.4457181019
SRX5388319,-0.0902734241,-0.010580749
SRX5388320,-0.4163841756,-0.0922021242
SRX5388321,0.5066575998,0.1027828732
SRX5388322,0.8499424470000001,-0.1908164363
SRX5388323,-0.3138793876,0.1616987456
SRX5388324,-1.8729586183,0.2310569989
SRX5388325,-0.8892113915000001,-0.3060840383
SRX5388326,-0.3677327466,0.0769938136
SRX5388327,-3.5256728355,0.1795141257
SRX8708326,11.170401292,1.8089059533
SRX8708328,-1.8690250372000001,0.0055979688
SRX8708335,0.7081697241,0.1465719198
SRX8708336,0.5871656266,-0.0491325151
SRX8708337,0.5736896865000001,-0.1030373735
SRX8708338,6.6358311747,-0.0940820588
SRX8708339,7.5550549327,-0.0010808054000000001
SRX8708340,7.9440063565,-0.2737425714
SRX8708365,-0.5606890424000001,0.0277141058
SRX8708366,-0.2946522863,-0.0096374074
SRX8708368,-0.1478559002,0.0023857389
SRX8708369,-2.5385357826,0.2217805304
SRX8708370,-1.6790591876,0.4852427318
SRX8708371,-2.1646153644,-0.1238278834
SRX4166001,-0.9783910429,-0.2271876945
SRX4166002,2.6351773773,0.237239424
SRX4166003,-1.6567863344,-0.0100517295
SRX4166004,-3.7588633445,0.09388035780000001
SRX4166005,-2.7953316508,0.12016967120000001
SRX4166006,-1.3259536654000001,0.7892651325000001
SRX4166007,-4.1321140727,0.4660749259
SRX4166008,-1.988305558,0.5865822759
SRX4166009,-2.5251288061,0.3290399531
SRX4166010,-5.3053383008,0.4371475247
SRX4166011,-2.6445097963,0.15976489100000002
SRX4166012,-4.8119265119,0.3171148433
SRX5000481,-0.9175400462000001,0.0443464211
SRX5000482,1.8081968615,0.0979764448
SRX5000483,1.6999843440000002,0.12959993
SRX5000484,-0.5254912883,-0.09381577490000001
SRX5000485,2.4068292755,-0.0974932532
SRX5000486,1.2632559314,0.18857284200000002
SRX5000487,-0.505552762,-0.0509914289
SRX5000488,0.6960867088,-0.0728893427
SRX5000489,-1.0413039739,-0.0620180249
SRX5000490,-0.8550474673,0.0597738972
SRX5000491,0.8445920291000001,-0.0682790085
SRX5000492,5.0543092304,1.2822703515
SRX5000493,0.2718375803,0.9711487146000001
SRX5000494,-0.3908125376,0.9689090100000001
SRX5000495,5.0134451101,1.3417963703
SRX5000496,5.1267752951,1.3092218495
SRX5000497,-0.18038586850000002,0.09548716530000001
SRX5000498,0.0382643276,0.0238911589
SRX5000499,-0.103644963,1.0362815251
SRX5000500,0.1421215409,-0.1193783243
SRX5000501,4.791441112,-0.3695489836
SRX5000502,1.3496873285,-0.3256115811
SRX5000503,2.0425308091,-0.2638149741
SRX5000504,2.9130438315,-0.2129483667
SRX5000505,2.7585911282,-0.06552706200000001
SRX5000506,2.8835151642,-0.0930448151
SRX5000507,0.7143806215,0.0266892344
SRX5000508,-0.9078490784000001,0.033940898500000004
SRX5000509,3.110791829,-0.1875883967
SRX5000510,3.9778480414,-0.2570522685
SRX5000511,2.1811651185,-0.19984106910000002
SRX5000512,0.0922410365,-0.28600358330000003
SRX5000513,0.0927492548,-0.2941118572
SRX5000514,5.1947091084,-0.5568225522
SRX5000515,2.9282079364999998,-0.15072095100000002
SRX5000516,4.4686209017,-0.23973336280000002
SRX4124772,0.3763756918,-0.2755235823
SRX4124773,0.9533162682,-0.2089296216
SRX4124774,-0.053935403800000004,0.1157425901
SRX4124775,0.053935403800000004,-0.1157425901
SRX5323946,-0.4608388546,0.1629661385
SRX5323947,0.4608388546,-0.1629661385
SRX5323948,-0.5816558321,0.6710521017000001
SRX5323949,0.27357406360000003,0.7842225068
SRX5323950,-0.746755943,0.4133466363
SRX5323951,-0.5810212978,0.3004106004
SRX5323952,-1.1026107519,0.1377948882
SRX5323953,-0.7983940241,0.0678224292
SRX5323954,-0.22787303150000002,0.19380819030000002
SRX5323955,0.0756934293,0.4169268437
DRX093856,2.2656522173,-0.3288536744
DRX093857,3.4504386339,0.29131794920000004
DRX093858,2.6735134509,0.49538219180000004
DRX093859,1.8454054026,0.1393605678
DRX093860,-1.3721701736,-0.1118887679
DRX093861,-1.2512367266,0.0461536924
DRX093862,3.1545631925,0.4115195694
DRX093863,1.9895750572000002,0.5391943452
DRX093864,1.2394709353,0.3031594085
DRX093865,-1.0315124377,-0.32403389850000003
DRX093866,-1.0144154907,0.282699982
DRX093867,2.5886769365999998,0.49822126400000005
DRX093868,2.5505578042,0.7119180829
DRX093869,1.9369780944000001,-0.011708446400000001
DRX093870,0.5407948636000001,-0.36900008830000003
SRX6366242,-3.1249736981,-0.47735399510000004
SRX6366243,-2.6087917271,-0.4320021074
SRX6366244,4.6400553868,-0.45447152630000004
SRX6366245,-4.8791672968,-0.7369845289
SRX6366246,-3.6186911741000003,-0.7196465371
SRX6366247,1.9061162931000002,-0.7710215991
SRX6366248,-4.1654561177,-0.8664722022
SRX6366249,-2.9314081471,-0.7410156058
SRX6366250,-3.396447514,-0.6570887735000001
SRX6366251,-3.3138042288,-0.7972758658
SRX6366252,0.12551613,0.043245059
SRX6366253,-0.12551613,-0.043245059
SRX254739,8.6432166046,-0.245544485
SRX254740,9.1550030794,-0.5364975125
SRX254741,9.3007471758,-0.7831022226000001
SRX254742,9.8648800461,-0.4889587302
SRX254743,9.5027251884,-0.5516030241000001
SRX254744,9.3850112584,-0.8755945700000001
SRX254745,8.763830735300001,-0.8204090941000001
SRX254746,8.8627332908,-0.7147443718000001
SRX254747,8.8578560376,-0.8371875914
SRX254748,5.2740282674,-0.6080147060000001
SRX254749,4.528810711,-0.6841078123000001
SRX254750,5.2650758988,-0.3011924384
SRX254751,5.435667416,-0.0355154847
SRX254752,4.5350007457,0.6093652507
SRX254753,5.1596279719,0.4850079333
SRX254754,10.3553830026,0.4133576545
SRX254755,11.8106703649,0.1764896267
SRX254756,11.1769878425,0.1822175682
SRX254757,10.0470569437,-1.1546104944
SRX254758,10.274042427,-0.8410611285
SRX254759,8.9976760577,-1.1364165482
