,Value,list
TF,ZraR,
reg_genes,9,['zraR' 'cspB' 'yrdD' 'yjjY' 'zraS' 'yrdB' 'tsaC' 'aroE']
comp_genes,0,[]
both_genes,0,['zraP']
reg_genes2,0,
comp_genes2,1,
both_genes2,0,
