,A,ZraR
hot_tale__hot_ale10_30c__1,0.3107149568694793,-0.6983436814999999
hot_tale__hot_ale10_30c__2,-0.3064583466979341,-0.4664047294999998
hot_tale__hot_ale10_37c__1,0.4581219371593628,-0.09361485449999972
hot_tale__hot_ale10_37c__2,-0.2199548018138806,-0.2012931585
hot_tale__hot_ale10_44c__1,1.8768492357104083,1.2584027595
hot_tale__hot_ale10_44c__2,0.1866779542503157,0.9293295955000004
hot_tale__hot_ale16_30c__1,0.3447726836924367,-0.6271748784999998
hot_tale__hot_ale16_30c__2,-0.1041190942327788,-0.5660257414999998
hot_tale__hot_ale16_37c__1,0.3892495850003403,0.15308089050000007
hot_tale__hot_ale16_37c__2,0.4279754343026863,-0.4108255084999999
hot_tale__hot_ale16_44c__1,-0.4013883041038904,0.9834218135000006
hot_tale__hot_ale16_44c__2,-0.4161019557493116,0.9653421765
pdhr_ale__pdhR-13_51__1,0.749722621448834,1.3663406995000005
pdhr_ale__pdhR-13_51__2,0.6770990696663096,1.3508331305000003
pdhr_ale__pdhR-14_46__1,0.6196278996121802,1.4071659305000002
pdhr_ale__pdhR-14_46__2,0.5967646857682856,1.5528585365
pdhr_ale__pdhR-15_51__1,0.9294413562299008,1.2220364395
pdhr_ale__pdhR-15_51__2,1.0954516917541726,1.2115118425000002
pdhr_ale__pdhR-16_49__1,1.0820757917411417,1.4375037315
pdhr_ale__pdhR-16_49__2,1.159907882098987,1.6297114844999998
tcs__del_atoC_LiAcet__1,1.42421801952352,1.2726576355000003
tcs__del_atoC_LiAcet__2,1.0539998017556738,1.5821745305
tcs__del_atoC_LiCl__1,1.056152343080505,1.7191346344999998
tcs__del_atoC_LiCl__2,0.4648197165997842,1.6690970495
tcs__del_atoC_m9__1,1.6522295001431715,1.5072175365000002
tcs__del_atoC_m9__2,1.5795363282775443,1.6522477395000004
tcs__del_baeR_etoh__1,8.535802714576786,3.2513775445000017
tcs__del_baeR_etoh__2,9.264456772634572,3.5382534704999995
tcs__del_baeR_lb__1,3.249949108700648,2.1945987215000002
tcs__del_baeR_lb__2,2.152038439030208,2.0438538745000003
tcs__del_btsR_01xlb__1,2.864634553892586,0.7244510745000001
tcs__del_btsR_01xlb__2,1.310128417995518,0.7049309595000001
tcs__del_btsR_lb__1,3.745210622273921,3.2118624504999995
tcs__del_btsR_lb__2,3.1373186070806707,3.0278486985
tcs__del_btsR_pyruvate__1,1.8264495406015768,0.7123462085000005
tcs__del_btsR_pyruvate__2,1.355440695194447,0.8549574425000004
tcs__del_cpxR_etoh__1,10.56144069128668,3.6562937064999996
tcs__del_cpxR_etoh__2,11.41272538988942,3.5267114775000006
tcs__del_cpxR_lb__1,1.7331664457846636,2.3651814635000004
tcs__del_cpxR_lb__2,1.992225119447843,2.4413451475000003
tcs__del_cusR_CuSO4__1,11.793555743441058,3.069819593500001
tcs__del_cusR_CuSO4__2,11.200627730245042,3.3423561115
tcs__del_cusR_lb__1,2.830695919132128,3.5500012705000006
tcs__del_cusR_lb__2,3.413192971308958,3.2677641104999995
tcs__del_kdpE_01-kcl__1,-0.0197999235863993,1.3950216625
tcs__del_kdpE_01-kcl__2,-0.5741083948734753,1.2400847065000002
tcs__del_kdpE_115-kcl__1,-0.333815889477274,1.4747676715
tcs__del_kdpE_115-kcl__2,-1.347807074708753,1.3184340845000002
tcs__del_phoB_m9__1,-0.2261883879525277,1.2546293905000003
tcs__del_phoB_m9__2,0.5135278665246126,1.3990897675
tcs__del_phoB_m9p__1,13.817354860374516,2.0150635815
tcs__del_phoB_m9p__2,14.37729454200625,2.1059758994999997
tcs__del_rcsB_etoh__1,1.6303176579296683,3.6535557085
tcs__del_rcsB_etoh__2,1.951715052420148,3.6080275685
tcs__del_rcsB_lb__1,1.5218166278408656,2.4427733664999995
tcs__del_rcsB_lb__2,2.9396820431244266,2.5493659575000005
tcs__del_zraR_lb__1,1.4749754947047435,-2.4873165525
tcs__del_zraR_lb__2,1.4957715708696575,-2.4873165525
tcs__del_zraR_zncl2__1,1.2445815093866397,-2.4873165525
tcs__del_zraR_zncl2__2,2.0487092190221983,-2.4873165525
tcs__wt_01-kcl__1,-0.9762975094579982,1.5031187115
tcs__wt_01-kcl__2,-0.8191218727892337,1.5321117665000004
tcs__wt_01xlb__1,1.0827020093827324,0.8393747175000001
tcs__wt_01xlb__2,0.4587880010747157,0.8806334905000002
tcs__wt_115-kcl__1,-1.0314108682576346,1.2923847915
tcs__wt_115-kcl__2,-0.6976419468532914,1.5104006025000003
tcs__wt_CuSO4__1,5.596696160433342,2.8035565265
tcs__wt_CuSO4__2,4.8797461663059805,2.7275277245000003
tcs__wt_etoh__1,0.9477351786706004,3.3880307335000004
tcs__wt_etoh__2,1.888746582866759,3.4784033555000002
tcs__wt_lb__1,7.077847852304578,1.9854131165
tcs__wt_lb__2,6.538718205588076,1.7458373175
tcs__wt_LiAcet__1,0.1093607877032824,1.5600638765000006
tcs__wt_LiAcet__2,0.485530142063844,1.5350919975
tcs__wt_LiCl__1,0.9474934607651596,1.7118441365000003
tcs__wt_LiCl__2,0.5316715105595735,1.6275591344999998
tcs__wt_m9p__1,13.91405114486632,1.9681097185000005
tcs__wt_m9p__2,13.623066682171055,2.0351612245
tcs__wt_pyr__1,0.5237940350980661,0.8640018155000004
tcs__wt_pyr__2,0.3391725411088209,0.9615764715000004
tcs__wt_zncl2__1,11.969360854891107,4.087120413500001
tcs__wt_zncl2__2,12.008679404205942,4.1528566305000005
ros_tale__0_0_0pq__1,0.0994620774821698,-0.05313991649999972
ros_tale__0_0_0pq__2,-0.0620712493992693,0.2195721185000004
ros_tale__0_0_250pq__1,0.437901058827668,0.7735568065000002
ros_tale__0_0_250pq__2,0.6866745639548277,0.8056848345000001
ros_tale__1_mid_250pq__1,-0.5987377342055983,-0.2210204585
ros_tale__1_mid_250pq__2,-0.3553283373176882,-0.39331913149999975
ros_tale__1_0_0pq__3,-0.9503638189678186,-0.23388436850000005
ros_tale__1_0_0pq__4,-0.8424490844671736,-0.2620086324999997
ros_tale__1_0_250pq__1,-0.0956240971414373,-0.11918834449999992
ros_tale__1_0_250pq__2,-0.3545570973438003,0.12512368750000036
ros_tale__1_0_750pq__1,1.8244780283378488,0.9716069565
ros_tale__1_0_750pq__2,1.6468990074330732,0.8947093905000001
ros_tale__1_1_0pq__1,1.9628991246275256,1.0889485555000005
ros_tale__1_1_0pq__2,2.584528707265688,1.2361423615000002
ros_tale__1_1_250pq__1,2.341672560101043,1.0082139215000003
ros_tale__1_1_250pq__2,3.488107711856707,0.9857297055000004
ros_tale__1_1_750pq__1,1.929176696152359,1.2303729945
ros_tale__1_1_750pq__2,3.077546965419909,1.0663798965
ros_tale__1_2_0pq__1,3.4170337240129496,1.2087604455000005
ros_tale__1_2_0pq__2,5.05369070590428,1.3333212305000002
ros_tale__1_2_250pq__1,4.568966239340553,1.3118106865000003
ros_tale__1_2_250pq__2,5.899031762712349,1.5008256235000004
ros_tale__1_2_750pq__1,4.305010143156093,1.5267254155
ros_tale__1_2_750pq__2,6.208397672591032,1.7128476345000003
ros_tale__1_3_0pq__1,3.303723701688908,1.0360164065000004
ros_tale__1_3_0pq__2,3.256372753763636,1.3029543795
ros_tale__1_3_250pq__1,1.8398858101136704,0.9949803355000002
ros_tale__1_3_250pq__2,2.049761558647837,1.6776546325
ros_tale__1_3_250pq__3,2.21068843289561,1.7294646564999998
ros_tale__1_3_250pq__4,2.0814571141644773,1.9351023475000004
ros_tale__1_3_750pq__1,2.475306039713604,1.4487178435000003
ros_tale__1_3_750pq__2,2.8071365723927326,1.1511779195000005
ros_tale__1_4_0pq__1,9.910604604923517,1.5683688465
ros_tale__1_4_0pq__2,6.49156439511789,1.4804502695000004
ros_tale__1_4_250pq__1,3.6909490290985136,1.4896444745000004
ros_tale__1_4_250pq__2,3.848826036644948,1.6188733745
ros_tale__1_4_750pq__1,4.507301417951456,1.4341132085000003
ros_tale__1_4_750pq__2,3.264819635328255,1.2855825535000005
ros_tale__1_4_750pq__3,4.459754500765775,1.8620188115
ros_tale__1_4_750pq__4,3.8475878290232153,1.8323713855000008
ros_tale__2_mid_250pq__1,0.0359539982589442,-0.3640791475
ros_tale__2_mid_250pq__2,-0.1305673911204647,-0.4691501224999999
ros_tale__2_0_0pq__1,0.6834484771056841,1.3834718195
ros_tale__2_0_0pq__2,0.40363195951867,1.4889881194999999
ros_tale__2_0_250pq__1,0.0273834258546195,-0.30279800450000005
ros_tale__2_0_250pq__2,0.0887028278765973,-0.16430934649999962
ros_tale__2_0_750pq__1,1.0222024037551851,1.4374297875000002
ros_tale__2_0_750pq__2,1.5963233714217435,1.7149530135000002
ros_tale__2_1_0pq__1,0.0569987374174502,1.0547136815
ros_tale__2_1_0pq__2,0.6212311795553163,1.3674172155000002
ros_tale__2_1_250pq__1,1.0778162470012695,1.9601934075
ros_tale__2_1_250pq__2,0.3823195803047019,1.7206545705000005
ros_tale__2_1_750pq__1,1.0799986656014542,1.9586989725
ros_tale__2_1_750pq__2,1.3490852266262856,1.6886574155000005
ros_tale__2_1_750pq__3,2.5831372158322154,1.7851582865000002
ros_tale__2_2_0pq__1,-0.1602083035757792,0.9093585065000004
ros_tale__2_2_0pq__2,0.291233188554289,1.4106065675000004
ros_tale__2_2_250pq__1,0.4843869724467179,1.0438405075
ros_tale__2_2_250pq__2,1.6825504863222511,1.5869787965
ros_tale__2_2_750pq__1,0.4958769628094055,1.4154658725
ros_tale__2_2_750pq__2,2.188393082612655,1.4215073425
ros_tale__2_3_0pq__1,0.5224156692466306,1.7597383125
ros_tale__2_3_0pq__2,0.6729169349530567,1.5933872975
ros_tale__2_3_250pq__1,1.0305990853794598,1.3370591945
ros_tale__2_3_250pq__2,0.6990141749529589,1.5516150525000003
ros_tale__2_3_750pq__1,1.289817980838674,1.5951060234999999
ros_tale__2_3_750pq__2,1.1283315259936677,1.6115415675000002
ros_tale__3_0_0pq__1,4.204281405929509,2.3114908305
ros_tale__3_0_0pq__2,4.479834789782943,2.4034718415
ros_tale__3_0_250pq__1,3.903900231385357,2.9077710205000002
ros_tale__3_0_250pq__2,3.0994384572922,2.7963515085000004
ros_tale__3_0_750pq__1,1.5257072604240545,3.1266910895000017
ros_tale__3_0_750pq__2,1.953765709482364,3.2728451114999997
ros_tale__3_1_0pq__1,0.3839936608800513,0.9762540275
ros_tale__3_1_0pq__2,1.348850986248803,1.4145609735
ros_tale__3_1_250pq__1,2.23257224471411,1.1418014715
ros_tale__3_1_250pq__2,3.105659860594703,1.1760335865
ros_tale__3_1_750pq__1,1.9220626224398745,1.1531983395000005
ros_tale__3_1_750pq__2,2.7332670171683686,1.3296170865000003
ros_tale__3_2_0pq__1,-0.2060740934180812,1.4759624285000004
ros_tale__3_2_0pq__2,-0.2314021297596315,1.6899498815
ros_tale__3_2_0pq__3,0.3879284905352242,1.6901550075
ros_tale__3_2_0pq__4,-0.8731508131237095,1.6449565265
ros_tale__3_2_250pq__1,3.219317298769249,0.7134374505000003
ros_tale__3_2_250pq__2,2.666740143744621,0.9576214305
ros_tale__3_2_750pq__1,1.0890176993281206,0.5975216885000005
ros_tale__3_2_750pq__2,2.1958932698708984,0.6873126705000003
ros_tale__3_3_0pq__1,1.112198786196129,1.0216547195000003
ros_tale__3_3_0pq__2,1.7256037774614943,1.7494213645000003
ros_tale__3_3_0pq__3,1.8867943459136565,1.3229558635000005
ros_tale__3_3_0pq__4,1.7897386554159342,1.6809807285000002
ros_tale__3_3_250pq__1,2.3130482412914404,0.6588272595000002
ros_tale__3_3_250pq__2,2.4731257087018235,0.4186957215000002
ros_tale__3_3_750pq__1,2.823375141050548,0.5675466995000003
ros_tale__3_3_750pq__2,2.505903682268493,0.4562178095
ros_tale__3_4_0pq__1,3.783121723265732,2.3113195415
ros_tale__3_4_0pq__2,3.3145490210253525,2.0723677995
ros_tale__3_4_250pq__1,2.567087124181414,2.3853007115000002
ros_tale__3_4_250pq__2,2.9820520784685995,2.4066341455000004
ros_tale__3_4_750pq__1,3.7294262624941936,2.135515207500001
ros_tale__3_4_750pq__2,2.5395915755574143,2.3717276255000006
pcoli__atASMT_325G__1,0.7680148843745652,0.5140020955000004
pcoli__atASMT_325G__2,-0.0123169591980292,0.8260345855000004
pcoli__bpTDC__1,0.6375154446399333,0.7688993035000005
pcoli__bpTDC__2,0.568133926885503,0.8395057855000001
pcoli__BRCA__1,-0.236555949519096,0.5305840155000001
pcoli__BRCA__2,-0.1260674368248227,0.6772946365000001
pcoli__BRCActrl__1,1.1728316398232812,0.8439302415000003
pcoli__BRCActrl__2,1.6860206614552462,0.7707859235000005
pcoli__BRCAswap__1,0.21719749082848,0.9824085665000002
pcoli__BRCAswap__2,-0.3368060694531255,0.8115931405000003
pcoli__btAANAT__1,-0.3809527418090886,0.8847891765000001
pcoli__btAANAT__2,-0.1652888753308831,0.6816525375000002
pcoli__btASMT__1,-0.6149247504436126,0.3974675805000003
pcoli__btASMT__2,-0.1430546639354939,0.22177555950000016
pcoli__CC1__1,-0.2483407759982557,1.2465666875
pcoli__CC1__2,-0.4711835594578912,0.5964579135000005
pcoli__ccCOMT__1,0.2205005446079553,0.6505979685000005
pcoli__ccCOMT__2,-0.602889186957278,0.5558494725000003
pcoli__ckDDC__1,0.8070908263311906,0.8903410055000003
pcoli__ckDDC__2,1.1941408697155502,0.9875984325
pcoli__CNTF_belt__1,-0.0525035762608988,0.6815530265
pcoli__CNTF_belt__2,0.354044575842676,0.5545897775000004
pcoli__cobPNMT__1,0.0804361276756701,0.7810401125000004
pcoli__cobPNMT__2,0.2257431758839082,0.8973824885000004
pcoli__cvPhhB__1,0.0042504498837802,0.8100614555000001
pcoli__cvPhhB__2,0.3625207253808349,0.8935067845
pcoli__ggAANAT__1,-0.4460058633835107,0.7842952215000003
pcoli__ggAANAT__2,0.5343879336989965,0.8706985215
pcoli__ggTPH__1,-0.0674510965657463,0.7667399675
pcoli__ggTPH__2,0.0788900319894152,0.8717405095000004
pcoli__hsAANAT__1,0.8072592427705498,1.4763192395
pcoli__hsAANAT__2,0.6259115808493851,0.9728209855000004
pcoli__hsASMT__1,-0.1976096405568349,0.6976683355
pcoli__hsASMT__2,-0.1190955962154553,0.7321260545000001
pcoli__hsPNMT_mb__1,0.921908974751341,1.0637415945000002
pcoli__hsPNMT_mb__2,0.8832282527558512,1.0561234805000002
pcoli__hsTPH__1,0.7434421449744618,0.6706897935000002
pcoli__hsTPH__2,0.4568218528977929,0.3973946455000004
pcoli__hsTPH_E2K__1,0.1479251821179408,0.8403870314999997
pcoli__hsTPH_E2K__2,0.6089084045991517,0.8748114655000001
pcoli__hsTPH_E2K_N91I_P99C__1,0.7299799748730742,0.6296190815
pcoli__hsTPH_E2K_N91I_P99C__2,0.283622076572142,0.8110669465000001
pcoli__hsTPH_N158trunc__1,1.2877563759209425,1.1485431645000004
pcoli__hsTPH_N158trunc__2,1.194660154004796,1.1826052784999999
pcoli__hsTPH_N174trunc__1,0.4682381418557674,1.0286208665000005
pcoli__hsTPH_N174trunc__2,0.3683902055890676,1.0388939585000003
pcoli__hsTPH_Ntermtrunc__1,0.0340186900712179,1.2078392995000002
pcoli__hsTPH_Ntermtrunc__2,-0.3973460185824682,1.0752903215000005
pcoli__hsTPH1__1,-0.1107814979650815,0.9377963025000002
pcoli__hsTPH1__2,-0.0734348444095156,1.0145903195000003
pcoli__MBP__1,-0.2474081015206475,0.7049274315000003
pcoli__MBP__2,1.7523524314181165,0.5715406885000003
pcoli__msCOMT__1,0.1705714015991393,0.7802208695000004
pcoli__msCOMT__2,0.0271618397870512,0.6384850105000002
pcoli__ocAANAT__1,0.3564155557323082,0.4647365025000001
pcoli__ocAANAT__2,0.4162376667049301,0.6780050375000002
pcoli__osTDC_K374H__1,-0.204284616018945,1.1883135645
pcoli__osTDC_K374H__2,0.2201328933209085,1.0821777735000002
pcoli__osTDC_K374L__1,0.7013701783176658,1.1308173504999999
pcoli__osTDC_K374L__2,0.8047269424958253,0.8856572195000001
pcoli__osTDC_K374Q__1,0.0345437267454774,0.8511917445000003
pcoli__osTDC_K374Q__2,-0.475070375344107,0.7998635045000002
pcoli__osTDC_L360V__1,0.245404293395103,0.9419248525
pcoli__osTDC_L360V__2,0.8724660161981985,1.0270294075000002
pcoli__pmTPH__1,0.3379061336556029,0.7244716575000001
pcoli__pmTPH__2,1.1328249649814706,0.6766142415000003
pcoli__RFC__1,1.0106165284207709,0.7448988515000003
pcoli__RFC__2,1.0938513019430438,0.6899236705000003
pcoli__RFCctrl__1,2.052661364602699,1.4904762235
pcoli__RFCctrl__2,1.3924816895078067,1.5464118824999995
pcoli__RFCnopause__1,0.4833264635490054,1.5250992644999999
pcoli__RFCnopause__2,1.6087483650539502,1.6265038115000006
pcoli__RFCpluspause__1,0.078817805258345,1.3089414115000002
pcoli__RFCpluspause__2,0.5310039891290543,1.4599831585
pcoli__rnCOMT_sol__1,0.639021781518131,0.9740880135000004
pcoli__rnCOMT_sol__2,0.5148352411369806,1.2829308695000003
pcoli__rnPNMT__1,0.716374667892977,0.6001470715000004
pcoli__rnPNMT__2,0.8322021058159321,0.7313501345000001
pcoli__rnTDC__1,0.2926840661896661,0.7776601465000001
pcoli__rnTDC__2,0.2443845828212958,0.8073655675000002
pcoli__rnTDC_trunc__1,1.0938785747001645,1.0058134485000003
pcoli__rnTDC_trunc__2,1.6274750012541748,0.9033191425
pcoli__saCOMT_T2A__1,0.7032418809498481,1.0686599655000002
pcoli__saCOMT_T2A__2,0.2046713437572064,0.7212056105000002
pcoli__sfCOMT__1,0.9748868154585736,0.6957958105
pcoli__sfCOMT__2,0.8015959184492013,0.7044603655000001
pcoli__sgAANAT_D63G__1,0.5148578477982915,0.9653168825000004
pcoli__sgAANAT_D63G__2,0.4220335331024699,0.7617431395
pcoli__ssDDC__1,-0.1975837505065627,0.7530250715000002
pcoli__ssDDC__2,0.5741102388945518,0.8134114325000001
pcoli__TP53B__1,0.5976222536395631,0.9405539175
pcoli__TP53B__2,0.7608487190836429,0.8346139945000002
pcoli__WT__1,1.0193179348901606,1.3977735565000002
pcoli__WT__2,1.973669136741796,1.4967669925
cck__glu_ale4__1,-0.3411780781130833,-0.1452976184999999
cck__glu_ale4__2,-1.2624085674882977,-0.1138594464999998
cck__cck_ale1__1,-0.6215779369228164,0.038096945500000416
cck__cck_ale1__2,-1.1803039191701097,0.3154527465000001
cck__cck_ale2__1,-0.1906658464331902,-0.26541182949999964
cck__cck_ale2__2,-0.193379414271168,-0.33058464949999955
cck_pgi__gmos_delpgi__1,-1.207340327452572,0.4890013085000002
cck_pgi__gmos_delpgi__2,-1.0151590107917503,0.6523610065000001
cck_pgi__pgi_ale1__1,0.4043915787791452,0.8668276865000002
cck_pgi__pgi_ale1__2,-0.581701934095941,0.06275671350000023
cck_pgi__pgi_ale2__2,-0.6492593231352372,0.16526723350000028
cck_pgi__pgi_ale3__1,0.187822337619246,-0.11206533349999992
cck_pgi__pgi_ale3__2,-0.6546534879207061,0.1736961775000001
cck_pgi__pgi_ale4__1,0.2675646199556901,-0.16170472549999992
cck_pgi__pgi_ale4__2,-0.3094988173952742,-0.30761314849999977
cck_pgi__pgi_ale4__3,-0.406507451726064,-0.5950013064999999
cck_pgi__pgi_ale5__1,-0.7636868993761554,0.3218880365000003
cck_pgi__pgi_ale5__2,-0.1816390034153851,0.19752939650000026
cck_pgi__pgi_ale6__1,-0.2290033318498109,0.7662540735000003
cck_pgi__pgi_ale6__2,-0.5583233111432554,-0.11776483049999965
cck_pgi__pgi_ale7__1,0.1116700449408435,0.3902609435
cck_pgi__pgi_ale7__2,0.0139930661656363,-0.07796965249999976
cck_pgi__pgi_ale8__1,-0.6645677485957857,-0.21628708449999975
cck_pgi__pgi_ale8__2,-1.100752958103307,0.03298208650000012
cck_sdh__gmos_delsdhCB__1,2.8046464555897934,1.1573409215000003
cck_sdh__gmos_delsdhCB__2,1.0589197013705742,0.8127804795000002
cck_sdh__sdh_ale1__1,-0.3191817288271961,0.6189444265000001
cck_sdh__sdh_ale1__2,-0.5363702075010678,0.16430055349999995
cck_sdh__sdh_ale2__1,-0.3895082496179188,0.2049179595000004
cck_sdh__sdh_ale3__2,-0.604140485232838,0.4141425355000004
cck_sdh__sdh_ale3__1,-0.2325325474006121,0.2980866725000002
cck_sdh__sdh_ale3__3,-0.198669280529791,0.24957302650000024
cck_pts__gmos_delptsHIcrr__2,1.308912882400798,0.7881626475000001
cck_pts__gmos_delptsHIcrr__1,2.1967604020733957,0.25493219450000026
cck_pts__pts_ale1__2,0.2590669667503574,0.15601654350000027
cck_pts__pts_ale1__1,-0.3379977692735393,0.14754910550000044
cck_pts__pts_ale2__2,-0.5263051216446729,-0.24484373549999994
cck_pts__pts_ale2__1,-0.1308557340083075,-0.6262710824999997
cck_pts__pts_ale3__2,-0.3786572158670499,0.07282964550000015
cck_pts__pts_ale3__1,-0.8941266335483685,0.09337507850000026
cck_pts__pts_ale4__2,-0.9897621938792344,-0.07236839949999974
cck_pts__pts_ale4__1,-0.9365413102516592,-0.3223016274999999
cck_gnd__gmos_delgnd__1,0.2780879560866579,0.5277834565000004
cck_gnd__gmos_delgnd__2,1.3457537681845162,0.6088778005000002
cck_gnd__gnd_ale1__1,-0.9745852746605908,0.2391300885000005
cck_gnd__gnd_ale1__2,-0.967969485495076,-0.11790391049999993
cck_gnd__gnd_ale2__1,-1.2802672718430077,0.09548574550000044
cck_gnd__gnd_ale2__2,-1.2581498777714215,-0.0575700914999997
cck_gnd__gnd_ale3__1,-0.75939182570866,-0.16549050949999966
cck_gnd__gnd_ale3__2,-1.1353056747185717,0.25042233950000004
cck_tpiA__gmos_deltpiA__1,0.5934272419096056,0.9753948295000004
cck_tpiA__gmos_deltpiA__2,1.2475829976338648,1.9309290515
cck_tpiA__tpiA_ale1__1,-0.4909911793141587,0.25215244350000043
cck_tpiA__tpiA_ale1__2,-1.030859687827898,0.3232927015000002
cck_tpiA__tpiA_ale2__1,0.1101524519388445,0.5300180525
cck_tpiA__tpiA_ale2__2,-0.2571586301677513,0.2809127485000005
cck_tpiA__tpiA_ale3__1,-0.8533665870624685,0.7533796645000002
cck_tpiA__tpiA_ale3__2,0.8564401834574679,0.7448220955000004
cck_tpiA__tpiA_ale4__1,-1.0871532413968656,0.6061204245000003
cck_tpiA__tpiA_ale4__2,-1.0987514154707276,0.4454542025000001
acid_tale__acid_ale1_pH7__1,-0.3527914752156669,-0.44268029549999977
acid_tale__acid_ale1_pH7__2,-0.5480149900264475,-0.4055829204999997
acid_tale__acid_ale1_pH5__1,0.1715318261258526,0.2587101885000003
acid_tale__acid_ale1_pH5__2,0.877536783507945,0.16915102150000028
acid_tale__acid_ale2_pH7__1,-0.1547690728578844,-0.07786280549999969
acid_tale__acid_ale2_pH7__2,-0.8489414828463216,-0.2050096984999996
acid_tale__acid_ale2_pH5__1,-1.0218721912434052,-0.012512651499999805
acid_tale__acid_ale2_pH5__2,1.4879422153142985,-0.09605731650000003
acid_tale__low_Mg_ale_pH7__1,-0.03791509645454,0.2756208375
acid_tale__low_Mg_ale_pH7__2,-0.3271304261419401,0.3034479585000005
acid_tale__low_Mg_ale_pH5__1,-1.0893455726284804,0.38133871750000026
acid_tale__low_Mg_ale_pH5__2,-1.0598555418902884,-0.024135356499999986
acid_tale__MES_ale_pH7__1,-0.6396303714111168,-0.3528003344999999
acid_tale__MES_ale_pH7__2,-0.5771649626779795,-0.3542764794999997
acid_tale__MES_ale_pH5__1,-0.9951581581606516,0.0013116625000000324
acid_tale__MES_ale_pH5__2,-0.8294051358384857,0.4105274585000003
acid_tale__gmos_pH7__1,-1.1287386200913008,-0.2325819234999997
acid_tale__gmos_pH7__2,-1.2147131786872374,-0.09285125449999976
acid_tale__gmos_pH5__1,-1.0151782340987303,0.2081081505000002
acid_tale__gmos_pH5__2,-1.1172823504361782,0.4170804575
adnB__wt_adn__1,0.4293310694417256,2.1389805005
adnB__wt_adn__2,1.4940483914876226,1.8958249635000004
adnB__delydhB_adn__1,1.4139709472324833,1.8716477405000007
adnB__delydhB_adn__2,0.2504900553257325,2.4100931345
ytf2__wt_glc__1,-0.2966770254444517,2.1303655235000005
ytf2__wt_glc__2,0.0809460244663776,2.0210746555
ytf2__ybcM_glc__1,-0.2409355056857883,1.8025026795000003
ytf2__ybcM_glc__2,0.2610828871582742,1.9202362185000008
ytf2__ydhB_glc__1,-0.5948807762592656,1.9732749335000004
ytf2__ydhB_glc__2,-0.2409146587896698,1.8758230005
ytf2__yfeC_glc__1,-0.2319692834579171,1.9203577335000008
ytf2__yfeC_glc__2,0.2445292412263592,1.8087891185000005
ytf2__yciT_glc__1,0.6585646700766393,1.6847883455000001
ytf2__yciT_glc__2,0.4454856982700426,1.7997370405000006
ytf2__ydiZ_glc__1,0.2653204117636594,1.7896252885000004
ytf2__ydiZ_glc__2,0.0198051600763064,1.9511002435000004
ytf2__ynfL_glc__1,0.5682532633999919,2.0040840215
ytf2__ynfL_glc__2,-0.1902205853792615,2.097320314500001
ytf3__wt_glc2__1,-0.4703935371416151,1.6246577085000005
ytf3__wt_glc2__2,-0.0967269191462935,1.7258539225000002
ytf3__wt_pH7_lactate__1,0.3955543116692938,1.6473096834999998
ytf3__wt_pH7_lactate__2,0.4768000229109425,1.7365200625
ytf3__wt_pH55_lactate__1,-0.0474594327793174,1.4731875215000003
ytf3__wt_pH55_lactate__2,-0.0274085743197342,1.7507184125
ytf3__wt_pH55_HCl__1,0.413573695520733,1.8618438895
ytf3__wt_pH55_HCl__2,1.112223132257542,1.6666996835000003
ytf3__dyieP_pH7__1,0.1119051736285112,1.6426120365000003
ytf3__dyieP_pH7__2,-0.2731517005700754,1.5035724905000003
ytf3__dyieP_pH55__1,-0.7034348121872906,1.5346966875
ytf3__dyieP_pH55__2,0.2428593967553571,1.5624277255000003
minicoli__aldA_f1c2__1,6.060732623288051,2.2831045273793333
minicoli__aldA_minE__1,5.196948287101028,1.7404557893085566
minicoli__mg1655_glc__1,-0.5121850995665809,0.9427433975275404
minicoli__mg1655_glc__2,-0.5933770858760811,1.0186796973192944
minicoli__minE_cyt__1,3.0797444292460714,1.8345509895449923
minicoli__minE_cyt__2,3.221316248971551,1.7486506420757792
minicoli__minE_fruc__1,2.8815760887678192,1.2921231969738072
minicoli__minE_fruc__2,3.3800335708725946,1.0286178251602944
minicoli__minE_glc__1,2.1353855958137133,1.408575945596472
minicoli__minE_glc__2,2.51016264471452,0.9867334665321864
minicoli__minE_glyc__1,2.699227980115409,1.3649555602185142
minicoli__minE_glyc__2,2.704280370122298,1.469959038166742
minicoli__minE_Fe_starve__1,4.671718517203682,1.4958854054155868
minicoli__minE_Fe_starve__2,4.3998304583132,1.8100157818890967
minicoli__minE_LB__1,0.9019658984659776,1.9520238401710164
minicoli__minE_LB__2,0.7459552761820164,2.0801399650646446
minicoli__minE_N_starve__1,6.041864536451027,2.4297309965183778
minicoli__minE_N_starve__2,5.6289622737371605,1.9307276873623755
minicoli__minE_osm__1,4.072076357729521,1.7291471392900966
minicoli__minE_osm__2,4.695607421308387,2.0068358531495334
minicoli__minE_ph5__1,2.786643939501418,1.7629355690568391
minicoli__minE_ph5__2,2.515337107456346,1.800997686790473
minicoli__minE-pyr__1,3.2162221053401403,1.4690290172931493
minicoli__minE-pyr__2,3.154606486668548,1.3403366610674858
minicoli__minE_sorb__1,2.2078308385803216,1.0407420760478123
minicoli__minE_sorb__2,2.2368936141768168,0.9624228305825548
minicoli__minE_urid__1,3.022718682145415,0.8529417260742541
minicoli__minE_urid__2,3.405875412454404,0.6844751352319967
minicoli__W3110_cyt__1,-0.5617236984342112,0.5624127448064784
minicoli__W3110_cyt__2,0.7046867355500503,0.5654885896742892
