locus,gene_weight,gene_name,gene_product,cog,regulator,ZraR,link
b4002,0.59563274087567,zraP,zinc responsive%2C periplasmic protein with chaperone activity,Cell motility,"RpoN,ZraR",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11918
