,-0.3151143390107412,-0.26259528250895103,-0.21007622600716086,-0.1575571695053707,-0.10503811300358051,-0.05251905650179034,-1.6653345369377348e-16,0.05251905650179001,0.10503811300358018,0.15755716950537035,0.21007622600716053,0.26259528250895076,0.3151143390107409,0.367633395512531,0.4201524520143212,0.47267150851611145,0.5251905650179016,0.5777096215196917,0.6302286780214819,0.6827477345232722
thresh,-0.3413738672616363,0.3413738672616363,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,75,4090,82,0,0,0,0,0,0,0,0,0,0,0,0
ZraR,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ZraR_genes,[],[],[],[],[],[],['cspB' 'tsaC' 'yrdB' 'yrdD' 'aroE' 'yjjY'],['zraR' 'zraS'],[],[],[],[],[],[],[],[],[],['zraP'],[],[]
