,Value,list
TF,NarL+Fnr,
reg_genes,102,"['nuoK' 'dpiA' 'citF' 'ytfE' 'nrfA' 'ynfG' 'frdA' 'norV' 'nrfD' 'norW'
 'napG' 'dcuS' 'ydhU' 'ubiA' 'ccmC' 'ccmH' 'nuoL' 'nikA' 'nrfF' 'ynfE'
 'nuoB' 'ydhW' 'dcuA' 'fdnH' 'citX' 'nrfB' 'napC' 'ompW' 'cydD' 'ccmE'
 'ubiC' 'fumB' 'pflB' 'caiF' 'nrfG' 'nuoH' 'fdnG' 'nuoF' 'poxB' 'nirD'
 'nikR' 'ydhT' 'dmsC' 'dmsB' 'ccmA' 'fdhF' 'ccmD' 'napH' 'nuoC' 'frdB'
 'narG' 'dcuB' 'ccmF' 'nikC' 'nrfC' 'nuoJ' 'hcp' 'ynfH' 'napB' 'ydhV'
 'nuoI' 'aspA' 'dmsD' 'nuoG' 'citC' 'ydhX' 'nrfE' 'hcr' 'nikD' 'nuoN'
 'moeB' 'citG' 'cydC' 'frdC' 'moeA' 'ccmB' 'dmsA' 'cysG' 'dcuR' 'ynfF'
 'dpiB' 'nirC' 'ccmG' 'ydhY' 'nuoM' 'nuoE' 'citE' 'adhE' 'nikE' 'nuoA'
 'nikB' 'focA' 'fdnI' 'frdD']"
comp_genes,9,['yeaR']
both_genes,8,['narJ' 'narK' 'napA' 'nirB' 'napD' 'napF' 'narI' 'narH']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
