,PSPTOB0054
SRX1828913,-0.001189441
SRX1828914,0.2269692767
SRX1828915,0.13829371640000002
SRX1828916,-0.17674726940000002
SRX1828917,-0.1371042754
SRX1828918,-0.0177430921
SRX3983989,0.6333176517
SRX3983990,0.5521834192
SRX3983993,0.6917882377
SRX3983994,0.5628128578
SRX3983995,0.3495868424
SRX3983996,0.5620406398000001
SRX3983997,0.4298169336
SRX3983998,-0.14305342940000002
SRX3983999,0.3333369856
SRX3984000,0.5320855311
SRX3984001,0.8503151592
SRX3984002,0.6821057036
SRX3984003,1.1849012337
SRX3984004,0.0706939567
SRX3984005,0.3476017905
SRX3984006,1.2710442835
SRX3984007,0.8842300519
SRX3984008,0.2024752594
SRX3984009,0.5013534994000001
SRX3984010,0.8454578595000001
SRX3984011,0.3957335654
SRX3984012,0.3689319145
SRX3984013,0.5720749579000001
SRX3984014,0.5181016681
SRX3984015,0.8386080545
SRX3984016,0.2946760563
SRX3984017,0.6554830399
SRX3984019,0.5436379321
SRX3984020,0.9672095361
SRX3984021,1.0284284954
SRX3984022,1.1495991066
SRX3984023,0.0227352957
SRX3984024,0.40352422600000004
SRX3984025,0.3486111183
SRX3984026,0.1000988463
SRX3984027,-0.0874743293
SRX3984028,0.19024102980000002
SRX3984029,0.3061973867
SRX3984031,0.9862155135
SRX3984032,0.8170693278000001
SRX3984034,-0.0641271943
SRX3984035,0.10266168660000001
SRX3984036,1.4190444859
SRX3984037,1.6089215748
SRX3984038,1.24041311
SRX3984039,1.3295869182
SRX3984040,0.46157181550000004
SRX3984041,1.3503561013
SRX3984042,0.6711204904
SRX3984043,0.0681460936
SRX3984045,0.5636883097000001
SRX3984046,0.0451062635
SRX3984047,1.4645671527
SRX3984048,1.0657285096
SRX3984049,1.3453738365
SRX3984050,1.0037485125
SRX3984051,1.5045316455000002
SRX3984052,0.17522752930000002
SRX3984056,1.2802031363
SRX3984057,1.2812806159
SRX3984058,0.8029875567
SRX3984059,0.3037308502
SRX3984061,0.2141802351
SRX3984062,0.0370885083
SRX3984063,0.16730261940000002
SRX3984064,0.10227886
SRX3984065,0.1618543757
SRX3984066,0.3681930513
SRX3984067,0.4107010686
SRX3984068,0.6861320956
SRX3984069,0.9294629949000001
SRX3984070,1.1181532446
SRX3984071,1.2129770477
SRX3984073,0.2738020257
SRX3984074,0.20137448630000002
SRX3984077,0.5540122913000001
SRX3984078,0.43480925810000004
SRX3984079,0.7257123437
SRX3984080,-0.0037143648000000002
SRX3984082,0.3967023771
SRX3984084,1.2003769171
SRX6997963,0.8563076128
SRX6997964,0.3869521007
SRX6997965,-0.069262711
