,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.08404679013543646,0.46131928340062717,2.0,0.0,0.24215520344926575,1.0,-0.4102487837201387,,
1,Chrom__sac_sta,0.6690110023982316,0.6191103970625843,2.0,2.0,0.23123384233218225,3.0,1.106788162464281,,
2,Chrom__sac_MW001,0.0,0.3879813423496863,2.0,4.0,0.27434423814932263,5.0,-0.27434423814932263,,
3,Chrom__sac_fadR,-0.02758860388729547,0.1585161674284549,2.0,6.0,0.08449925302906712,7.0,-0.13967646080365806,,
4,FadR__wt_p,0.0,0.008037816838778808,2.0,8.0,-0.0056835947926359145,9.0,0.0056835947926359145,,
5,FadR__ko_p,0.3369668535149017,0.7971769441634303,2.0,10.0,-0.2267223695086296,11.0,0.9006560765384329,,
6,GDGT__75_2.4_log,2.9605947323337506e-16,0.895082148182497,3.0,12.0,0.4667172762540295,27.0,-1.0319845142602064,50.0,0.5652672380061778
7,GDGT__80_3.5_stat,-1.155407245255252,0.20597194215907177,3.0,13.0,-1.1585728272327955,20.0,-0.9478707573469114,42.0,-1.359778151186049
8,GDGT__80_2.4_log,0.28216882245596686,0.09779152205820843,3.0,14.0,0.2790429885709953,37.0,0.1859776926364196,41.0,0.3814857861604857
9,GDGT__75_3.5_stat,-0.5106223492016663,0.08762538526766613,3.0,15.0,-0.430283417015036,24.0,-0.4975240940686989,28.0,-0.6040595365212638
10,GDGT__80_1.6_stat,-0.262036534299264,0.6090053303365632,3.0,16.0,0.11901312183708512,17.0,-0.9644093496127965,33.0,0.059286624877919365
11,GDGT__75_2.4_stat,-0.32205359323305566,0.2574255659496456,3.0,18.0,-0.3036893275852366,26.0,-0.5881695449966049,31.0,-0.07430190711732543
12,GDGT__80_2.4_stat,0.07613088364657905,0.19710003555693137,3.0,19.0,-0.13824097302722116,29.0,0.2495131435753004,30.0,0.1171204803916579
13,GDGT__80_1.6_log,-0.059833650616150535,0.04948556403712685,2.0,21.0,-0.024842072714656997,39.0,-0.09482522851764408,,
14,GDGT__65_3.5_stat,0.07143119364210015,0.17863881505571375,3.0,22.0,0.27544315111730633,23.0,-0.004189805469577479,34.0,-0.056959764721428385
15,GDGT__75_1.6_stat,-0.6544707313211809,0.5327163868686148,3.0,25.0,-0.075142195911722,32.0,-1.1232176192982308,38.0,-0.7650523787535901
16,GDGT__75_1.6_log,0.30417910926635816,0.022600737712419192,2.0,35.0,0.28819797437008804,36.0,0.32016024416262834,,
17,GDGT__65_2.4_stat,0.5016536026794007,0.2424276309724929,3.0,40.0,0.2788697160788507,46.0,0.7598333559718551,49.0,0.4662577359874964
18,GDGT__65_2.4_log,0.14113666479386122,0.314379007061453,3.0,43.0,0.4224116165956522,44.0,-0.19824049309737116,47.0,0.1992388708833026
19,GDGT__80_3.5_log,0.11436942368077634,0.26572899641184566,3.0,45.0,0.17094711118198358,51.0,0.3472531732316302,52.0,-0.17509201337128474
20,GDGT__65_1.6_log,-0.5004606067029395,0.3564552348836932,3.0,48.0,-0.4086018671746477,53.0,-0.19892513874218126,54.0,-0.8938548141919895
21,NutLim__t0,4.440892098500626e-16,0.0768121635806459,2.0,55.0,0.05431440174548552,56.0,-0.05431440174548463,,
22,NutLim__t05,0.13136261767157545,0.4681784713440331,3.0,57.0,0.4284199111368139,58.0,-0.4083294275652571,59.0,0.3739973694431695
23,NutLim__t1,-0.04475700714830536,0.28482467558118085,3.0,60.0,-0.29124589781497257,61.0,-0.11007956821683873,62.0,0.2670544445868952
24,NutLim__t15,-0.34178883727681847,0.3251112306395484,3.0,63.0,-0.18696434614723145,64.0,-0.7153756006479384,65.0,-0.12302656503528553
25,NutLim__t2,-0.559644378788129,0.2187731161671217,3.0,66.0,-0.4203503529694749,67.0,-0.8118004521188418,68.0,-0.4467823312760704
26,NutLim__t4,-0.7705721777497057,0.12511179051644278,2.0,69.0,-0.6821047822691382,70.0,-0.8590395732302731,,
27,UV_irr__wt0,-9.25185853854297e-18,0.273317578747502,3.0,71.0,0.3144406311160237,72.0,-0.18062578457519865,73.0,-0.1338148465408251
28,UV_irr__wt1,0.1716105935305207,0.18685287720213087,3.0,74.0,0.007090990209757564,75.0,0.3747586610031748,76.0,0.13298212937862974
29,UV_irr__wt2,0.34180255154237454,0.06723269703599742,3.0,77.0,0.2649966218511404,78.0,0.3899969628558591,79.0,0.37041406992012416
30,UV_irr__mut0,-0.1325043533950539,0.2953071436047595,3.0,80.0,0.1682895179853432,81.0,-0.14380206454033662,82.0,-0.4220005136301683
31,UV_irr__mut1,0.15241854341454203,0.13526965797006987,3.0,83.0,0.2319353590465409,84.0,-0.003768758543546191,85.0,0.2290890297406314
32,UV_irr__mut2,0.5652646070894569,0.19033184434187211,3.0,86.0,0.35642589238077704,87.0,0.7289798698648173,88.0,0.6103880590227764
33,YtrA__overexpr,0.39920601270322315,0.0383969532091779,3.0,89.0,0.3718257768719724,90.0,0.38269566654763576,91.0,0.44309659469006135
34,YtrA__wt,2.9374650859873935e-16,0.07453722606094441,3.0,92.0,0.08301599990582709,93.0,-0.061181735962811075,94.0,-0.02183426394301513
