,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,3.333331758762862e-11,0.6353648444221961,3.0,0.0,-0.7298419149,2.0,0.4296246663,4.0,0.3002172487,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.16450575606666668,0.293088794653451,3.0,1.0,0.1722858531,3.0,-0.30409877350000003,5.0,-0.3617043478,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.5144715691249999,0.7772727338889777,4.0,6.0,-0.1397865732,20.0,-1.1598268737,40.0,-1.1598268737,63.0,0.4015540441,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.09188993337499997,0.6507752919036255,4.0,7.0,0.0427934627,33.0,-0.5328161691000001,81.0,0.9992525727,82.0,-0.14167013280000001,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.30738950610000004,0.5328325708220142,4.0,8.0,-0.0615941766,51.0,0.6288063464,65.0,0.8839579669000001,76.0,-0.2216121123,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.9252741037333333,0.406257314638282,3.0,9.0,-1.1598268737,22.0,-0.45616856380000004,49.0,-1.1598268737,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.23224200895000002,0.021545093973551952,2.0,10.0,0.24747669100000003,26.0,0.21700732690000002,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.1871258014,0.5539156288354293,3.0,11.0,0.8189086691,54.0,-0.21513883390000002,83.0,-0.042392431,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.1609772546,0.46264796403453795,4.0,12.0,0.2105817583,48.0,0.7185313081,64.0,0.1261743977,78.0,-0.41137844570000004,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.27549496780000005,0.5467590211567163,4.0,13.0,-0.666707766,38.0,0.4642131584,67.0,-0.1890740497,72.0,-0.7104112139000001,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.34643015950000006,0.3803249051833914,3.0,14.0,0.0078360051,41.0,0.2735237428,85.0,0.7579307306,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.15314677625,0.6080251664119958,4.0,15.0,0.6657614315,52.0,0.6025696553000001,71.0,-0.0265656756,80.0,-0.6291783062,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.5616006753999999,0.5283789964840199,3.0,16.0,-0.3663067733,53.0,-0.15866837920000001,77.0,-1.1598268737,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.2958957647666666,0.7765436764354365,3.0,17.0,-0.0718661636,50.0,-1.1598268737,66.0,0.34400574300000003,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.9884321430666666,0.2968643816065151,3.0,18.0,-1.1598268737,25.0,-0.6456426818000001,62.0,-1.1598268737,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.24193537904999993,1.0621339722637704,4.0,19.0,0.7604739874,28.0,-1.1598268737,56.0,-1.1598268737,73.0,0.5914382438,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.035619761450000016,0.33039439434841356,4.0,21.0,0.45366878730000004,34.0,0.10525241760000001,45.0,-0.3285351709,58.0,-0.08790698820000001,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.24946791969999998,0.6949624620779381,4.0,23.0,0.5101828435,42.0,-1.1598268737,70.0,-0.3000885927,79.0,-0.048139055900000005,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.04144171699999999,0.45932014652270653,4.0,24.0,0.337000154,29.0,0.0096413754,68.0,0.4144264,74.0,-0.5953010614,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.16870135409999998,0.4486716464110704,4.0,27.0,-0.33091936320000004,31.0,0.2032208821,69.0,0.7512138908,75.0,0.0512900067,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.05100710644999999,0.27277842384351114,4.0,30.0,-0.4487248218,32.0,0.1549040344,59.0,-0.0012044998,86.0,0.0909968614,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.4660550805,,1.0,35.0,0.4660550805,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-0.5370880748,0.7448062204492034,4.0,36.0,-1.1598268737,44.0,-0.1520407476,60.0,-1.1598268737,61.0,0.3233421958,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.4999946557358044e-11,0.8717666378216757,4.0,37.0,0.7698610252,46.0,-0.1697156883,57.0,0.5596815367,84.0,-1.1598268737,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,0.5131623289,0.40536965565371846,2.0,39.0,0.7998019613,43.0,0.2265226965,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,0.11414484210000003,0.6726769064522856,2.0,47.0,-0.36150956,55.0,0.5897992442000001,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,1.3429443298650636,3.0,87.0,0.2798945058,90.0,1.1809402413,93.0,-1.4608347471,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.4199920406666667,0.901487114921549,3.0,88.0,0.11323023900000001,91.0,0.0876283861,94.0,-1.4608347471,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.6203190891666667,1.4558158240977161,3.0,89.0,-1.4608347471,92.0,1.0607122267,95.0,-1.4608347471,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.5000057579660506e-11,1.2103597652500002,4.0,96.0,1.8155396479,97.0,-0.6051798826,98.0,-0.6051798826,99.0,-0.6051798826,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.6086850314000001,0.0,2.0,100.0,-0.6086850314000001,104.0,-0.6086850314000001,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.4442849351,1.4891244073958436,2.0,101.0,1.4972549016,105.0,-0.6086850314000001,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,3.333328058019447e-11,1.1416249179441946,12.0,102.0,1.1361735735,110.0,-0.6086850314000001,117.0,-0.6086850314000001,125.0,-0.6086850314000001,131.0,-0.6086850314000001,134.0,-0.6086850314000001,138.0,-0.6086850314000001,159.0,1.7937900839,162.0,-0.6086850314000001,164.0,-0.6086850314000001,170.0,2.5482016256,174.0,-0.6086850314000001,,,,
33,immunity_isolated__WT_npr1,-0.6086850314000001,0.0,2.0,103.0,-0.6086850314000001,126.0,-0.6086850314000001,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.29223594995000013,1.1840440431452208,14.0,106.0,-0.6086850314000001,113.0,-0.6086850314000001,121.0,-0.6086850314000001,127.0,3.8216021089,136.0,-0.6086850314000001,142.0,-0.6086850314000001,145.0,-0.6086850314000001,150.0,-0.6086850314000001,160.0,-0.6086850314000001,161.0,-0.6086850314000001,163.0,-0.6086850314000001,167.0,-0.6086850314000001,172.0,-0.6086850314000001,176.0,-0.6086850314000001
35,immunity_isolated__AvrRpt2_npr1,0.20007505166666664,1.4008135550050924,3.0,107.0,-0.6086850314000001,128.0,1.8175952178,146.0,-0.6086850314000001,,,,,,,,,,,,,,,,,,,,,,
