,PSPTO_RS12775
SRX1828913,0.17678634910000002
SRX1828914,0.20531751580000002
SRX1828915,0.22653062710000002
SRX1828916,0.4692194159
SRX1828917,-0.4033169763
SRX1828918,0.410030489
SRX3983989,-1.1621181565
SRX3983990,-1.7708323300000002
SRX3983993,-3.5903551996000003
SRX3983994,-3.4685462282
SRX3983995,-0.9159625563
SRX3983996,-3.2814768913
SRX3983997,-3.1543613268
SRX3983998,0.6784684723000001
SRX3983999,-1.1595405664
SRX3984000,-0.48925765320000003
SRX3984001,-3.6994314994
SRX3984002,-3.8467922859
SRX3984003,-4.1465805616
SRX3984004,0.3577005978
SRX3984005,-0.41148714210000004
SRX3984006,-2.7076666975
SRX3984007,-3.6881675927
SRX3984008,-0.5267783681
SRX3984009,-1.3297040607000001
SRX3984010,-3.6472683072
SRX3984011,-0.9880658262
SRX3984012,-1.843128147
SRX3984013,-0.8530974256
SRX3984014,-0.1154204298
SRX3984015,-3.8929189413
SRX3984016,0.1098368346
SRX3984017,-3.2588087499
SRX3984019,-1.8409499687
SRX3984020,-3.3173647487
SRX3984021,-3.0426574408000002
SRX3984022,-3.0689641564
SRX3984023,-0.7347657906
SRX3984024,-1.3995904547
SRX3984025,-0.062385925200000004
SRX3984026,0.1817117208
SRX3984027,-0.9158074181
SRX3984028,-0.2684812274
SRX3984029,0.20540402
SRX3984031,-2.8123578247000003
SRX3984032,-3.2925389299
SRX3984034,-0.1577186345
SRX3984035,-3.6161801939
SRX3984036,-3.2907528921
SRX3984037,-5.010680118
SRX3984038,-2.2306080135
SRX3984039,-2.8477176625
SRX3984040,-0.9235294788
SRX3984041,-3.3854203249
SRX3984042,-3.2545164332
SRX3984043,-4.109235258
SRX3984045,-0.1463358627
SRX3984046,-0.0491276883
SRX3984047,-2.6746810783
SRX3984048,-3.1765795663
SRX3984049,-3.6261197543
SRX3984050,-3.1473504593
SRX3984051,-2.8367070242
SRX3984052,-1.0058763303
SRX3984056,-3.4345817144
SRX3984057,-3.5665542627
SRX3984058,-3.3362643437
SRX3984059,-0.8467844083
SRX3984061,-1.7299429475
SRX3984062,-1.4685692117
SRX3984063,1.0226334246
SRX3984064,-0.7316084459000001
SRX3984065,-1.5775843581
SRX3984066,-2.2216788347
SRX3984067,-1.6675575984000002
SRX3984068,-1.4710616319
SRX3984069,-3.6486016102
SRX3984070,-2.862237315
SRX3984071,-3.6191115163000003
SRX3984073,-1.7263268065
SRX3984074,-1.4131026348
SRX3984077,-1.421448715
SRX3984078,-1.7103637901000002
SRX3984079,-3.4232947771
SRX3984080,0.9416121135000001
SRX3984082,-0.6607648808000001
SRX3984084,-2.9959208237
SRX6997963,-0.4071538844
SRX6997964,-1.0659875475
SRX6997965,-1.5182665275
SRX6997967,0.2782217401
SRX6997968,-0.1899924086
SRX6997969,-0.5591272039
SRX6997971,0.1289321443
SRX6997972,-0.6727584724
SRX6997973,-0.5776630121
SRX3159100,-0.4283667084
SRX3159101,-0.1648591607
SRX3159102,0.4576292367
SRX3159103,0.1355966325
SRX3159000,-0.5780715573
SRX3159001,-1.0150458113
SRX3159002,-0.3145950655
SRX3159003,0.5150676062
SRX3159004,0.4280735034
SRX3159005,0.9258626146000001
SRX3159006,1.1319683884
SRX3159007,-0.22841152820000002
SRX3159008,0.4458476236
SRX3159009,0.505759273
SRX3159010,-0.8358969565000001
SRX3159012,0.0469815112
SRX3159013,0.8369166931
SRX3159014,0.9920038705
SRX3159015,-1.371775299
SRX3159016,0.7081752290000001
SRX3159017,0.7567776485000001
SRX3159018,-0.5804586017000001
SRX3159019,0.4391473893
SRX3159020,-0.6611954927
SRX3159021,-1.062333795
SRX3159022,-0.8569612265000001
SRX3159023,-0.8398065846
SRX3159024,0.413165282
SRX3159025,0.3034525053
SRX3159026,-0.1409874692
SRX3159027,-0.3319883166
SRX3159028,0.8570045079
SRX3159029,-0.0925237634
SRX3159030,0.8151652376
SRX3159034,-0.39899023840000003
SRX3159036,-0.1667113252
SRX3159037,-0.509761562
SRX3159041,0.1182672161
SRX3159042,-0.0397401344
SRX3159043,0.3635079379
SRX3159045,-1.3185950499
SRX3159047,-1.4288544695
SRX3159048,0.32394055
SRX3159049,-0.221731104
SRX3159050,-0.08781707100000001
SRX3159051,-0.17846133860000002
SRX3159052,0.28804348280000003
SRX3159053,0.5389630787
SRX3159054,-0.1952672997
SRX3159055,0.3186260342
SRX3159056,0.0214359325
SRX3159057,-0.797065264
SRX3159058,0.5401368977000001
SRX3159060,1.2635204675
SRX3159061,1.2582587877
SRX3159062,0.8466881485000001
SRX3159063,1.2040877187
SRX3159066,1.3095310398
SRX3159069,1.7820879179
SRX3159070,-0.2312354713
SRX3159071,0.387734992
SRX3159073,0.0733820268
SRX3159074,0.770996659
SRX3159075,1.0883323797
SRX3159076,-1.7880235165
SRX3159080,0.7835428034
SRX3159082,0.7674282663
SRX3159083,-1.4814914473
SRX3159086,-0.4813783256
SRX3159087,-0.1479073183
SRX3159088,0.9870729277
SRX3159089,0.0083127271
SRX3159090,-0.8751430381
SRX3159091,-0.8346009578
SRX3159092,-0.6589141586
SRX3159093,0.1547595483
SRX3159094,0.1286176996
SRX3159095,-0.5206291355
SRX3159096,1.0389808409
SRX3159097,-0.31935398740000004
SRX3159098,-0.6917339572
SRX3159099,-2.5924732511
SRX3158988,1.1630266489
SRX3158989,3.8270601831
SRX3158990,4.471334004
SRX3158991,3.7987680799
SRX3158992,-0.7989278171
SRX3158996,-0.3640988318
SRX3644656,0.1623301764
SRX3644657,-0.0958739019
SRX3644658,-0.06645627450000001
SRX3644659,0.6178316978
SRX3644660,0.477510117
SRX3644661,0.06367687550000001
SRX3644662,-0.7310033458
SRX3644663,-0.8862316725
SRX3644664,-0.2885516917
SRX3644665,-0.1610363966
SRX3644666,0.4001264679
SRX3644667,-0.0445421407
SRX3644668,-0.581396923
SRX3644669,-0.217562321
SRX3644670,-0.36723014600000004
SRX3644671,0.3031412035
SRX3644672,0.6101431869
SRX3644673,1.0449477657
