,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-18.1087570954,6.608366754655902,3.0,0.0,-17.1812174179,1.0,-12.013162348,2.0,-25.1318915203,,
1,AB0057_PGcoculture__AB ,2.500000900740318e-11,0.32334812185142026,4.0,3.0,0.42240230040000004,4.0,-0.3347976421,5.0,0.054461527700000005,6.0,-0.1420661859
2,AB0057_PGcoculture__ABPG,6.294288374224999,1.5559190019158597,4.0,7.0,7.1227755828,8.0,7.0275067807,9.0,3.9611486536,10.0,7.0657224798
3,AB5075_AZI__AZI_000,0.0,1.4105619310089224,2.0,11.0,-0.9974179067000001,17.0,0.9974179067000001,,,,
4,AB5075_AZI__preculture,5.167452734699999,0.5671714200322387,2.0,12.0,4.7664019775,13.0,5.5685034919,,,,
5,AB5075_AZI__AZI_040,27.946913543599997,1.3756446868855265,2.0,14.0,28.9196412302,18.0,26.974185857,,,,
6,AB5075_AZI__AZI_028,2.13345007525,1.4500143400258292,2.0,15.0,1.1081351026,19.0,3.1587650479000002,,,,
7,AB5075_AZI__AZI_003,0.7647723534,1.3334536754375257,2.0,16.0,1.7076664897,20.0,-0.1781217829,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,10.932017174966667,6.87551697638431,3.0,21.0,17.2492744265,28.0,3.6090243353,29.0,11.9377527631,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-3.333341010621401e-11,4.330396972763099,3.0,22.0,4.9196487215,23.0,-3.2345051236,24.0,-1.685143598,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,15.783856050499999,2.5793476131400808,3.0,25.0,15.449913933,26.0,18.5139104294,27.0,13.3877437891,,
11,AB5075_VIR-O_LSO__VIR-O,-1.4802973661668753e-16,2.4789533786418807,3.0,30.0,0.4888492142,32.0,-2.6869601110000003,34.0,2.1981108968,,
12,AB5075_VIR-O_LSO__LSO,-2.2315829145,7.282931830315265,3.0,31.0,-1.8071660903,33.0,4.8298596696,35.0,-9.7174423228,,
13,AB5075_Zinc__Control,0.0,6.0247880846916795,3.0,36.0,1.5706814343,37.0,-6.6545648004,38.0,5.0838833661,,
14,AB5075_Zinc__Zinc,17.61723331175,0.9962697784737402,2.0,39.0,16.9127641955,40.0,18.321702428000002,,,,
15,AB5075_biofilm+abx__planktonic,0.0,8.691070902301943,3.0,41.0,9.7621744365,42.0,-2.8662234183,44.0,-6.8959510182,,
16,AB5075_biofilm+abx__biofilm,34.64074193850001,1.6060737798554179,3.0,43.0,35.8920491538,45.0,35.2004767381,46.0,32.8296999236,,
17,AB5075_biofilm+abx__cip_biofilm,30.778039431166665,0.8880769759983086,3.0,47.0,29.7536676101,48.0,31.2492681146,50.0,31.3311825688,,
18,AB5075_biofilm+abx__tet_biofilm,30.13132756963334,1.2477710626688485,3.0,49.0,28.8846990062,51.0,31.3802380018,52.0,30.1290457009,,
19,AB5075_gigAB__kan_gigB,-14.558748685633333,3.3045937708758295,3.0,53.0,-15.4358945595,54.0,-17.3362760779,55.0,-10.9040754195,,
20,AB5075_gigAB__gigB,-3.035433748666667,1.234176480446298,3.0,56.0,-2.9309699007,57.0,-1.8568094409,58.0,-4.3185219044,,
21,AB5075_gigAB__kan_gigA,-15.296895835666666,6.2692398887014935,3.0,59.0,-8.1747103881,60.0,-19.9801403406,61.0,-17.7358367783,,
22,AB5075_gigAB__gigA,0.44717093263333335,1.4150459585557518,3.0,62.0,-1.1537497224,63.0,1.5307299303000002,64.0,0.96453259,,
23,AB5075_gigAB__kan_WT,-15.8621140213,1.2843281295965903,3.0,65.0,-14.4140800106,66.0,-16.8634338798,67.0,-16.3088281735,,
24,AB5075_gigAB__WT,3.33333360913457e-11,3.8019536194582244,3.0,68.0,0.5622882383,69.0,-4.051784022,70.0,3.4894957838,,
25,AB5075_med__CA-MHB,-6.6131223222,0.6135149482968262,2.0,71.0,-7.0469429025,72.0,-6.1793017419,,,,
26,AB5075_med__CA-MHB_pH6,-2.10205578385,8.226020608923358,2.0,73.0,3.7146191709,74.0,-7.9187307386,,,,
27,AB5075_med__RPMI+_pH7,-2.3967375241,1.165025634908552,2.0,75.0,-3.2205350508,76.0,-1.5729399974,,,,
28,AB5075_med__RPMI+_pH6,-1.328192302,0.22096395884906636,2.0,77.0,-1.1719471882999999,78.0,-1.4844374157,,,,
29,AB5075_med__RPMI+_-HCO3,-3.8274860198500003,3.494723782458067,2.0,79.0,-6.2986289048,80.0,-1.3563431349,,,,
30,AB5075_med__LB,0.0,0.6648093651586429,2.0,81.0,-0.4700912103,82.0,0.4700912103,,,,
31,AB5075_med__M9+AA,-3.7629575893,1.4178957184056404,2.0,83.0,-2.7603539118000002,84.0,-4.7655612668,,,,
32,AB5075_med__M9-AA,-6.7477831911,1.1954459429473248,2.0,85.0,-7.5930911239,86.0,-5.9024752583,,,,
33,AYE_adeB__WT,0.0,0.5009842109551951,3.0,87.0,0.2295554458,88.0,0.34507377770000003,89.0,-0.5746292235,,
34,AYE_adeB__adeB,-8.328356210666666,3.148025146921771,3.0,90.0,-11.9446114935,91.0,-6.2007201614,92.0,-6.8397369771,,
35,COL__0ug/ml,0.0,16.08286363159595,2.0,93.0,11.3723019348,94.0,-11.3723019348,,,,
36,COL__0.25ug/ml,-6.48418012005,0.6958939306511656,2.0,95.0,-6.9762514374,96.0,-5.9921088027,,,,
37,COL__1ug/ml,-5.84517954725,6.447195286262276,2.0,97.0,-1.2863240407,98.0,-10.4040350538,,,,
38,H2O2__0ug/ml,0.0,8.084747324735117,2.0,99.0,-5.7167796575,100.0,5.7167796575,,,,
39,H2O2__1.25ug/ml,11.612432602,2.9524265189435828,2.0,101.0,9.5247517895,102.0,13.7001134145,,,,
40,H2O2__2.5ug/ml,8.3426262394,4.292118116173625,2.0,103.0,5.3076404138,104.0,11.377612065,,,,
41,H2O2__5ug/ml,1.2527096709499999,1.871876208751569,2.0,105.0,2.5763260317,106.0,-0.0709066898,,,,
42,MRP__0ug/ml,0.0,11.303814532208964,2.0,107.0,-7.9930039090000005,108.0,7.9930039090000005,,,,
43,MRP__25ug/ml,-1.1749196923000005,13.547178023700509,2.0,109.0,-10.7542211388,110.0,8.4043817542,,,,
44,MRP__100ug/ml,4.61434282955,3.108839775035411,2.0,111.0,2.416061143,112.0,6.8126245161,,,,
45,MRP__200ug/ml,-0.09118701369999993,6.200862698194439,2.0,113.0,4.2934850494,114.0,-4.4758590768,,,,
46,growth__2h,0.0,3.793138805145187,2.0,115.0,-2.6821541711,116.0,2.6821541711,,,,
47,growth__4h,-9.349806061150002,0.11355574700508592,2.0,117.0,-9.430102099900001,118.0,-9.2695100224,,,,
48,growth__6h,-9.35598097375,2.9333124504469965,2.0,119.0,-7.2818158487,120.0,-11.4301460988,,,,
49,growth__8h,-1.32360973685,2.338799605025571,2.0,121.0,0.3301713237,122.0,-2.9773907974,,,,
50,growth__10h,-1.5647270918999998,2.6905413005763354,2.0,123.0,0.3377729068,124.0,-3.4672270906,,,,
51,mutants__WT,0.0,2.946486539987431,2.0,125.0,-2.0834806131,126.0,2.0834806131,,,,
52,mutants__R7,0.9227648853499999,2.6995369864037664,2.0,127.0,-0.9860960238,128.0,2.8316257945,,,,
53,mutants__gacA,13.677768135200001,0.4968011866758257,2.0,129.0,14.0290596232,130.0,13.3264766472,,,,
54,vacJ_LL-37__WT,0.0,0.9873838470738778,2.0,131.0,0.6981858139,132.0,-0.6981858139,,,,
55,vacJ_LL-37__WT+LL-37,6.1180137279,4.108081966949271,2.0,133.0,3.2131611114,134.0,9.0228663444,,,,
56,vacJ_LL-37__vacJ,14.0630672586,5.566905818516691,2.0,135.0,10.1266704041,136.0,17.9994641131,,,,
57,vacJ_LL-37__vacJ+LL-37,12.27062633545,2.2849847976832542,2.0,137.0,13.8863545808,138.0,10.6548980901,,,,
