,0
gene_id,cbdA
name,cbdA
operon,appCBXA
gene_product,Energy production and conversion
cog,<i>Not Available</i>
regulator,"['appY', 'arcA', 'rpoD', 'rpoS', 'ydeO']"
link,<i>Not Available</i>
