,PN96_RS22595
SBRG_BHIN_Growth_Late_1,-0.4776455040000007
SBRG_BHIN_Growth_Late_2,-0.2793406540000003
SBRG_BHIN_Growth_Mid_1,0.6971125319999993
SBRG_BHIN_Growth_Mid_2,-0.424942025
SBRG_BHIN_Growth_Stat_1,-0.8177166040000001
SBRG_BHIN_Growth_Stat_2,0.2118201229999998
SBRG_LBv2_Growth_Late_1,-0.1893430780000002
SBRG_LBv2_Growth_Late_2,-0.0932471480000005
SBRG_LBv2_Growth_Mid_1,0.2355240679999992
SBRG_LBv2_Growth_Mid_2,-0.2355240680000001
SBRG_LBv2_Growth_Stat_1,-1.0166185810000004
SBRG_LBv2_Growth_Stat_2,-2.0232305160000004
SBRG_MHB_Rich_Mid_1,-0.5190725500000006
SBRG_MHB_Rich_Mid_2,-1.2648331660000005
SBRG_NBO_Rich_Mid_1,0.204887684
SBRG_NBO_Rich_Mid_2,-0.5835372510000001
SBRG_M9Na_Arabinose_Mid_1,0.7181376679999989
SBRG_M9Na_Arabinose_Mid_2,0.2140115969999989
SBRG_M9Na_Galactose_Mid_1,-0.9423419490000012
SBRG_M9Na_Galactose_Mid_2,-0.6651263920000003
SBRG_M9Na_GlcNAcGrowth_Late_1,0.3580813469999988
SBRG_M9Na_GlcNAcGrowth_Late_2,0.1316612929999996
SBRG_M9Na_GlcNAcGrowth_Mid_1,0.2705276929999991
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.0640447749999992
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.2553111250000004
SBRG_M9Na_GlcNAcGrowth_Stat_2,-1.019598955000001
SBRG_M9Na_GlcNAc_Mid_1,0.9448357409999996
SBRG_M9Na_GlcNAc_Mid_2,0.5308025999999995
SBRG_M9Na_Gluconate_Mid_1,-0.0548888090000003
SBRG_M9Na_Gluconate_Mid_2,-1.5235208600000003
SBRG_M9Na_Glucosamine_Mid_1,-0.6652814990000007
SBRG_M9Na_Glucosamine_Mid_2,-0.8568413040000005
SBRG_M9Na_Glycerol_Mid_1,-0.146740320000001
SBRG_M9Na_Glycerol_Mid_2,-0.8950204930000005
SBRG_M9Na_Maltose_Mid_1,1.0850438339999997
SBRG_M9Na_Maltose_Mid_2,0.9125064719999996
SBRG_M9Na_Mannitol_Mid_1,0.9565591319999988
SBRG_M9Na_Mannitol_Mid_2,0.5119059009999996
SBRG_M9Na_Trehalose_Mid_1,-0.5197718070000006
SBRG_M9Na_Trehalose_Mid_2,0.7488803679999991
SBRG_M9Na_ethanol_Mid_1,-2.728518400000001
SBRG_M9Na_ethanol_Mid_2,-1.1980978890000005
SBRG_M9Na_fructose_Mid_1,0.2648701509999993
SBRG_M9Na_fructose_Mid_2,0.0583704009999994
SBRG_M9Na_fumarate_Mid_1,-0.8839572760000012
SBRG_M9Na_fumarate_Mid_2,-0.5083689540000007
SBRG_M9Na_glucoseGrowth_Late_1,-0.0571542890000005
SBRG_M9Na_glucoseGrowth_Late_2,0.4342941349999991
SBRG_M9Na_glucoseGrowth_Mid_1,0.0451945369999995
SBRG_M9Na_glucoseGrowth_Mid_2,-0.0451945370000004
SBRG_M9Na_glucoseGrowth_Stat_1,-0.1599715810000006
SBRG_M9Na_glucoseGrowth_Stat_2,-0.3022526260000004
SBRG_M9Na_ribose_Mid_1,-0.3328411720000011
SBRG_M9Na_ribose_Mid_2,-1.1221187200000005
SBRG_M9Na_succinate_Mid_1,1.067068020999999
SBRG_M9Na_succinate_Mid_2,0.5088331209999994
SBRG_M9Na_sucrose_Mid_1,-1.3224105260000003
SBRG_M9Na_sucrose_Mid_2,-2.217532792000001
SBRG_LBv2_HapROver_Late_1,-1.4903110380000002
SBRG_LBv2_HapROver_Late_2,-1.5895087750000003
SBRG_LBv2_HapROver_Mid_1,0.1873908879999994
SBRG_LBv2_HapROver_Mid_2,0.0348728929999992
SBRG_LBv2_HapROver_Stat_1,-1.7677907760000005
SBRG_LBv2_HapROver_Stat_2,-1.4248724210000003
SBRG_LBv2_LuxOOver_Late_1,-1.2010498620000003
SBRG_LBv2_LuxOOver_Late_2,-1.1074054640000002
SBRG_LBv2_LuxOOver_Mid_1,-1.4809507940000004
SBRG_LBv2_LuxOOver_Mid_2,-0.7788481000000003
SBRG_LBv2_LuxOOver_Stat_1,-0.3666868080000007
SBRG_LBv2_LuxOOver_Stat_2,-0.8680655420000001
SBRG_LBv2_QstROver_Late_1,-1.4902709930000002
SBRG_LBv2_QstROver_Late_2,-1.1220823940000004
SBRG_LBv2_QstROver_Mid_1,-1.4268789030000004
SBRG_LBv2_QstROver_Mid_2,-1.013664027
SBRG_LBv2_QstROver_Stat_1,0.0799877859999993
SBRG_LBv2_QstROver_Stat_2,0.0367055899999995
SBRG_LBv2_TfoXOver_Late_1,-2.182411119
SBRG_LBv2_TfoXOver_Late_2,-1.7556705580000005
SBRG_LBv2_TfoXOver_Mid_1,-0.8010208570000001
SBRG_LBv2_TfoXOver_Mid_2,-0.8201967750000003
SBRG_LBv2_TfoXOver_Stat_1,-0.8295057990000005
SBRG_LBv2_TfoXOver_Stat_2,-0.8008489860000001
SRX12193062,1.037283415
SRX12193071,-0.763952652
SRX12193063,-1.037283415
SRX12193072,-1.035191565
SBRG_LBv2_LowpH_Mid_1,-0.2226777399999999
SBRG_LBv2_LowpH_Mid_2,0.0720094389999994
SBRG_LBv2_highSalt_Mid_1,-2.7657219070000005
