,SACI_RS11765
SRX5495523,0.4885701020301241
SRX5495524,0.20296678835139306
SRX5495525,-1.175540274137674
SRX5495526,-0.86981866811308
SRX6762909,0.1137542382622616
SRX6762910,-0.1137542382622616
SRX6762911,-0.8300520961241773
SRX6762912,-0.5624058250483897
SRX3467357,0.4752121579999011
SRX3467358,-0.4752121579999021
SRX3467359,-0.24259777797497506
SRX3467360,-0.6964466236496819
SRX3565164,0.2411192478140807
SRX3565165,-1.4056612490079161
SRX3565166,0.2430987691600004
SRX3565167,-0.8526611983296783
SRX3565168,-1.0559221453997116
SRX3565169,-1.289181101842682
SRX3565170,0.3524287918288005
SRX3565171,-0.406751526328879
SRX3565172,-1.138937662232104
SRX3565173,0.322480512458772
SRX3565174,-0.6708757118554729
SRX3565176,-0.9842584029957208
SRX3565177,-1.0072755434878828
SRX3565178,-1.068595424873112
SRX3565179,-0.2523624065773689
SRX3565180,-0.5114088815530167
SRX3565181,-0.9426545231131448
SRX3565182,-0.1137403271374291
SRX3565183,-0.11927760661332346
SRX3565184,-0.3767023057758205
SRX3565185,-0.9833422195603808
SRX3565186,-0.9672897043963092
SRX3565187,-1.063554132658339
SRX3565188,0.2629987580988073
SRX3565191,0.08583787248042007
SRX3565192,-0.1836631232429129
SRX3565193,-0.7178430591219467
SRX3565194,-0.3927675421037877
SRX3565195,-0.973945369713273
SRX3565197,-0.17787921377529692
SRX3565198,-0.9646847897947426
SRX3565199,-0.9076745878428129
SRX3565200,-0.041462734356590765
SRX3565201,-0.13321750086374973
SRX3565202,-0.4420519102829133
SRX3565203,-0.21749770908292645
SRX3565204,-0.4506820228264443
SRX3565205,-0.5451317755484073
SRX3565206,0.2702896337389351
SRX3565208,-0.3702833358519619
SRX3565209,-0.10337594864435573
SRX3565210,-0.8449130390822601
SRX3565211,-0.8948608809930345
SRX4001511,0.07248922339332342
SRX4001513,-0.07248922339332431
SRX4001514,0.28166480014612816
SRX4001515,0.2403358433525877
SRX4001516,-0.1738419008491192
SRX4001517,-0.3601978091170821
SRX4001518,0.07060597763547527
SRX4001519,-0.9392834345541052
SRX4001520,-0.9803800031885528
SRX4001521,0.060061201561786966
SRX4001522,-1.0203201028805535
SRX4001523,-1.0790724515862757
SRX4001524,-1.054013911287159
SRX4001525,-1.0224839754793953
SRX4001526,-1.996896220801076
SRX4001528,-1.6621606167757037
SRX3823521,0.11427843220294953
SRX3823522,-0.4986365099793613
SRX3823523,0.3843580777764117
SRX3823524,-0.4008075166457168
SRX3823525,-0.8084047115406721
SRX3823526,-0.7146192271783116
SRX3823527,-0.3993202571612171
SRX3823528,-0.7724808494826938
SRX3823529,-0.6761538354786083
SRX3823530,0.0024351425770614554
SRX3823531,0.3772362895202752
SRX3823532,0.6222129503479232
SRX3823533,-0.1297636577466763
SRX3823534,-0.09743937541822234
SRX3823536,0.042569449314066254
SRX3823537,-0.057972542387030764
SRX3823538,-0.3045916321920901
SRX3823539,-0.21877658425200064
SRX5653264,0.30016709937850106
SRX5653265,0.01895944088601276
SRX5653266,0.38379635778054055
SRX5653267,0.041704437419057605
SRX5653268,0.05298900473318824
SRX5653269,-0.09469344215224852
