,SP5448_03775
SRX1726505,-0.1865962011
SRX1726506,-0.1068255758
SRX1726507,0.293421777
SRX1726508,-2.3050296429
SRX1726509,-2.356561625
SRX1726510,-0.9762855520000001
SRX1726511,-2.6867463285
SRX1726512,-2.6880833189
SRX1726513,-2.4824862843
SRX1081650,0.14545130950000001
SRX1081651,-0.2682043543
SRX1081652,0.0430520604
SRX1081653,-0.1245273382
SRX1081654,0.2881278606
SRX1081655,0.5808125664
SRX1081656,-0.2484665051
SRX1081657,-0.9615999761
SRX1081658,-0.5825480345
SRX1081659,-0.7635355786
SRX1081660,-0.4628165689
SRX1081661,0.0624985468
SRX1081662,0.2604884272
SRX1081663,-0.3491578355
SRX1081664,-0.09756497060000001
SRX1081665,-0.0161655161
SRX1081666,-0.48937138360000004
SRX1081668,0.11176783230000001
SRX1081669,0.8854307051
SRX1081670,1.0470836813
SRX1081671,0.9392450719000001
SRX1081672,-0.5599212861
SRX1081673,-2.4127248575999998
SRX1081674,-2.0172262261
SRX1081675,-1.6150658179000001
SRX1081676,-0.5929022417
SRX1081677,-0.8393753386
SRX1081678,-0.7193974891
SRX1081679,-1.4651756238
SRX1081680,-1.2819039014
SRX1081681,-2.1002950076
SRX1081682,-2.2652007951
SRX1081683,-1.8977329915
SRX1081684,-0.3967034488
SRX1081685,-1.2965125644
SRX1081686,-1.7467156940000002
SRX1081687,-0.9579341191
SRX1081688,-3.1089758925
SRX1081689,-0.9795135425
SRX1081690,-1.3185732976
SRX1081691,-1.7433376725
SRX1081692,-0.8095099942
SRX1962715,0.1041915042
SRX1962716,-0.0619224455
SRX1962717,-0.0422690587
SRX1962718,-0.818710255
SRX1962719,-0.4730865885
SRX1962720,-0.4518238064
SRX1962721,-0.5207888019
SRX4892146,0.0022340612
SRX4892147,-0.0452584461
SRX4892148,0.019711539400000002
SRX4892149,0.023312845500000002
SRX4892150,-0.8068388931
SRX4892151,-0.7752604689
SRX4892152,-0.7517275621
SRX4892153,-0.7623730203
SRX4892154,-0.3000630137
SRX4892155,-0.39990141360000003
SRX4892156,-0.5143735747
SRX4892157,-0.5852730078
SRX4892158,-0.0158695263
SRX4892159,-0.0215788126
SRX4892160,0.1254345515
SRX4892161,0.09439111300000001
SRX7620814,0.037015677500000004
SRX7620815,0.1601578598
SRX7620816,0.1815923271
SRX7620817,-1.1601865503
SRX7620818,-1.0009863742
SRX7620819,-0.9896336199
SRX7620856,-0.5768927805
SRX7620857,-2.2559865258
SRX7620858,-0.3360273333
SRX7620859,-1.8891144681
SRX7620860,-0.28774799090000003
SRX7620861,-2.2498792119
SRX7620862,-0.0704484969
SRX7620863,-1.6243404791
SRX7620864,-0.12190777600000001
SRX7620865,-1.8526922907
SRX7620866,-0.1864095915
SRX7620867,-2.8120428818
SRX2161502,-0.1066959231
SRX2161503,-0.0580557182
SRX2161504,0.1647516413
SRX2161505,0.18027400970000002
SRX2161506,0.4793175437
SRX2161507,-0.046177665400000005
SRX2161508,-0.24647979650000001
SRX2161509,-0.22395344
SRX2161510,-0.4738483853
SRX2161511,-0.6535625821000001
SRX2161512,-0.6199179717000001
SRX2161513,-0.4668453879
SRX2161514,-2.7110784644
SRX2161515,-2.5511279245000003
SRX2161516,-2.4361958282
SRX2161517,-0.9362026502
SRX2161518,-1.4121786534
SRX2161519,-2.0544923757
SRX2161520,-2.4509943491
SRX2161521,-2.5248003692000003
SRX2161522,-2.2989217489
SRX2161523,-2.4329694806
SRX2161524,-1.8710402447
SRX2161525,-2.8029304327
