,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
34,immunity_isolated__AvrRpt2_WT,-1.2466176746714288,2.8157664597984855,14.0,106.0,-2.0695567856,113.0,-3.8761262714,121.0,0.2847475661,127.0,-2.0354360943,136.0,-0.9604161953,142.0,0.6909311528000001,145.0,-2.549833471,150.0,-7.3585381493,160.0,1.1594045292,161.0,2.2214175503,163.0,1.9115197323,167.0,1.8450239397,172.0,-2.0619433892,176.0,-4.6538415597
35,immunity_isolated__AvrRpt2_npr1,2.3986565377666667,1.3902710585989395,3.0,107.0,2.2152935705,128.0,3.8715103977,146.0,1.1091656451,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.11262997293333332,1.6863771025310723,3.0,108.0,0.5180573794000001,129.0,1.5593371364,147.0,-1.739504597,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.51699936035,1.6809672838315206,2.0,109.0,1.7056227257,148.0,-0.6716240050000001,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.519596491525,2.16506320959085,4.0,111.0,-3.6069106387,119.0,0.4457382606,140.0,-0.27949594640000003,165.0,1.3622823584,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.034430717124999996,1.7287970399115455,4.0,112.0,-1.8703167195,120.0,2.2951132479,141.0,0.14292819210000002,166.0,-0.430001852,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,1.0133613357333333,1.2200021929473182,3.0,114.0,-0.2989409896,122.0,2.1131365577,143.0,1.2258884391,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,1.8033446428,1.97766004286483,4.0,115.0,-0.549418696,123.0,1.2013142371,144.0,2.4233971381,168.0,4.138085892,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,2.4337820284,2.0895905757295705,3.0,116.0,0.2045692821,124.0,2.7487968352000003,169.0,4.3479799679,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,1.88189205165,0.6075664612197517,2.0,118.0,2.3115064164,139.0,1.4522776869,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.3598636179666666,1.5120393563431298,3.0,130.0,-1.3859298014,152.0,1.2123393139,156.0,1.2531813414,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.3538425528,1.439483179035541,2.0,132.0,0.6640257645000001,135.0,-1.3717108701,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-2.8387673137,0.27828912836869807,2.0,133.0,-3.0355474435,137.0,-2.6419871839,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-1.97679376865,2.816747502559366,2.0,149.0,0.0149474913,151.0,-3.9685350286,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,0.6962520470666665,1.3649513706919267,3.0,153.0,-0.3980773851,155.0,2.2257225021,158.0,0.2611110242,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-1.93191709215,1.6182149214152788,2.0,154.0,-3.0761678365,157.0,-0.7876663478,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-3.0511368070500002,1.3691102908467174,2.0,171.0,-2.0830296362,175.0,-4.0192439779,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-2.9018490666499996,2.0433098321098204,2.0,173.0,-1.4570108283,177.0,-4.346687305,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,-3.33333360913457e-11,1.1628042910696283,3.0,178.0,1.2186259493,182.0,-1.0975003527,183.0,-0.1211255967,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,2.380733963933334,1.4272845996737518,3.0,179.0,4.0288139628,180.0,1.5606394008,181.0,1.5527485282,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,1.898445804481387,3.0,184.0,1.9322132544000001,185.0,-0.06944034190000001,186.0,-1.8627729125,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-7.264503704433333,1.0014285923140143,3.0,187.0,-7.6851369103,188.0,-6.1213634284,189.0,-7.9870107746,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-3.120289163866667,2.5466444370425805,3.0,190.0,-1.1973356171,191.0,-6.0084431628,192.0,-2.1550887117,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-5.349288307066668,4.42302444717846,3.0,193.0,-1.1152897039,194.0,-4.9928108791,195.0,-9.9397643382,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,6.015870727666666,1.1764064719037977,3.0,196.0,4.8684826662,197.0,5.9598365119,198.0,7.2192930049,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-4.9471211138,1.8083179753023964,3.0,199.0,-6.1763227457,200.0,-5.7943039381,201.0,-2.8707366576,,,,,,,,,,,,,,,,,,,,,,
