,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.3235569020025586,3.0,0.0,0.2049724605,2.0,0.1680295487,4.0,-0.37300200920000004,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.0787515706,0.3690299189435095,3.0,1.0,-0.0778868476,3.0,0.28984522700000004,5.0,-0.4482130912,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.692610438325,0.1250426281389273,4.0,6.0,0.7855706778,20.0,0.7541234788000001,40.0,0.7215588236,63.0,0.5091887731,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.14312272480000002,0.2411503303613281,4.0,7.0,0.2762526924,33.0,0.24883203010000002,81.0,-0.2182062964,82.0,0.2656124731,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.87916820675,0.22195929021249508,4.0,8.0,-0.8659929145,51.0,-0.837112128,65.0,-0.6381482419,76.0,-1.1754195426,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.7956173047333334,0.22855631071907967,3.0,9.0,-0.8786574107,22.0,-0.9710448094,49.0,-0.5371496941,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.31156387350000003,0.11796497858502919,2.0,10.0,0.3949777098,26.0,0.22815003720000002,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.45348163680000003,0.2845088850263761,3.0,11.0,-0.4892947876,54.0,-0.7183883732,83.0,-0.1527617496,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.7935095288999999,0.10310574929257542,4.0,12.0,-0.8619366194,48.0,-0.6405295079000001,64.0,-0.8250009572,78.0,-0.8465710311,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.31874555922500003,0.13097520236852103,4.0,13.0,0.4571306151,38.0,0.4040002534,67.0,0.20260391160000002,72.0,0.2112474568,,,,,,,,,,,,,,,,,,,,
