,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
10,co_culture__c_viol_30,-0.6735208647333334,0.307113756775379,3.0,14.0,-0.5406448245000001,41.0,-0.45521895430000003,85.0,-1.0246988154,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.42993522535,0.9176137479177214,4.0,15.0,0.08896557420000001,52.0,0.0459402896,71.0,-1.8035480877,80.0,-0.0510986775,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,3.9664287243333334,4.398727268771132,3.0,16.0,1.2360954241,53.0,9.0407410493,77.0,1.6224496996000002,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,5.731679091566666,4.084319541163839,3.0,17.0,1.7523348872,50.0,9.9134462856,66.0,5.5292561019,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,3.7054434587666663,3.1894026833782574,3.0,18.0,0.0655136525,25.0,6.0106636873,62.0,5.0401530365,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.919246826825,1.360247046111394,4.0,19.0,-2.3504879982,28.0,0.3521241195,56.0,0.1284696301,73.0,-1.8070930587,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,3.4150827243,1.9313161471818479,4.0,21.0,0.6254796649000001,34.0,3.6569793703,45.0,4.9171277147,58.0,4.4607441473,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-1.022036292975,0.6067027444094979,4.0,23.0,-0.8048959764,42.0,-1.452939226,70.0,-1.5665343586,79.0,-0.2637756109,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-1.52372844655,0.995140018720608,4.0,24.0,-0.5980942153000001,29.0,-2.0966013152,68.0,-2.628470218,74.0,-0.7717480377,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-1.346494531025,0.8274209128511328,4.0,27.0,-1.5798365573000002,31.0,-2.1222093532,69.0,-1.5085230259,75.0,-0.1754091877,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,2.771014372725,3.69141827013809,4.0,30.0,-1.0000170593,32.0,6.070294262,59.0,0.2084525508,86.0,5.8053277374,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,4.6007168153,,1.0,35.0,4.6007168153,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,2.480580018675,3.6189323916769536,4.0,36.0,6.2335657419,44.0,4.9257801528,60.0,-0.5253585467,61.0,-0.7116672733,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,0.33540293522672554,4.0,37.0,-0.3162293376,46.0,0.4265421721,57.0,0.1021040476,84.0,-0.2124168821,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-0.8284411389999999,0.35652402961963864,2.0,39.0,-0.57634058,43.0,-1.080541698,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-5.250514825450001,0.5578994834245904,2.0,47.0,-4.8560203175000005,55.0,-5.6450093334,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.8659059499790823,3.0,87.0,-0.6176671997000001,90.0,-0.3720911662,93.0,0.9897583659,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.13248926456666668,0.42324961908095776,3.0,88.0,-0.057792876300000004,91.0,-0.1622219065,94.0,0.6174825765,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.12390896943333331,0.5025817555405352,3.0,89.0,0.514832254,92.0,0.2998940396,95.0,-0.4429993853,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-6.938893903907228e-18,0.3637338856871654,4.0,96.0,0.032454891,97.0,0.2829462025,98.0,-0.522430735,99.0,0.2070296415,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.3344191594,0.7866148283384359,2.0,100.0,-0.22180151990000002,104.0,0.8906398387000001,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.16093820330000003,0.766813601603621,2.0,101.0,-0.3812808943,105.0,0.7031573009000001,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,0.0,0.5834997311504744,12.0,102.0,0.3500138716,110.0,-0.0814769077,117.0,-0.20555973190000001,125.0,0.6624042578,131.0,-0.07606971280000001,134.0,0.0838390309,138.0,1.3140277835,159.0,-0.1891492532,162.0,0.034332563,164.0,-0.3678365578,170.0,-0.5873689350000001,174.0,-0.9371564084,,,,
33,immunity_isolated__WT_npr1,0.6747822532,0.6538151615859449,2.0,103.0,1.1370993876,126.0,0.21246511880000002,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.8597612571785715,0.6645546099466655,14.0,106.0,1.2238556922,113.0,0.2857263954,121.0,1.8239500902999999,127.0,0.33285605290000003,136.0,1.2283502636,142.0,0.1644966036,145.0,0.9559247376000001,150.0,1.0665875728,160.0,0.31251387610000003,161.0,-0.14504436680000002,163.0,0.34509816860000003,167.0,2.106679952,172.0,1.3702773565,176.0,0.9653852057000001
35,immunity_isolated__AvrRpt2_npr1,0.7922943217333334,0.44166450937191964,3.0,107.0,1.1450924465,128.0,0.29696321140000004,146.0,0.9348273073000001,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.5437348548000001,0.5996137402872865,3.0,108.0,0.3059458813,129.0,0.0994873163,147.0,1.2257713668,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.7093672167,0.020459147875408874,2.0,109.0,0.7238340189,148.0,0.6949004145000001,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.06566206900000002,0.5314615099927521,4.0,111.0,0.38181594830000004,119.0,0.34364263910000004,140.0,-0.7282097778000001,165.0,0.2653994664,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.002741264824999966,0.6641674958590547,4.0,112.0,0.6733325297,120.0,0.2259741549,141.0,-0.9048057060000001,166.0,0.0164640807,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,0.9875240009666668,0.41019063418823737,3.0,114.0,1.2118797703,122.0,1.2366004906,143.0,0.5140917420000001,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,0.8955943576750001,0.5888599449103886,4.0,115.0,0.4095658918,123.0,1.0958387069,144.0,0.4371918316,168.0,1.6397810004000002,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,1.1378571036,0.6461787062894991,3.0,116.0,0.6995344834,124.0,1.8799446809,169.0,0.8340921465000001,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.04348621765,0.23791939212872115,2.0,118.0,0.12474819790000001,139.0,-0.2117206332,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.048101323733333305,0.8244951216994998,3.0,130.0,0.9476833656,152.0,-0.6716087928000001,156.0,-0.1317706016,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.33519968370000003,0.3161686335758949,2.0,132.0,-0.11163469890000001,135.0,-0.5587646685000001,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,0.8778046546,0.341091521276714,2.0,133.0,1.1189927823,137.0,0.6366165269,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,0.08140209285,0.5028541619320065,2.0,149.0,0.43697368070000003,151.0,-0.27416949500000004,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-0.5111780814,1.1753660520303044,3.0,153.0,-1.8670422298,155.0,0.2188084314,158.0,0.1146995542,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-1.6827649733999999,0.20211623364745498,2.0,154.0,-1.8256827328,157.0,-1.539847214,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.96298930505,0.48238650826912655,2.0,171.0,-1.3040880762,175.0,-0.6218905339,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,1.3384767264000001,0.4134641152916187,2.0,173.0,1.0461134467,177.0,1.6308400061000001,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,1.882857790752127,3.0,178.0,-2.0834538259,182.0,1.5798426781,183.0,0.5036111478,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-1.9613106328333332,0.6896156859805247,3.0,179.0,-2.0474292342,180.0,-2.6038222506,181.0,-1.2326804137,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-3.33333360913457e-11,0.2569081760203477,3.0,184.0,0.244652151,185.0,0.0229695013,186.0,-0.2676216524,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-2.5462394896,1.429215376998959,3.0,187.0,-3.9807913658,188.0,-2.5355060341,189.0,-1.1224210689,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-2.5373948171999996,9.406157013540927,3.0,190.0,3.6607087514,191.0,-13.3606568445,192.0,2.0877636415,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-6.444833700133333,8.981257289404283,3.0,193.0,-1.8820772182,194.0,-16.7915031611,195.0,-0.6609207211,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,0.8273701418666667,0.7124147960159274,3.0,196.0,0.0293420058,197.0,1.3992950601,198.0,1.0534733597,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-1.5990799929666668,1.4342568150126942,3.0,199.0,0.017325276900000002,200.0,-2.0950037236,201.0,-2.7195615322,,,,,,,,,,,,,,,,,,,,,,
