,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-3.333333377838107e-11,0.038605463685275024,3.0,0.0,-0.010936022,1.0,0.0428937293,2.0,-0.0319577074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.3802049165333334,0.741225601727975,3.0,3.0,-1.7585474697999999,4.0,-1.8559081220000002,5.0,-0.5261591578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.2421581528,0.044058864519417804,3.0,6.0,-2.2678312225,7.0,-2.1912840883,8.0,-2.2673591476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,3.634658711570453e-18,0.20293319244553257,21.0,9.0,-0.038078193600000004,10.0,0.0403628306,11.0,-0.1963803061,12.0,0.0985529239,13.0,-0.0681365252,14.0,0.1504590334,15.0,-0.2784989086,16.0,-0.0550466627,17.0,-0.0196782115,18.0,-0.3078490166,19.0,-0.4057018902,20.0,-0.0211574514,21.0,-0.005499847600000001,22.0,0.256746589,23.0,0.2113800663,24.0,0.3263066611,25.0,0.2919333075,26.0,0.2396676933,27.0,-0.0783891422,28.0,-0.18955897,29.0,0.0485660206
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.329579935804762,0.39442453904493174,21.0,30.0,-1.6140532098,31.0,-1.4329709834,32.0,-1.1385037965,33.0,-1.2503403878000001,34.0,-0.7489303092,35.0,-1.1971964977,36.0,-1.0407767274,37.0,-1.1777160246,38.0,-1.5804423372,39.0,-0.8438573401,40.0,-0.572449859,41.0,-1.2938918308,42.0,-1.7631887273,43.0,-1.6839833127000001,44.0,-1.9780378476,45.0,-1.4956216897,46.0,-2.1332081675,47.0,-1.5793694256,48.0,-1.0936518463,49.0,-0.9879503298000001,50.0,-1.3150380019
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-3.33333360913457e-11,0.06544475589886867,3.0,51.0,0.0751462188,52.0,-0.0444868943,53.0,-0.030659324600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.7096065923500001,0.15710248057877282,4.0,54.0,-0.9230111326,55.0,-0.7077304343,56.0,-0.5484961177000001,57.0,-0.6591886848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,1.734723475976807e-18,0.06235466656952336,4.0,58.0,0.07967045,59.0,-0.0572974568,60.0,0.0186770159,61.0,-0.0410500091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.050209386925,0.06141383608630952,4.0,62.0,0.1311864147,63.0,0.0242633465,64.0,0.0585428609,65.0,-0.013155074400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.011605433299999999,0.06698457891738738,4.0,66.0,-0.0594603241,67.0,-0.0088558467,68.0,0.0137616344,69.0,0.1009762696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.05054638812500001,0.06626173630216328,4.0,70.0,-0.031580442,71.0,0.0347312294,72.0,-0.1099658973,73.0,-0.09537044260000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,9.25185853854297e-18,0.2393694415996224,6.0,74.0,0.0810199724,75.0,0.0608504864,76.0,0.09424652630000001,86.0,0.1291406938,88.0,0.1206493478,90.0,-0.4859070267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-1.2611960759666667,0.3940791540574468,6.0,77.0,-1.6179088223,78.0,-1.5488585304,79.0,-1.5907221630000001,87.0,-0.8044785328,89.0,-0.7622083238,91.0,-1.2430000835000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.12421585376666668,0.24930228715168928,3.0,80.0,0.178508609,82.0,-0.1477587349,84.0,0.3418976872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-2.0663892365333334,0.04015012515692007,3.0,81.0,-2.0685026725,83.0,-2.025224133,85.0,-2.1054409041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.049979645336869834,3.0,92.0,-0.0049200411000000005,93.0,0.0522577097,94.0,-0.0473376686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.31445184686666666,0.14275226932317392,3.0,95.0,-0.4120791922,96.0,-0.3806594178,97.0,-0.1506169306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.08074605959999999,0.07814305671157541,3.0,98.0,-0.1551615311,99.0,0.0006554598,100.0,-0.0877321075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.18816806503333336,0.0943861819073994,3.0,101.0,-0.0825968499,102.0,-0.2175060664,103.0,-0.26440127880000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-1.5074623602,0.001570550795440819,3.0,104.0,-1.5056572398,105.0,-1.5085158676,106.0,-1.5082139732000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-1.5874320840333336,0.19925977579637083,3.0,107.0,-1.8131217720000001,108.0,-1.5133503902,109.0,-1.4358240899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-0.9854794592666667,0.10458246872773536,3.0,110.0,-0.9742803495000001,111.0,-1.0952107947,112.0,-0.8869472336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-1.3838306801333333,0.07076739714862225,3.0,113.0,-1.3440693243,114.0,-1.3418866022,115.0,-1.4655361139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
