,BSU_06370
LBexp_1,1.1527000000000012
LBexp_2,1.2280999999999995
LBexp_3,0.7012
LBtran_1,-2.3842999999999996
LBtran_2,-1.8970000000000002
LBtran_3,-1.754199999999999
LBstat_1,-3.0738000000000003
LBstat_2,-3.2027
LBstat_3,-3.1624
LBGexp_1,1.780800000000001
LBGexp_2,0.8619000000000003
LBGexp_3,1.4222000000000001
LBGtran_2,-2.2399000000000004
LBGtran_3,-0.6533999999999995
LBGstat_1,0.8544
LBGstat_2,2.004900000000001
LBGstat_3,-2.716899999999999
S0_1,-1.6647999999999996
S0_2,-0.8442999999999987
S0_3,-1.899799999999999
S1_1,-3.1342
S1_2,-3.543899999999999
S1_3,-3.4328000000000003
S2_1,-3.8691999999999993
S2_2,-4.0633
S2_3,-4.400699999999999
S3_1,-1.206199999999999
S3_2,-3.236699999999999
S4_1,-0.7205999999999992
S4_2,-2.177299999999999
S4_3,-2.1754
S5_1,-1.6214999999999993
S5_2,-2.0167
S5_3,-1.5307999999999993
S6_1,-2.0679999999999996
S6_2,-2.6966
S6_3,-2.7897
S6/t_1,-2.445499999999999
S6/t_2,-2.9689999999999994
S6_4,-3.139099999999999
S6_5,-2.4337
S6_6,-2.276
S7_4,-2.8004
S7_5,-2.9369999999999994
S7_6,-2.6110999999999986
S8_4,-3.3781999999999996
S8_5,-2.8225
G135_1,0.5972000000000008
G135_3,-0.7606999999999999
G150_1,-0.6898999999999997
G150_2,0.9548000000000005
G150_3,-0.5825999999999993
G180_1,0.4368999999999996
G180_2,0.8719000000000001
G180_3,-0.16779999999999973
C30_1,-0.7034000000000002
C30_2,-0.21589999999999954
C90_1,-1.616299999999999
C90_2,-1.337299999999999
BI_1,-1.399799999999999
BI_2,-0.7172999999999998
BC_2,-5.3755
BC/t_1,-5.1323
BC/t_2,-4.5943
BC_1,-5.261699999999999
Sw_1,-5.0687999999999995
Sw_2,-5.092199999999999
BT_1,-1.9779999999999998
BT_2,-2.4795999999999996
B36_1,-0.9888999999999992
B36_2,-0.8864999999999998
B60_1,-1.1233000000000004
B60_2,-1.190999999999999
M9exp_1,0.2850999999999999
M9exp_2,-0.07809999999999917
M9exp_3,-0.20699999999999896
M9tran_1,-0.9201999999999995
M9tran_2,-1.1626999999999992
M9tran_3,-0.4131999999999998
M9stat_1,-4.502699999999999
M9stat_2,-4.447799999999999
M9stat_3,-4.7376
M+G_1,-1.6410999999999998
M+G_2,-0.05749999999999922
M+G_3,-0.41849999999999987
Glu_1,0.2998000000000012
Glu_2,0.3413000000000004
Glu_3,0.33860000000000134
Fru_1,0.4413
Fru_2,0.32970000000000077
Fru_3,-0.5251999999999999
Mal_1,-1.940199999999999
Mal_2,-0.8552
Mal_3,-1.3337000000000003
G+S_2,-1.5511
G+S_3,-1.0656999999999996
Pyr_1,-2.2233
Pyr_2,-1.5385999999999989
Pyr_3,-1.9193999999999996
Gly_1,-2.9143999999999988
Gly_2,-1.5556
Gly_3,-3.2638
Glucon_1,-1.3009000000000004
Glucon_2,-0.6358999999999995
Glucon_3,-1.2533999999999992
aero_1,0.9809000000000001
aero_2,-0.07479999999999976
aero_3,0.2655000000000012
nit_1,-0.010899999999999466
nit_2,-0.15990000000000038
nit_3,-0.7302
ferm_1,-0.6340000000000003
ferm_2,-0.11029999999999873
ferm_3,0.6338000000000008
T-5.40H_1,-0.2506000000000004
T-4.40H_1,-0.48189999999999955
T-3.40H_1,-0.2887000000000004
T-2.40H_1,-0.4527000000000001
T-1.40H_1,-0.5896999999999988
T-1.10H_1,-0.5042999999999989
T-0.40H_1,-1.0070999999999994
T0.0H_1,-1.6245999999999992
T0.30H_1,-4.618499999999999
T1.0H_1,-5.1654
T1.30H_1,-4.7741
T2.0H_1,-4.573899999999999
T2.30H_1,-4.950799999999999
T3.0H_1,-4.972499999999999
T3.30H_1,-4.636399999999999
T4.0H_1,-4.845
T5.0H_1,-4.6998999999999995
HPh_1,0.7948000000000004
HPh_2,0.4319000000000006
HPh_3,0.4594000000000005
LPh_1,0.8023000000000007
LPh_2,1.4840999999999998
LPh_3,1.0475000000000012
LPhT_1,-4.0015
LPhT_2,-4.269599999999999
LPhT_3,-4.0794
SMMPr_1,-0.5726999999999993
SMMPr_2,-1.0685000000000002
SMMPr_3,-0.8726000000000003
HiTm_1,-1.2469000000000001
HiTm_2,-0.5815999999999999
HiTm_3,-1.6616
LoTm_1,-1.9635999999999996
LoTm_2,-2.3811
LoTm_3,-2.3642000000000003
HiOs_1,-1.7812999999999999
HiOs_2,-2.033999999999999
HiOs_3,-1.8429000000000002
BMM_1,0.8375000000000004
BMM_2,0.6051000000000002
BMM_3,0.21000000000000085
Heat_1,-0.26319999999999943
Heat_2,-0.4389000000000003
Heat_3,-1.1661000000000001
Cold_1,0.18780000000000108
Cold_2,-0.799199999999999
Cold_3,-1.457699999999999
Etha_1,-4.0036000000000005
Etha_2,-4.208499999999999
Etha_3,-4.0153
SMM_1,0.010500000000000398
SMM_2,0.01640000000000086
SMM_3,0.09970000000000034
Salt_1,-2.9482999999999997
Salt_2,-2.9931
Salt_3,-3.0451999999999995
Mt0_1,0.04330000000000034
Mt0_3,0.8979999999999997
M0t45_1,-0.9538999999999991
M0t45_2,0.2298000000000009
M0t45_3,-0.28969999999999985
M0t90_1,-3.5725
M0t90_2,-2.395199999999999
M0t90_3,-2.860899999999999
M40t45_1,-1.1539000000000001
M40t45_2,-2.2165
M40t45_3,0.1570999999999998
M40t90_1,-3.386799999999999
M40t90_2,-2.5159000000000002
M40t90_3,-2.6381999999999994
