,-0.08080286915435715,-0.06464229532348573,-0.0484817214926143,-0.03232114766174288,-0.016160573830871452,-2.7755575615628914e-17,0.016160573830871397,0.03232114766174282,0.048481721492614246,0.06464229532348569,0.0808028691543571,0.0969634429852285,0.11312401681609995,0.1292845906469714,0.14544516447784278,0.16160573830871422,0.17776631213958566,0.1939268859704571,0.21008745980132854,0.22624803363219992
thresh,-0.05656200840805001,0.05656200840805001,1,,,,,,,,,,,,,,,,,
unreg,1,2,11,88,881,2193,538,124,46,21,8,6,1,2,0,0,0,0,1,0
unreg_genes,['mdtI'],['yobF' 'rpmH'],[],[],[],[],[],[],[],"['yeaD' 'erpA' 'ftsE' 'ylbH' 'wbbH' 'yggR' 'ghxP' 'potH' 'ompW' 'yhjR'
 'nuoJ' 'mrp' 'ybhC' 'yfiM' 'ascG' 'ydfZ' 'sfsA' 'xylB' 'ldhA' 'aspC'
 'nuoK']",['ydgH' 'yjjU' 'yiaT' 'ygbE' 'cra' 'glk' 'asnA' 'livJ'],['queE' 'menH' 'cobT' 'yggN' 'nsrR' 'cobS'],['yjjV'],['yodC' 'nlpD'],[],[],[],[],['rbsD'],[]
