sample,BSU17390
LBexp_1,13.6022
LBexp_2,13.0103
LBexp_3,12.8386
LBtran_1,10.0254
LBtran_2,11.7653
LBtran_3,12.1805
LBstat_1,13.1116
LBstat_2,13.7824
LBstat_3,13.4307
LBGexp_1,13.7436
LBGexp_2,13.3642
LBGexp_3,13.9017
LBGtran_2,12.3559
LBGtran_3,12.7104
LBGstat_1,12.2965
LBGstat_2,11.8884
LBGstat_3,12.0615
S0_1,13.4566
S0_2,13.6107
S0_3,13.535
S1_1,14.1455
S1_2,14.0966
S1_3,13.9078
S2_1,13.3224
S2_2,12.6224
S2_3,12.706
S3_1,12.5476
S3_2,12.2185
S4_1,11.2892
S4_2,11.1862
S4_3,10.7931
S5_1,10.9301
S5_2,11.2441
S5_3,11.0689
S6_1,10.4045
S6_2,7.5318
S6_3,10.6117
S6/t_1,10.0117
S6/t_2,7.5334
S6_4,10.4549
S6_5,11.0553
S6_6,10.9962
S7_4,10.9138
S7_5,10.6924
S7_6,10.6876
S8_4,10.4701
S8_5,8.7749
G135_1,14.4009
G135_3,12.647
G150_1,13.5201
G150_2,14.253
G150_3,14.219
G180_1,14.1261
G180_2,14.4263
G180_3,13.5056
C30_1,13.9143
C30_2,14.379
C90_1,12.6764
C90_2,12.8778
BI_1,14.5741
BI_2,14.5761
BC_2,14.3847
BC/t_1,13.9752
BC/t_2,14.2969
BC_1,14.0512
Sw_1,15.085
Sw_2,15.1229
BT_1,12.1353
BT_2,11.5862
B36_1,12.0801
B36_2,11.6819
B60_1,11.715
B60_2,11.1715
M9exp_1,13.5495
M9exp_2,13.1687
M9exp_3,13.1339
M9tran_1,12.6226
M9tran_2,12.9322
M9tran_3,12.945
M9stat_1,9.2233
M9stat_2,8.9933
M9stat_3,8.6904
M+G_1,12.9176
M+G_2,12.9865
M+G_3,13.0234
Glu_1,13.4964
Glu_2,13.4615
Glu_3,13.5207
Fru_1,13.5293
Fru_2,13.5643
Fru_3,12.8528
Mal_1,12.6199
Mal_2,12.5725
Mal_3,12.8952
G+S_2,12.4837
G+S_3,12.6539
Pyr_1,11.873
Pyr_2,12.5929
Pyr_3,12.3945
Gly_1,12.7462
Gly_2,13.6955
Gly_3,11.9932
Glucon_1,12.28
Glucon_2,12.7728
Glucon_3,11.4655
aero_1,14.0413
aero_2,12.9765
aero_3,13.6797
nit_1,13.7223
nit_2,13.2734
nit_3,13.640999999999998
ferm_1,14.6734
ferm_2,13.3731
ferm_3,13.8685
T-5.40H_1,14.0204
T-4.40H_1,13.8563
T-3.40H_1,13.6166
T-2.40H_1,13.3677
T-1.40H_1,13.0171
T-1.10H_1,12.847
T-0.40H_1,13.0115
T0.0H_1,12.9916
T0.30H_1,10.0468
T1.0H_1,10.3972
T1.30H_1,10.3638
T2.0H_1,11.1844
T2.30H_1,12.2233
T3.0H_1,11.7411
T3.30H_1,12.3293
T4.0H_1,12.3364
T5.0H_1,11.919
HPh_1,14.1479
HPh_2,13.782
HPh_3,13.9906
LPh_1,14.085
LPh_2,14.5143
LPh_3,14.1191
LPhT_1,12.5086
LPhT_2,12.498
LPhT_3,12.7755
SMMPr_1,12.6155
SMMPr_2,12.8406
SMMPr_3,13.1206
HiTm_1,13.9364
HiTm_2,13.5795
HiTm_3,13.4259
LoTm_1,12.2447
LoTm_2,11.9394
LoTm_3,11.8428
HiOs_1,13.1388
HiOs_2,12.9878
HiOs_3,13.0122
BMM_1,13.5131
BMM_2,13.396
BMM_3,13.4311
Heat_1,13.9761
Heat_2,13.9256
Heat_3,13.6487
Cold_1,12.2615
Cold_2,11.7203
Cold_3,11.3151
Etha_1,10.4091
Etha_2,10.2068
Etha_3,10.4949
SMM_1,13.1525
SMM_2,13.1889
SMM_3,13.2412
Salt_1,11.8549
Salt_2,11.7807
Salt_3,11.9446
Mt0_1,13.2991
Mt0_3,13.5639
M0t45_1,12.5148
M0t45_2,13.4731
M0t45_3,12.9007
M0t90_1,9.819
M0t90_2,10.8832
M0t90_3,10.1069
M40t45_1,12.2377
M40t45_2,10.519
M40t45_3,12.6965
M40t90_1,10.0411
M40t90_2,10.8139
M40t90_3,10.4242
dia0_1,13.1252
dia0_2,13.2832
dia0_3,13.4991
dia5_1,12.6536
dia5_2,13.5503
dia5_3,13.6825
dia15_1,15.3237
dia15_2,15.3317
dia15_3,13.7531
Diami_1,15.0015
Diami_2,15.4978
Diami_3,15.0773
Paraq_1,13.9517
Paraq_2,14.2672
Paraq_3,13.0528
H2O2_1,14.0801
