,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.5600451545000003,0.12467398113771243,2.0,0.0,0.4718873370000001,1.0,0.6482029720000004
1,RichMedia__BHIN_Growth_Mid,0.2691372835000003,0.2843295084267606,2.0,2.0,0.4701886070000003,3.0,0.0680859600000003
2,RichMedia__BHIN_Growth_Stat,-0.26325520949999975,0.19597386870971276,2.0,4.0,-0.1246807579999997,5.0,-0.4018296609999998
3,RichMedia__LBv2_Growth_Late,-0.17991384549999975,0.1272568442194877,2.0,6.0,-0.0899296679999999,7.0,-0.2698980229999996
4,RichMedia__LBv2_Growth_Mid,2.0122792321330962e-16,0.10296916666224327,2.0,8.0,0.0728101960000002,9.0,-0.0728101959999998
5,RichMedia__LBv2_Growth_Stat,-1.3689393804999996,0.2853918090862727,2.0,10.0,-1.1671368969999998,11.0,-1.5707418639999997
6,RichMedia__MHB_Rich_Mid,0.6377794260000005,0.25727468868949543,2.0,12.0,0.8197001030000006,13.0,0.4558587490000003
7,RichMedia__NBO_Rich_Mid,0.7117376975000003,0.29361468454822626,2.0,14.0,0.919354632,15.0,0.5041207630000004
8,Carbon__M9Na_Arabinose_Mid,-0.31107922000000027,0.2608776084574611,2.0,16.0,-0.495547546,17.0,-0.1266108940000005
9,Carbon__M9Na_Galactose_Mid,-0.01974434950000025,0.11750224394762294,2.0,18.0,0.0633422839999999,19.0,-0.1028309830000004
10,Carbon__M9Na_GlcNAcGrowth_Late,0.17654162499999954,0.07359287647146899,2.0,20.0,0.2285796469999992,21.0,0.1245036029999999
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.08233147299999949,0.0029334720797318525,2.0,22.0,0.0844057509999993,23.0,0.0802571949999997
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.1048446740000006,0.020180591361399085,2.0,24.0,-2.0905748410000005,25.0,-2.1191145070000004
13,Carbon__M9Na_GlcNAc_Mid,-0.1702689005000004,0.11086225105698587,2.0,26.0,-0.2486603500000006,27.0,-0.0918774510000002
14,Carbon__M9Na_Gluconate_Mid,-0.6020257005000005,0.2649850779051827,2.0,28.0,-0.4146529550000002,29.0,-0.7893984460000008
15,Carbon__M9Na_Glucosamine_Mid,-1.0639480695000003,0.007865511472916267,2.0,30.0,-1.069509826,31.0,-1.0583863130000006
16,Carbon__M9Na_Glycerol_Mid,-0.38350780300000054,0.09021726519572162,2.0,32.0,-0.3197145630000007,33.0,-0.4473010430000004
17,Carbon__M9Na_Maltose_Mid,-0.4152430420000006,0.2471845224093364,2.0,34.0,-0.5900288940000005,35.0,-0.2404571900000007
18,Carbon__M9Na_Mannitol_Mid,-0.6609510190000005,0.12274617117142576,2.0,36.0,-0.5741563690000007,37.0,-0.7477456690000004
19,Carbon__M9Na_Trehalose_Mid,-0.31884604900000024,0.18876650535866715,2.0,38.0,-0.1853679729999999,39.0,-0.4523241250000005
20,Carbon__M9Na_ethanol_Mid,-1.5253863885000003,0.1597855408915849,2.0,40.0,-1.6383718280000004,41.0,-1.4124009490000002
21,Carbon__M9Na_fructose_Mid,-0.2718485200000007,0.06279831587173695,2.0,42.0,-0.2274434050000007,43.0,-0.3162536350000007
22,Carbon__M9Na_fumarate_Mid,-0.5337983450000001,0.04665796153819688,2.0,44.0,-0.500806184,45.0,-0.5667905060000002
23,Carbon__M9Na_glucoseGrowth_Late,0.0308079344999998,0.02984163504215231,2.0,46.0,0.0097067119999998,47.0,0.0519091569999998
24,Carbon__M9Na_glucoseGrowth_Mid,-4.501607420159814e-16,0.01540789494582056,2.0,48.0,-0.0108950270000001,49.0,0.0108950269999992
