k,name,in_iM,gene_weight,regulator,function,category
10,Copper,False,-0.00944290534593165,,,
5,Lead,False,-0.008678293377161026,,,
6,Iron,False,0.006231694277375937,,,
14,UC-7,False,-0.005248798234388233,,,
13,UC-6,False,0.0042215992230922,,,
7,Zinc - Steady,False,-0.0041934420890174795,,,
1,UC-2,False,0.0031720059830695393,,,
12,Zinc - Intermediate,False,0.001682830333474081,,,
4,UC-4,False,0.0011747928673867135,,,
0,UC-1,False,-0.0008866756071802226,,,
8,Zinc - Fast,False,0.0007759510743198916,,,
3,Cadmium,False,0.0007108776894165202,,,
11,Chromium,False,-0.0006199221138376742,,,
2,UC-3,False,0.00042919360013911497,,,
9,UC-5,False,-0.000204487979525689,,,
