,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-1.6091661292000001,0.0,3.0,0.0,-1.6091661292000001,1.0,-1.6091661292000001,2.0,-1.6091661292000001,,
1,AB0057_PGcoculture__AB ,1.3877787807814457e-17,0.43634447632680606,4.0,3.0,0.047057498600000004,4.0,-0.3483905208,5.0,0.5991073365,6.0,-0.2977743143
2,AB0057_PGcoculture__ABPG,-0.82293627105,0.9084604733363634,4.0,7.0,-1.6091661292000001,8.0,-1.6091661292000001,9.0,0.0037394488,10.0,-0.0771522746
3,AB5075_AZI__AZI_000,0.0,0.5315297212527289,2.0,11.0,0.3758482703,17.0,-0.3758482703,,,,
4,AB5075_AZI__preculture,0.47030463419999996,1.0310273125603988,2.0,12.0,-0.2587417701,13.0,1.1993510385,,,,
5,AB5075_AZI__AZI_040,-0.6033635671500001,0.4615250826789959,2.0,14.0,-0.9297110828,18.0,-0.2770160515,,,,
6,AB5075_AZI__AZI_028,-0.6277710603,0.4270076748427375,2.0,15.0,-0.3258310378,19.0,-0.9297110828,,,,
7,AB5075_AZI__AZI_003,-0.09325644579999998,1.1829254919552643,2.0,16.0,0.7431981912000001,20.0,-0.9297110828,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.15064391856666667,0.1564130201070828,3.0,21.0,-0.0294237727,28.0,0.25279192040000004,29.0,0.228563608,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.5599909843392901,3.0,22.0,0.3885184164,23.0,-0.6418974356,24.0,0.2533790192,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.1855818713666667,1.0396773895407327,3.0,25.0,0.7539901772000001,26.0,-1.0143804771,27.0,0.8171359140000001,,
11,AB5075_VIR-O_LSO__VIR-O,-2.3129646346357427e-18,0.18883414139047625,3.0,30.0,-0.2069074575,32.0,0.1630382148,34.0,0.0438692427,,
12,AB5075_VIR-O_LSO__LSO,0.21452470336666665,0.3008114234266005,3.0,31.0,0.1976106374,33.0,0.5234363057,35.0,-0.077472833,,
13,AB5075_Zinc__Control,3.33333360913457e-11,0.6512978485584899,3.0,36.0,0.2731871553,37.0,-0.743401184,38.0,0.4702140288,,
14,AB5075_Zinc__Zinc,0.34756567005,0.002060685724940849,2.0,39.0,0.3490227949,40.0,0.3461085452,,,,
15,AB5075_biofilm+abx__planktonic,3.33333360913457e-11,2.0068495204091175,3.0,41.0,2.2637557696,42.0,-0.7029229228,44.0,-1.5608328466999999,,
16,AB5075_biofilm+abx__biofilm,1.6274657140333335,0.9671149380086907,3.0,43.0,0.5109277752,45.0,2.2035833999,46.0,2.167885967,,
17,AB5075_biofilm+abx__cip_biofilm,2.925137090033333,0.6035411796685053,3.0,47.0,2.2370047391,48.0,3.1737184172,50.0,3.3646881137999998,,
18,AB5075_biofilm+abx__tet_biofilm,-0.43569268853333337,0.23964360711197968,3.0,49.0,-0.5671874678000001,51.0,-0.5808028354,52.0,-0.1590877624,,
19,AB5075_gigAB__kan_gigB,-0.9934129706333334,1.36758481615621,3.0,53.0,-1.6971134013,54.0,-1.8658554112,55.0,0.5827299006000001,,
20,AB5075_gigAB__gigB,-2.192613769533333,0.20226614635686962,3.0,56.0,-2.0812154995,57.0,-2.070536604,58.0,-2.4260892051000003,,
21,AB5075_gigAB__kan_gigA,-1.0513022827666667,1.9423190622912503,3.0,59.0,1.1911029517,60.0,-2.1362087147,61.0,-2.2088010853,,
22,AB5075_gigAB__gigA,-2.0097604733666667,0.13848510025240135,3.0,62.0,-2.1411266647,63.0,-1.8651133617000002,64.0,-2.0230413937,,
23,AB5075_gigAB__kan_WT,0.2532894135333333,0.8146453560640493,3.0,65.0,0.4309795833,66.0,0.9644235214,67.0,-0.6355348641,,
24,AB5075_gigAB__WT,7.401486830834377e-17,2.2429705142688716,3.0,68.0,0.963476607,69.0,-2.5637328637,70.0,1.6002562567,,
25,AB5075_med__CA-MHB,-0.51811863465,1.5286158205642217,2.0,71.0,-1.5990132472,72.0,0.5627759779,,,,
26,AB5075_med__CA-MHB_pH6,-0.2629719789,0.45329608883419653,2.0,73.0,-0.5835007172000001,74.0,0.057556759400000004,,,,
27,AB5075_med__RPMI+_pH7,1.1529386931,0.03502473100094091,2.0,75.0,1.1281724683,76.0,1.1777049179,,,,
28,AB5075_med__RPMI+_pH6,0.6197968668,0.2942741864967406,2.0,77.0,0.411713594,78.0,0.8278801396000001,,,,
29,AB5075_med__RPMI+_-HCO3,0.5084384326,0.4866176062158605,2.0,79.0,0.1643478234,80.0,0.8525290418,,,,
30,AB5075_med__LB,0.0,0.9447158500998248,2.0,81.0,0.6680149839,82.0,-0.6680149839,,,,
31,AB5075_med__M9+AA,-0.2222955713,0.03758329619665878,2.0,83.0,-0.2488709749,84.0,-0.1957201677,,,,
32,AB5075_med__M9-AA,0.5849798091,0.7675243788346873,2.0,85.0,1.1277015021,86.0,0.0422581161,,,,
33,AYE_adeB__WT,0.0,0.7521972761037554,3.0,87.0,0.647094583,88.0,0.1782018417,89.0,-0.8252964247,,
34,AYE_adeB__adeB,0.1515315078666667,0.8634128019549613,3.0,90.0,-0.8252964247,91.0,0.4672114034,92.0,0.8126795449,,
35,COL__0ug/ml,0.0,0.0,2.0,93.0,0.0,94.0,0.0,,,,
36,COL__0.25ug/ml,0.0,0.0,2.0,95.0,0.0,96.0,0.0,,,,
37,COL__1ug/ml,0.0,0.0,2.0,97.0,0.0,98.0,0.0,,,,
38,H2O2__0ug/ml,0.0,0.9218648510288129,2.0,99.0,-0.6518568875,100.0,0.6518568875,,,,
39,H2O2__1.25ug/ml,-0.07105941045000003,0.8213716690361863,2.0,101.0,0.5097380666,102.0,-0.6518568875,,,,
40,H2O2__2.5ug/ml,0.20193246130000003,1.2074404764826532,2.0,103.0,-0.6518568875,104.0,1.0557218101,,,,
41,H2O2__5ug/ml,0.5490890392999999,1.6983940173572862,2.0,105.0,-0.6518568875,106.0,1.7500349660999999,,,,
42,MRP__0ug/ml,0.0,0.5653312396880251,2.0,107.0,0.3997495532,108.0,-0.3997495532,,,,
43,MRP__25ug/ml,0.41882538290000004,0.1643598180531931,2.0,109.0,0.5350453248,110.0,0.30260544100000003,,,,
44,MRP__100ug/ml,-0.01918766764999999,0.5381957798670877,2.0,111.0,0.3613742179,112.0,-0.3997495532,,,,
45,MRP__200ug/ml,0.26913370680000004,0.9459437779363292,2.0,113.0,0.9380169668,114.0,-0.3997495532,,,,
46,growth__2h,0.0,0.07035366428889571,2.0,115.0,0.0497475531,116.0,-0.0497475531,,,,
47,growth__4h,0.16223592145,1.1209979442141436,2.0,117.0,-0.6304293266000001,118.0,0.9549011695,,,,
