,new_3386852_3387780_c
LBexp_1,9.4503
LBexp_2,9.9754
LBexp_3,9.3639
LBtran_1,8.4058
LBtran_2,8.2861
LBtran_3,8.0081
LBstat_1,9.8856
LBstat_2,9.8016
LBstat_3,9.1727
LBGexp_1,8.973
LBGexp_2,8.5227
LBGexp_3,8.8165
LBGtran_2,8.366
LBGtran_3,7.908
LBGstat_1,8.3144
LBGstat_2,7.7585
LBGstat_3,8.4332
S0_1,8.6224
S0_2,9.2448
S0_3,9.2026
S1_1,10.246
S1_2,9.9459
S1_3,10.2625
S2_1,10.401
S2_2,9.6391
S2_3,9.3198
S3_1,9.8675
S3_2,9.6007
S4_1,10.0386
S4_2,9.7126
S4_3,9.1898
S5_1,9.2378
S5_2,9.4236
S5_3,9.9042
S6_1,8.9304
S6_2,7.4563
S6_3,9.1693
S6/t_1,8.8679
S6/t_2,7.6454
S6_4,8.7245
S6_5,9.1819
S6_6,9.0541
S7_4,9.3318
S7_5,9.5148
S7_6,9.7292
S8_4,9.0974
S8_5,9.4066
G135_1,9.2721
G135_3,8.3368
G150_1,8.5653
G150_2,9.1015
G150_3,8.7073
G180_1,8.6374
G180_2,8.7673
G180_3,8.5212
C30_1,10.1012
C30_2,10.253
C90_1,9.5807
C90_2,8.6489
BI_1,9.3718
BI_2,9.1237
BC_2,9.0513
BC/t_1,8.7878
BC/t_2,9.7028
BC_1,8.2882
Sw_1,9.3171
Sw_2,9.5387
BT_1,9.2882
BT_2,8.5885
B36_1,9.0303
B36_2,8.9204
B60_1,8.758
B60_2,10.0056
M9exp_1,8.9096
M9exp_2,8.7591
M9exp_3,8.722
M9tran_1,9.3685
M9tran_2,9.2187
M9tran_3,9.2626
M9stat_1,8.3493
M9stat_2,8.3303
M9stat_3,8.0773
M+G_1,10.1133
M+G_2,10.1018
M+G_3,9.9513
Glu_1,10.1325
Glu_2,10.5823
Glu_3,9.9426
Fru_1,9.821
Fru_2,10.8203
Fru_3,9.8494
Mal_1,8.893
Mal_2,10.001
Mal_3,9.4693
G+S_2,9.9418
G+S_3,10.0104
Pyr_1,10.1365
Pyr_2,10.9865
Pyr_3,10.7316
Gly_1,8.6434
Gly_2,9.3536
Gly_3,9.0218
Glucon_1,9.8009
Glucon_2,10.1184
Glucon_3,9.2006
aero_1,10.3165
aero_2,8.3641
aero_3,9.2144
nit_1,10.7586
nit_2,10.8423
nit_3,10.6756
ferm_1,11.0644
ferm_2,10.5559
ferm_3,11.4264
T-5.40H_1,10.1062
T-4.40H_1,10.3786
T-3.40H_1,10.4255
T-2.40H_1,10.4625
T-1.40H_1,10.655100000000001
T-1.10H_1,10.8375
T-0.40H_1,10.6017
T0.0H_1,10.4319
T0.30H_1,11.2191
T1.0H_1,11.1994
T1.30H_1,10.6906
T2.0H_1,10.2746
T2.30H_1,10.6954
T3.0H_1,9.8531
T3.30H_1,10.0843
T4.0H_1,10.0862
T5.0H_1,9.6804
HPh_1,9.0765
HPh_2,8.7731
HPh_3,8.9758
LPh_1,8.9206
LPh_2,9.0684
LPh_3,8.8729
LPhT_1,9.8367
LPhT_2,10.3065
LPhT_3,10.7983
SMMPr_1,9.6393
SMMPr_2,9.6862
SMMPr_3,9.9195
HiTm_1,8.0817
HiTm_2,8.7462
HiTm_3,9.0097
LoTm_1,10.0685
LoTm_2,9.8893
LoTm_3,9.5219
HiOs_1,8.6994
HiOs_2,8.8986
HiOs_3,8.7084
BMM_1,9.7401
BMM_2,9.7246
BMM_3,10.5003
Heat_1,10.7126
Heat_2,10.5419
Heat_3,10.4869
Cold_1,10.3289
Cold_2,9.8386
Cold_3,9.8287
Etha_1,9.1042
Etha_2,9.4084
Etha_3,9.1098
SMM_1,9.1239
SMM_2,9.2601
SMM_3,9.626
Salt_1,9.3735
Salt_2,9.5139
Salt_3,9.2762
Mt0_1,9.2428
Mt0_3,8.9454
M0t45_1,9.1932
M0t45_2,9.2347
M0t45_3,9.378
M0t90_1,8.5414
M0t90_2,10.23
M0t90_3,9.0571
M40t45_1,8.8053
M40t45_2,8.5506
M40t45_3,9.5711
M40t90_1,8.3521
M40t90_2,9.5216
M40t90_3,8.9302
dia0_1,8.3093
dia0_2,9.4801
dia0_3,8.8372
dia5_1,7.8782
dia5_2,9.5511
dia5_3,8.9235
dia15_1,9.7347
dia15_2,9.8791
dia15_3,8.6564
Diami_1,8.8715
Diami_2,9.067
Diami_3,8.8714
Paraq_1,9.476
Paraq_2,9.8829
Paraq_3,8.7834
H2O2_1,9.5474
H2O2_2,9.5427
H2O2_3,9.176
Oxctl_1,8.9725
Oxctl_2,9.0446
Oxctl_3,9.565
GM-0.1_1,9.2364
GM-0.2_1,8.5943
GM+5_1,8.9805
GM+15_1,9.4264
GM+25_1,9.544599999999999
GM+45_1,9.4303
GM+60_1,9.1017
GM+90_1,9.3738
GM+120_1,8.5178
GM+150_1,9.6797
GM-0.1_2,9.7949
GM-0.2_2,9.4257
GM+5_2,9.4693
GM+10_2,9.1799
GM+15_2,9.2475
GM+25_2,9.6289
GM+45_2,8.4333
GM+60_2,8.2088
GM+90_2,9.5953
GM+150_2,9.9303
GM-0.1_3,10.1954
GM-0.2_3,9.8651
GM+5_3,9.8616
GM+10_3,9.0622
GM+15_3,9.5917
GM+25_3,9.3526
GM+45_3,8.93
GM+60_3,9.0633
GM+90_3,9.1627
GM+120_3,9.6074
GM+150_3,9.4085
MG-0.1_1,9.2816
MG+5_1,9.443200000000001
MG+10_1,9.6349
MG+15_1,8.9389
MG+25_1,9.2054
MG+45_1,9.225
MG+120_1,8.7719
MG+150_1,8.8738
MG-0.1_2,8.2367
MG-0.2_2,8.7192
MG+5_2,8.2187
MG+10_2,9.1187
MG+15_2,9.218
MG+25_2,8.4789
MG+45_2,8.1439
MG+60_2,8.4758
MG+90_2,8.4799
MG+120_2,9.0164
MG-0.1_3,9.4209
MG-0.2_3,8.9488
MG+5_3,9.0108
MG+10_3,8.1981
MG+15_3,9.1703
MG+25_3,9.0617
MG+45_3,9.2087
MG+60_3,8.8185
MG+90_3,9.1247
MG+120_3,8.9136
MG+150_3,9.0694
