sample,new_2265144_2265224_c
LBexp_1,13.1744
LBexp_2,14.0053
LBexp_3,14.3593
LBtran_1,14.0632
LBtran_2,15.0208
LBtran_3,15.5667
LBstat_1,16.3669
LBstat_2,16.2355
LBstat_3,15.8138
LBGexp_1,11.4746
LBGexp_2,10.7206
LBGexp_3,10.6907
LBGtran_2,12.1416
LBGtran_3,12.7147
LBGstat_1,9.7064
LBGstat_2,9.456
LBGstat_3,11.8849
S0_1,14.5883
S0_2,14.6147
S0_3,15.2077
S1_1,15.718
S1_2,15.17
S1_3,15.1649
S2_1,15.0454
S2_2,14.1444
S2_3,15.2514
S3_1,13.2745
S3_2,12.6206
S4_1,12.2561
S4_2,12.2796
S4_3,11.6544
S5_1,11.0549
S5_2,11.5178
S5_3,11.2933
S6_1,8.8379
S6_2,7.8109
S6_3,9.6639
S6/t_1,9.3401
S6/t_2,7.8328
S6_4,9.7061
S6_5,10.2946
S6_6,10.4202
S7_4,10.5085
S7_5,10.4343
S7_6,10.9668
S8_4,10.1216
S8_5,10.152
G135_1,9.6645
G135_3,8.7209
G150_1,9.5394
G150_2,9.7508
G150_3,9.9633
G180_1,9.4902
G180_2,9.4159
G180_3,9.2071
C30_1,11.5601
C30_2,11.9679
C90_1,12.0747
C90_2,11.789
BI_1,15.191
BI_2,15.5367
BC_2,10.6704
BC/t_1,10.5098
BC/t_2,10.3797
BC_1,10.8282
Sw_1,10.0866
Sw_2,10.4488
BT_1,13.0359
BT_2,12.2569
B36_1,12.0095
B36_2,11.7841
B60_1,11.8805
B60_2,12.1859
M9exp_1,13.4086
M9exp_2,12.8491
M9exp_3,12.5908
M9tran_1,14.7873
M9tran_2,15.3148
M9tran_3,14.6308
M9stat_1,11.178
M9stat_2,10.7068
M9stat_3,10.6953
M+G_1,14.7253
M+G_2,13.8678
M+G_3,13.7216
Glu_1,13.5471
Glu_2,13.0162
Glu_3,12.8771
Fru_1,11.6496
Fru_2,15.0985
Fru_3,13.6849
Mal_1,14.2251
Mal_2,14.6089
Mal_3,13.9255
G+S_2,14.1636
G+S_3,14.2592
Pyr_1,13.1146
Pyr_2,14.4131
Pyr_3,14.1892
Gly_1,11.4579
Gly_2,12.2947
Gly_3,11.3058
Glucon_1,12.5832
Glucon_2,12.5479
Glucon_3,10.7356
aero_1,14.8638
aero_2,13.6615
aero_3,14.7062
nit_1,16.1595
nit_2,16.3577
nit_3,15.970999999999998
ferm_1,16.2599
ferm_2,15.937
ferm_3,16.0476
T-5.40H_1,13.515999999999998
T-4.40H_1,13.6009
T-3.40H_1,13.6747
T-2.40H_1,13.6172
T-1.40H_1,13.431
T-1.10H_1,13.6029
T-0.40H_1,13.5806
T0.0H_1,13.9502
T0.30H_1,11.6423
T1.0H_1,12.8097
T1.30H_1,12.2025
T2.0H_1,11.7049
T2.30H_1,12.7989
T3.0H_1,12.2637
T3.30H_1,12.3036
T4.0H_1,12.1327
T5.0H_1,11.5897
HPh_1,14.2655
HPh_2,13.749
HPh_3,14.145
LPh_1,13.6182
LPh_2,13.879
LPh_3,13.1386
LPhT_1,13.5291
LPhT_2,13.4779
LPhT_3,13.6207
SMMPr_1,13.8543
SMMPr_2,14.062
SMMPr_3,14.8141
HiTm_1,15.843
HiTm_2,15.5213
HiTm_3,16.0328
LoTm_1,10.6916
LoTm_2,10.8112
LoTm_3,10.7676
HiOs_1,13.2471
HiOs_2,12.9775
HiOs_3,13.6664
BMM_1,12.3811
BMM_2,12.0792
BMM_3,11.630999999999998
Heat_1,13.0012
Heat_2,12.5824
Heat_3,12.3465
Cold_1,10.2044
Cold_2,10.1673
Cold_3,9.1499
Etha_1,9.8869
Etha_2,9.5706
Etha_3,10.4031
SMM_1,13.5849
SMM_2,13.7051
SMM_3,13.5222
Salt_1,10.001
Salt_2,10.0594
Salt_3,10.4587
Mt0_1,14.7448
Mt0_3,13.5692
M0t45_1,16.3212
M0t45_2,15.1403
M0t45_3,16.0107
