,USA300HOU_RS08035
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,7.2130810323
USA300_LAC_U01-Set001_CAMHB_Control_1,7.9499964861
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.8600777059
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.8475284236
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,8.1092553243
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,7.2882551004
USA300_LAC_U01-Set001_CAMHB_Control_2,8.054686117
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.970026226
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.9102727086
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,8.16131179
USA300_TCH1516_U01-Set000_CAMHB_Control_1,8.7358327953
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.6021158031
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,8.5614757375
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.9071029823
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.6334727211
USA300_LAC_U01-Set001_R10LB_Control_1,9.0284299907
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,9.1159210752
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.9397087206
USA300_LAC_U01-Set001_R10LB_Control_2,9.0106588718
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,9.0819613413
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.9023308937
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.9996985944
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,9.3363486795
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,9.1575936035
USA300_TCH1516_U01-Set000_R10LB_Control_2,8.8750745582
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,9.2935991445
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,9.2801504121
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,7.3301802942
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,7.4417186843
USA300_TCH1516_U01-Set000_CAMHB_Control_2,8.5867699744
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,8.6472174859
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.6377043851
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,8.6373254559
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,8.641709587
USA300_LAC_U01-Set004_CAMHB_Control_1,8.1775649986
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,7.9772595189
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,8.0545757533
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,8.6568459239
USA300_LAC_U01-Set004_CAMHB_Control_2,8.2832294548
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,7.950568818
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,8.0198765336
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,8.5866965203
USA300_LAC_U01-Set004_R10LB_Control_1,8.6029262159
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,9.1087157347
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,8.9219791938
USA300_LAC_U01-Set004_R10LB_Control_2,8.7236796597
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,9.1805109367
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,8.9923588593
USA300_TCH1516_U01-Set003_CAMHB_Control_2,7.5117092325
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,8.204493273
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,8.2940657271
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,8.5739364785
USA300_TCH1516_U01-Set003_CAMHB_Control_3,8.2964363209
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,8.1791862511
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,8.2527496807
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,8.4292967152
USA300_LAC_ICA-Set001_R10LB_Control_1,9.2199396036
USA300_LAC_ICA-Set001_R10LB_Control_2,9.1923789428
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,9.1808081546
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,9.2420133409
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,8.9742658757
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,9.0873695828
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,9.2398449713
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,9.2101967701
USA300_TCH1516_BK-Set001_THB_Control_1,6.0781110609
USA300_TCH1516_BK-Set001_THB_Control_2,6.6636463086
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,6.6935435354
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,6.8713427925
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,7.4103048585
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,7.5830586558
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,6.7146549225
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,6.5944344718
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,7.6357720208
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,7.6071422345
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,7.6871541954
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,7.4687470974
USA300_LAC_ICA-Set002_CAMHB_Control_1,7.5215212251
USA300_LAC_ICA-Set002_CAMHB_Control_2,7.6041031019
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,8.6589836693
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,8.6027467257
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,6.9929923266
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,7.1315305392
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,7.5725008343999995
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,7.7133520831
USA300_SNFM1_ICA-Set002_R10LB_Control_1,7.8971951375
USA300_SNFM1_ICA-Set002_R10LB_Control_2,7.7580791061
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,7.6049752371
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,7.6530232106
USA300_SNFR19_ICA-Set002_R10LB_Control_1,8.0941295282
USA300_SNFR19_ICA-Set002_R10LB_Control_2,8.0989835408
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,7.5953117346
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,7.5885514305
USA300_TCH1516_ICA-Set002_R10LB_Control_1,5.4039749301
USA300_TCH1516_ICA-Set002_R10LB_Control_2,5.9143372837
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,8.0967757643
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,7.9652640737
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,8.1377746129
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,7.9298075414
USA300_TCH1516_ICA-Set003_250nMParaquat_1,7.2836883803
USA300_TCH1516_ICA-Set003_250nMParaquat_2,7.6220516219
