,-0.14093744485021803,-0.10066960346444145,-0.06040176207866488,-0.020133920692888302,0.020133920692888274,0.06040176207866485,0.10066960346444143,0.14093744485021803,0.18120528623599458,0.22147312762177113,0.26174096900754773,0.30200881039332433,0.3422766517791009,0.38254449316487743,0.4228123345506541,0.46308017593643064,0.5033480173222071,0.5436158587079838,0.5838837000937602,0.6241515414795369
thresh,-0.1610713655431063,0.1610713655431063,9,,,,,,,,,,,,,,,,,
unreg,0,1,10,1719,1513,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,0,0,4,202,264,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nac,0,0,0,226,222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TorR,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and Nac,0,0,0,29,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and TorR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nac and TorR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, Nac, and TorR",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, Nac, TorR, and L-tryptophan",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
