,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,1.782153499133957,8.643079677623296,2.0,0.0,7.89373374951703,1.0,-4.329426751249116
1,RichMedia__BHIN_Growth_Mid,-11.984272994847982,3.9081282937240993,2.0,2.0,-14.747737013087304,3.0,-9.22080897660866
2,RichMedia__BHIN_Growth_Stat,-4.881812480448604,1.1559133242933552,2.0,4.0,-4.064458330376888,5.0,-5.69916663052032
3,RichMedia__LBv2_Growth_Late,6.289022255084991,1.2008573861792682,2.0,6.0,7.138156656090303,7.0,5.439887854079677
4,RichMedia__LBv2_Growth_Mid,-1.5994150448506161e-15,0.04509000482170836,2.0,8.0,0.0318834481731625,9.0,-0.0318834481731657
5,RichMedia__LBv2_Growth_Stat,-12.54022210099326,0.5168126379236777,2.0,10.0,-12.17478038011452,11.0,-12.905663821872
6,RichMedia__MHB_Rich_Mid,17.59572462125807,1.051556101471006,2.0,12.0,16.852162171109832,13.0,18.339287071406307
7,RichMedia__NBO_Rich_Mid,3.2811085186740225,0.11530207314357353,2.0,14.0,3.362639396478711,15.0,3.1995776408693346
8,Carbon__M9Na_Arabinose_Mid,2.270843550313829,4.891142710010617,2.0,16.0,5.729403728313483,17.0,-1.187716627685825
9,Carbon__M9Na_Galactose_Mid,2.986155635261526,0.18095573173482468,2.0,18.0,2.8582006102572577,19.0,3.114110660265794
10,Carbon__M9Na_GlcNAcGrowth_Late,5.792903767415066,6.990357794573387,2.0,20.0,10.735833166878146,21.0,0.849974367951984
11,Carbon__M9Na_GlcNAcGrowth_Mid,2.2550942021956857,1.3175888735184795,2.0,22.0,1.3234181749148246,23.0,3.1867702294765468
12,Carbon__M9Na_GlcNAcGrowth_Stat,6.498485166704201,0.040859630378561815,2.0,24.0,6.5273772884216585,25.0,6.469593044986745
13,Carbon__M9Na_GlcNAc_Mid,8.097532278106828,3.0874111538690285,2.0,26.0,5.914402914895054,27.0,10.2806616413186
14,Carbon__M9Na_Gluconate_Mid,27.974906310129832,3.5898502315747822,2.0,28.0,30.51331375232046,29.0,25.436498867939207
15,Carbon__M9Na_Glucosamine_Mid,24.648450733218233,3.1351474944241478,2.0,30.0,26.86533478654556,31.0,22.431566679890903
16,Carbon__M9Na_Glycerol_Mid,6.724182304318049,0.13789798294309663,2.0,32.0,6.626673705467038,33.0,6.821690903169059
17,Carbon__M9Na_Maltose_Mid,0.948415253951066,0.03582412733107799,2.0,34.0,0.9737467373169616,35.0,0.9230837705851704
18,Carbon__M9Na_Mannitol_Mid,4.158393135418543,1.6299406615388825,2.0,36.0,5.310935230124374,37.0,3.005851040712712
19,Carbon__M9Na_Trehalose_Mid,4.691684495333984,4.30920013941155,2.0,38.0,1.6446198552660616,39.0,7.738749135401907
20,Carbon__M9Na_ethanol_Mid,11.258587147872435,0.3784912624486039,2.0,40.0,10.99095340957517,41.0,11.5262208861697
21,Carbon__M9Na_fructose_Mid,6.0333083238576375,4.951198168503568,2.0,42.0,9.534334123804925,43.0,2.53228252391035
22,Carbon__M9Na_fumarate_Mid,14.583425927498194,12.353307335272968,2.0,44.0,23.318533314351228,45.0,5.84831854064516
23,Carbon__M9Na_glucoseGrowth_Late,-1.7246586365108993,1.0550531822847478,2.0,46.0,-0.9786233768049076,47.0,-2.470693896216891
24,Carbon__M9Na_glucoseGrowth_Mid,3.9968028886505635e-15,2.009959301308491,2.0,48.0,-1.4212558518642049,49.0,1.4212558518642129
25,Carbon__M9Na_glucoseGrowth_Stat,5.906353127898312,1.1584181201372692,2.0,50.0,5.087227819699876,51.0,6.725478436096748
26,Carbon__M9Na_ribose_Mid,4.426103975631522,3.7426884708453536,2.0,52.0,1.7796235780280627,53.0,7.072584373234982
27,Carbon__M9Na_succinate_Mid,2.657653088215773,3.009680261798269,2.0,54.0,4.785818410536633,55.0,0.5294877658949131
28,Carbon__M9Na_sucrose_Mid,24.570623446823046,0.5958912629688423,2.0,56.0,24.99198219971813,57.0,24.14926469392796
29,TF__LBv2_HapROver_Late,13.578884096729634,3.106887705604816,2.0,58.0,11.381982731711355,59.0,15.775785461747914
30,TF__LBv2_HapROver_Mid,-5.561638910975286,0.9722329066304769,2.0,60.0,-6.249111392146403,61.0,-4.874166429804168
31,TF__LBv2_HapROver_Stat,6.444043456410968,0.46764935085961584,2.0,62.0,6.113365429200647,63.0,6.77472148362129
32,TF__LBv2_LuxOOver_Late,2.6027378796158116,0.19953470691385156,2.0,64.0,2.7438302239566665,65.0,2.461645535274957
33,TF__LBv2_LuxOOver_Mid,-1.4685499786004983,0.5989433613834433,2.0,66.0,-1.0450330662196006,67.0,-1.892066890981396
34,TF__LBv2_LuxOOver_Stat,11.374767981003348,1.177707312842886,2.0,68.0,12.20753280816754,69.0,10.542003153839158
35,TF__LBv2_QstROver_Late,-3.62316655389193,0.21925644269320899,2.0,70.0,-3.468128836444722,71.0,-3.7782042713391375
36,TF__LBv2_QstROver_Mid,5.552492160855882,0.4296333518413111,2.0,72.0,5.85628881736678,73.0,5.248695504344986
37,TF__LBv2_QstROver_Stat,4.056423753600408,1.70376355559341,2.0,74.0,2.8516809899018045,75.0,5.261166517299012
38,TF__LBv2_TfoXOver_Late,-0.6586097890510846,0.07795924172173904,2.0,76.0,-0.6034842805734817,77.0,-0.7137352975286875
39,TF__LBv2_TfoXOver_Mid,3.226613051690053,0.4928558390853736,2.0,78.0,3.5751147576547067,79.0,2.8781113457253995
40,TF__LBv2_TfoXOver_Stat,15.789709302973364,1.0548580140456139,2.0,80.0,16.535606557893992,81.0,15.043812048052736
41,Stress-I__20-300-T1,1.265337152221534,2.490167537057925,2.0,82.0,-0.4954771995227278,83.0,3.026151503965796
42,Stress-I__20-300-T2,2.057120881053317,2.2084976740148026,2.0,84.0,0.4954771995227328,85.0,3.618764562583901
43,Stress-II-1__LBv2_LowpH_Mid,14.647703647630854,0.3450004724498621,2.0,86.0,14.891655821212714,87.0,14.403751474048994
44,Stress-II-1__LBv2_highSalt_Mid,-1.7145955890793954,0.6858995441963887,2.0,88.0,-1.229591370165367,89.0,-2.199599807993424
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,4.6330370126760725,0.4488507085380379,2.0,90.0,4.950422392423706,91.0,4.315651632928439
46,Stress-III__R_wt,9.71445146547012e-16,0.6919021048810791,2.0,92.0,-0.4892486702786559,93.0,0.4892486702786578
47,Stress-III__R_s,-6.279118427546263,7.7714848936578065,2.0,94.0,-11.774388095740512,95.0,-0.7838487593520127
48,Competence-condition__OSS_TfoXOver_Stat,-3.2356118513591916,2.767551182878842,2.0,96.0,-5.192566060053672,97.0,-1.2786576426647114
49,Competence-condition__OSS_VectorOnly_Stat,4.912736883966318e-15,0.3983877006760878,2.0,98.0,-0.2817026446893733,99.0,0.2817026446893831
50,Competence-Recovery__LBv2_TfoXOver_Recov,-1.910934697414357,0.8512208778853676,2.0,100.0,-1.3090306423740474,101.0,-2.5128387524546665
51,Competence-Recovery__LBv2_VectorOnly_Recov,-6.217248937900877e-15,3.5064183389394135,2.0,102.0,2.479412185140923,103.0,-2.4794121851409354
