,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.700743415417188e-17,0.9360087004544065,3.0,0.0,-1.0799758483,6.0,0.5032263594,12.0,0.5767494889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-1.3378520326999999,0.918485859990909,3.0,1.0,-0.3146347721,7.0,-1.6078284979,13.0,-2.0910928281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.8544865941333333,0.7606159766987111,3.0,2.0,0.0176360108,8.0,-1.3804827924,14.0,-1.2006130008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-1.4813035952666667,0.46449015473854743,3.0,3.0,-1.7793104324,9.0,-1.7184931953,15.0,-0.9461071581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.402965529,0.3471167403092032,3.0,4.0,-1.6611691312999999,10.0,-1.0083675768,16.0,-1.5393598789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.8830629911000001,0.31366800791609917,3.0,5.0,-1.2320997221,11.0,-0.7923159781,17.0,-0.6247732731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,4.61856113575,0.8911683672338518,2.0,18.0,3.9884099401,71.0,5.2487123314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,2.6981162372000003,1.706883198046727,3.0,19.0,3.1965149558,70.0,4.1003251526,205.0,0.7975086032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.37752959991249996,0.6547645125252537,8.0,20.0,1.2632623602,32.0,-0.9456066447,55.0,-0.052961899900000005,67.0,0.6030691669,126.0,0.2640652097,147.0,0.7475916116,203.0,0.6223136858,210.0,0.5185033097,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.9188608861666667,0.8558440751226345,3.0,21.0,-0.0666090109,34.0,1.4756730725,61.0,1.3475185969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
