locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b4662,0.5466182740000001,sgrT,putative inhibitor of the PtsG glucose transporter,Energy production and conversion,sgrST-setA,"RpoD,RpoS,Cra,SgrR,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10617
b3666,0.1025222159,uhpT,hexose-6-phosphate:phosphate antiporter,Inorganic ion transport and metabolism,uhpT,"RpoD,oxyS,YeiE,UvrY,Crp,UhpA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11054
