,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.1980348458333581,2.0,0.0,-0.1400317824,1.0,0.1400317824,,,,,,,,
1,fur__wt_dpd,1.401384018,0.021654566619069757,2.0,2.0,1.3860719271,3.0,1.4166961089,,,,,,,,
2,fur__wt_fe,1.9476023892,0.19052454139095315,2.0,4.0,1.812881194,5.0,2.0823235844,,,,,,,,
3,fur__delfur_dpd,1.9987550347,0.022067489119275512,2.0,6.0,2.0143591059,7.0,1.9831509635,,,,,,,,
4,fur__delfur_fe2,1.88684130825,0.0480563762844685,2.0,8.0,1.8528603187,9.0,1.9208222978,,,,,,,,
5,acid__wt_ph5,2.6803705730000003,0.24599869231647123,2.0,10.0,2.8543179165,11.0,2.5064232295,,,,,,,,
6,acid__delgadx_ph5,2.8423791008,,1.0,12.0,2.8423791008,,,,,,,,,,
7,acid__delgadw_ph5,3.3726398393499997,0.055631301377128566,2.0,13.0,3.4119771098,14.0,3.3333025688999998,,,,,,,,
8,acid__delgade_ph5,2.6310702477000003,0.0760279572058257,2.0,15.0,2.6848301318,16.0,2.5773103636,,,,,,,,
9,oxidative__wt_pq,-0.6930670938500001,0.15158488251256386,2.0,17.0,-0.8002537922,18.0,-0.5858803955,,,,,,,,
10,oxidative__deloxyr_pq,-0.16176459675000002,0.59831965865193,2.0,19.0,-0.5848404847,20.0,0.2613112912,,,,,,,,
11,oxidative__delsoxr_pq,1.2445715988,0.40903445362899954,2.0,21.0,0.9553405629,22.0,1.5338026347,,,,,,,,
12,oxidative__delsoxs_pq,0.7530986175500001,0.07965501865996183,2.0,23.0,0.6967740137,24.0,0.8094232214,,,,,,,,
13,nac_ntrc__wt_csn,1.7980852665000002,0.061801880511835994,2.0,25.0,1.7543847377000001,26.0,1.8417857953,,,,,,,,
14,nac_ntrc__wt_cytd,-0.1381152272,0.45715600797599854,2.0,27.0,0.18514288610000001,28.0,-0.4613733405,,,,,,,,
15,nac_ntrc__wt_gln,1.2743669884500002,0.1749960600609131,2.0,29.0,1.1506260877,30.0,1.3981078892,,,,,,,,
16,nac_ntrc__bw_delnac_csn,2.3835890748499997,0.9938730449886541,2.0,31.0,1.6808147051,32.0,3.0863634446,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.78889867785,0.32376944012024916,2.0,33.0,1.0178382445,34.0,0.5599591112,,,,,,,,
18,nac_ntrc__bw_delnac_gln,2.37829509705,0.012126411707735988,2.0,35.0,2.386869765,36.0,2.3697204291,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.97510844405,0.06875056800957861,2.0,37.0,1.0237224369,38.0,0.9264944512000001,,,,,,,,
20,misc__wt_no_te,0.41470032555,0.269106342369808,2.0,39.0,0.6049872451,40.0,0.224413406,,,,,,,,
21,misc__bw_delcbl,2.0920322477499997,0.12320820145976773,2.0,41.0,2.004910893,42.0,2.1791536025,,,,,,,,
22,misc__bw_delfabr,1.6449713242000001,0.6782538255328562,2.0,43.0,1.1653734448,44.0,2.1245692036,,,,,,,,
23,misc__bw_delfadr,1.5600162812,0.08798738402083868,2.0,45.0,1.4977998053000001,46.0,1.6222327571,,,,,,,,
24,misc__nitr_031,0.0433888632,,1.0,47.0,0.0433888632,,,,,,,,,,
25,omics__wt_glu,2.5169371073,0.042425111310148284,2.0,48.0,2.5469361912,49.0,2.4869380234,,,,,,,,
26,omics__wt_gly,1.76908222405,0.17342130398498984,2.0,50.0,1.646454844,51.0,1.8917096040999999,,,,,,,,
27,omics__wt_thr,2.9955782317499997,0.09721996702484445,2.0,52.0,2.9268333338,53.0,3.0643231297,,,,,,,,
28,omics__bw_ac,1.8534344246,0.9242696711284681,2.0,54.0,1.1998770725,55.0,2.5069917767,,,,,,,,
29,omics__bw_fum,1.87176678635,0.22816339277537892,2.0,56.0,2.0331026686,57.0,1.7104309040999999,,,,,,,,
30,omics__bw_glc,1.18783696715,0.14450327711260247,2.0,58.0,1.08565772,59.0,1.2900162143,,,,,,,,
31,omics__bw_pyr,2.3800319333999997,0.34427389734758684,2.0,60.0,2.136593526,61.0,2.6234703408,,,,,,,,
32,ompr__wt_nacl,4.30722745375,0.14162124789972963,2.0,62.0,4.4073687985,63.0,4.2070861090000005,,,,,,,,
33,ompr__bw_delompr_nacl,4.0141424011,0.21076617020970417,2.0,64.0,4.1631765893,65.0,3.8651082129,,,,,,,,
34,minspan__wt_ade,3.636264701,,1.0,66.0,3.636264701,,,,,,,,,,
35,minspan__wt_glc,1.1407160938333332,0.1535002055957265,3.0,67.0,1.3161090915,68.0,1.0751619841,69.0,1.0308772059,,,,,,
36,minspan__wt_glc_anaero,-1.1108624509,2.492774491487982,2.0,70.0,0.6517952960000001,71.0,-2.8735201978,,,,,,,,
37,minspan__wt_trp,0.15855432390000002,,1.0,72.0,0.15855432390000002,,,,,,,,,,
38,minspan__bw_delcra_glc,-0.1872813103,,1.0,73.0,-0.1872813103,,,,,,,,,,
39,minspan__bw_delcra_trp,-0.1628096258,,1.0,74.0,-0.1628096258,,,,,,,,,,
40,minspan__bw_delmntr,0.2079053545,,1.0,75.0,0.2079053545,,,,,,,,,,
41,minspan__bw_delnac_ade,3.8568468289,,1.0,76.0,3.8568468289,,,,,,,,,,
42,minspan__bw_delnac_glc,-0.1197845948,,1.0,77.0,-0.1197845948,,,,,,,,,,
43,cra_crp__wt_ac,2.523743398,0.31500945942878145,2.0,78.0,2.3009980731,79.0,2.7464887229,,,,,,,,
44,cra_crp__wt_fru,0.57528815655,0.847803977701982,2.0,80.0,-0.0241997852,81.0,1.1747760983,,,,,,,,
45,cra_crp__delcra_ac,-0.80881889475,0.7960833974826393,2.0,82.0,-1.3717348635,83.0,-0.24590292600000002,,,,,,,,
46,cra_crp__delcra_fru,1.2605465566,0.036573077628536295,2.0,84.0,1.2864076278,85.0,1.2346854854,,,,,,,,
47,cra_crp__delcra_glc,1.5146924241000002,0.16252651262536985,2.0,86.0,1.6296160233,87.0,1.3997688249,,,,,,,,
48,rpoB__wt_031,2.894291179,,1.0,88.0,2.894291179,,,,,,,,,,
49,rpoB__wt_044,2.7901027454,,1.0,89.0,2.7901027454,,,,,,,,,,
50,rpoB__wt_lb,1.03504311095,0.2064030873881494,2.0,90.0,0.8890940882,91.0,1.1809921337,,,,,,,,
51,rpoB__rpoBE546V_031,2.0668128556,,1.0,92.0,2.0668128556,,,,,,,,,,
52,rpoB__rpoBE546V_044,1.5974189262,,1.0,93.0,1.5974189262,,,,,,,,,,
53,rpoB__rpoBE546V_lb,0.70613374415,0.3683977827406471,2.0,94.0,0.4456371738,95.0,0.9666303145,,,,,,,,
54,rpoB__rpoBE546V_glc,2.2689868169,,1.0,96.0,2.2689868169,,,,,,,,,,
55,rpoB__rpoBE672K_glc,-0.6698489114999999,3.817871632442718,2.0,97.0,2.0297940095,98.0,-3.3694918325,,,,,,,,
56,rpoB__rpoBE672K_lb,3.1006609969500003,0.49681944862768823,2.0,99.0,3.4519653981,100.0,2.7493565958,,,,,,,,
57,crp__wt_fru,1.0526759538,,1.0,101.0,1.0526759538,,,,,,,,,,
58,crp__wt_glyc,0.58057731845,0.2903082278542648,2.0,102.0,0.3752984019,103.0,0.785856235,,,,,,,,
59,crp__delar1_glyc,-2.55411569175,0.5051076767368369,2.0,104.0,-2.1969506283,105.0,-2.9112807552,,,,,,,,
60,crp__delar1ar2_glyc,-0.08397408270000001,0.22819531869356577,3.0,106.0,-0.33978559070000003,107.0,-0.0107808296,108.0,0.0986441722,,,,,,
61,crp__delar2_glyc,-1.4066855925333333,0.14151462767317122,3.0,109.0,-1.4138948906,110.0,-1.5444577781,111.0,-1.2617041089,,,,,,
62,crp__delcrp_fru,0.4811122051666667,0.6138107352444812,3.0,112.0,-0.19454175840000001,113.0,0.633514243,114.0,1.0043641309,,,,,,
63,crp__delcrp_glc,1.5826170565333333,0.2671855428696904,3.0,115.0,1.56384883,116.0,1.85869187,117.0,1.3253104696,,,,,,
