,-0.04716242085966953,-0.028297452515801715,-0.009432484171933903,0.00943248417193391,0.02829745251580172,0.04716242085966953,0.06602738920353735,0.08489235754740516,0.10375732589127297,0.12262229423514077,0.14148726257900857,0.16035223092287643,0.17921719926674423,0.19808216761061204,0.21694713595447984,0.23581210429834765,0.25467707264221545,0.27354204098608326,0.29240700932995106,0.31127197767381887
thresh,-0.037729936687735624,0.037729936687735624,1,,,,,,,,,,,,,,,,,
unreg,2,44,3172,2235,54,18,15,7,7,7,2,2,2,4,1,0,0,0,0,0
unreg_genes,['PA4471' 'iscR'],[],[],[],[],"['PA3573' 'PA4358' 'PA0041a' 'PA0295' 'PA2754' 'nirS' 'PA1746' 'PA3018'
 'PA5231' 'dadA' 'PA1604' 'PA2500' 'narK1' 'PA4918' 'PA5494' 'PA3614'
 'PA2136' 'PA5207']","['PA1076' 'ccoN2' 'PA3465' 'esrC' 'ackA' 'PA3458' 'narL' 'PA5440' 'PA0526'
 'PA2127' 'PA2867' 'PA3913' 'PA4611' 'oprG' 'PA0545']",['aer' 'PA3839' 'adhA' 'PA4359' 'PA4571' 'dnr' 'PA1196'],['PA3613' 'PA3880' 'PA1429' 'PA5232' 'PA4610' 'PA5208' 'PA4328'],['PA3309' 'PA4352' 'PA2501' 'PA1414' 'hemN' 'PA1789' 'PA3278'],['PA3572' 'PA2119'],['PA5027' 'PA4577'],['PA4348' 'PA5475'],['PA1673' 'PA2753' 'PA0200' 'rfaD'],['arcD'],[],[],[],[],[]
