,PSPTOB0066
SRX1828913,-0.0180061228
SRX1828914,-0.2011190811
SRX1828915,-0.0331888523
SRX1828916,-0.4164776331
SRX1828917,0.051194975100000005
SRX1828918,-0.4930191253
SRX3983989,0.7429164133
SRX3983990,0.3093838292
SRX3983993,0.8054236657
SRX3983994,0.5310388225
SRX3983995,0.361840838
SRX3983996,1.0557511702
SRX3983997,0.9154344197000001
SRX3983998,0.23533307790000002
SRX3983999,0.35143925130000003
SRX3984000,0.5699119793
SRX3984001,1.0851372712
SRX3984002,1.1116303693
SRX3984003,1.2134923845
SRX3984004,0.2394712116
SRX3984005,0.6575215376
SRX3984006,1.2685797901
SRX3984007,0.7546060362
SRX3984008,0.3587007706
SRX3984009,0.2514204767
SRX3984010,1.1341315731
SRX3984011,0.35215812750000003
SRX3984012,0.39809730530000004
SRX3984013,0.5090336688
SRX3984014,0.3993141159
SRX3984015,1.0185789542
SRX3984016,0.4025007424
SRX3984017,1.159827333
SRX3984019,0.3929684116
SRX3984020,1.1661444101
SRX3984021,1.3599784645000002
SRX3984022,1.2371536142
SRX3984023,0.057949172800000004
SRX3984024,0.5347965773
SRX3984025,0.3079943947
SRX3984026,0.5092872109000001
SRX3984027,0.3832324869
SRX3984028,0.2967460227
SRX3984029,0.5326716033000001
SRX3984031,1.5950782334
SRX3984032,1.5834608316
SRX3984034,-0.0832519007
SRX3984035,-0.0894489209
SRX3984036,1.8998538343
SRX3984037,2.2246234373
SRX3984038,2.0102075242
SRX3984039,1.959688221
SRX3984040,0.47188623020000003
SRX3984041,1.5980800557000001
SRX3984042,0.9678472483
SRX3984043,0.1471374573
SRX3984045,0.31951895220000004
SRX3984046,0.11374740700000001
SRX3984047,1.3982606423
SRX3984048,1.0911855815
SRX3984049,1.4021849538
SRX3984050,0.9730629442000001
SRX3984051,1.4039212322
SRX3984052,0.5416135104
SRX3984056,1.5081246226
SRX3984057,1.6048478914
SRX3984058,1.4665784383
SRX3984059,0.2015292864
SRX3984061,0.1553665479
SRX3984062,0.1328882026
SRX3984063,0.2303573285
SRX3984064,0.4999506731
SRX3984065,0.3948818939
SRX3984066,0.5597859285
SRX3984067,0.3764962617
SRX3984068,0.4990283815
SRX3984069,0.5503814696
SRX3984070,1.0933564692
SRX3984071,0.8980336025000001
SRX3984073,0.4616820535
SRX3984074,0.5359390408
SRX3984077,0.3019616269
SRX3984078,0.3634137287
SRX3984079,1.3088904386
SRX3984080,-0.0884446791
