,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,2.3129646346357427e-18,0.04498136197787654,3.0,0.0,-0.0180061228,2.0,-0.0331888523,4.0,0.051194975100000005,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.37020527983333334,0.1513514352710832,3.0,1.0,-0.2011190811,3.0,-0.4164776331,5.0,-0.4930191253,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.61283466805,0.1075681271515899,4.0,6.0,0.7429164133,20.0,0.6575215376,40.0,0.5092872109000001,63.0,0.5416135104,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.3419318991,0.04367758435430952,4.0,7.0,0.3093838292,33.0,0.3929684116,81.0,0.3019616269,82.0,0.3634137287,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.230085311925,0.6620932016343706,4.0,8.0,0.8054236657,51.0,1.959688221,65.0,1.6048478914,76.0,0.5503814696,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.170089432,0.9200690468714512,3.0,9.0,0.5310388225,22.0,0.7546060362,49.0,2.2246234373,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.35699948275000004,0.0068467102548161645,2.0,10.0,0.361840838,26.0,0.35215812750000003,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,1.110829619033333,0.1770673348105604,3.0,11.0,1.0557511702,54.0,0.9678472483,83.0,1.3088904386,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,1.305361619775,0.4873373791878207,4.0,12.0,0.9154344197000001,48.0,1.8998538343,64.0,1.5081246226,78.0,0.8980336025000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.341635208875,0.15392242232194642,4.0,13.0,0.23533307790000002,38.0,0.5347965773,67.0,0.2015292864,72.0,0.3948818939,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.38110009790000005,0.028654222042406315,3.0,14.0,0.35143925130000003,41.0,0.3832324869,85.0,0.4086285555,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.51942198085,0.042664710742513656,4.0,15.0,0.5699119793,52.0,0.47188623020000003,71.0,0.4999506731,80.0,0.5359390408,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,1.2588579320333333,0.2938037196712004,3.0,16.0,1.0851372712,53.0,1.5980800557000001,77.0,1.0933564692,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,1.5294721106000002,0.45257809971161833,3.0,17.0,1.1116303693,50.0,2.0102075242,66.0,1.4665784383,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,1.2505150632666666,0.13865289068973072,3.0,18.0,1.2134923845,25.0,1.1341315731,62.0,1.4039212322,,,,,,,,,,,,,,,,,,,,,,
